day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s
2026-09-18,M5,AMBUJACEM,BUY,BUY-EX,101,09:45,585,387.25,,BREAKOUT,1,0,,0.281,1.044,CEMENT,,,,,,,MIXED/chop,429.0,,1.12,,100% trail 13:30
2026-09-18,M5,APLAPOLLO,BUY,BUY-EX,101,10:15,615,2188.6,,BREAKOUT,1,0,,0.281,1.866,MET,,,,,,,MIXED/chop,92.0,,0.1,,OPEN
2026-09-18,M5,CGPOWER,BUY,BUY-EX,101,09:45,585,896.2,,BREAKOUT,1,0,,0.281,1.841,CAPGOODS,,,,,,,MIXED/chop,584.0,,1.52,,100% trail 13:25
2026-09-18,M5,DIXON,SELL,SELL-EX2,202,10:20,620,13169.0,,BREAKOUT,1,0,,0.281,-0.91,CDUR,,,,,,,MIXED/chop,-246.0,,-0.43,,OPEN
2026-09-18,M5,FEDERALBNK,SELL,SELL-EX1,201,10:20,620,329.7,,BREAKOUT,1,0,,0.281,-1.435,BANK,,,,,,,MIXED/chop,73.0,,0.12,,100% trail 12:15
2026-09-18,M5,ICICIGI,SELL,SELL-EX8,208,09:30,570,1474.5,,BREAKOUT,1,0,,0.281,-0.821,INSURANCE,,,,,,,MIXED/chop,280.0,,0.67,,OPEN
2026-09-18,M5,KPITTECH,SELL,SELL-EX1,201,09:45,585,549.7,,BREAKOUT,1,0,,0.281,-1.716,IT,,,,,,,MIXED/chop,548.0,,0.63,,100% trail 14:55
2026-09-18,M5,MARUTI,SELL,SELL-EX1,201,10:10,610,12331.0,,BREAKOUT,1,0,,0.281,-0.412,AUTO,,,,,,,MIXED/chop,644.0,,2.32,,OPEN
2026-09-18,M5,PIDILITIND,BUY,BUY-EX,101,09:55,595,1590.1,,BREAKOUT,1,0,,0.281,2.488,CHEMICALS,,,,,,,MIXED/chop,-6.0,,-0.02,,OPEN
2026-09-18,M5,SUNPHARMA,SELL,SELL-EX1,201,10:15,615,1856.1,,BREAKOUT,1,0,,0.281,-0.6,PHA,,,,,,,MIXED/chop,138.0,,0.25,,OPEN
2026-09-18,M5,TIINDIA,SELL,SELL-EX1,201,10:00,600,2596.9,,BREAKOUT,1,0,,0.281,-0.073,AUTO,,,,,,,MIXED/chop,-97.0,,-0.12,,OPEN
2026-09-18,M5,BANDHANBNK,BUY,BUY-EX,101,10:50,650,175.4,,BREAKOUT,1,0,,0.281,2.274,BANK,,,,,,,MIXED/chop,378.0,,0.63,,100% trail 12:50
2026-09-18,M5,BHARATFORG,BUY,BUY-EX,101,10:40,640,1985.9,,BREAKOUT,1,0,,0.281,3.502,AUTO,,,,,,,MIXED/chop,-248.0,,-0.38,,OPEN
2026-09-18,M5,COCHINSHIP,BUY,BUY-EX,101,10:50,650,1357.5,,BREAKOUT,1,0,,0.281,1.739,DEF,,,,,,,MIXED/chop,444.0,,1.19,,100% trail 15:05
2026-09-18,M5,360ONE,BUY,ENTRY BUY,90,09:20,560,1071.5,195,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,0.961,CAPMKTS,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,ABB,BUY,ENTRY BUY,90,09:20,560,7280.0,136,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,2.097,CAPGOODS,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,ALKEM,BUY,ENTRY BUY,90,09:20,560,5364.0,45,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,0.29,PHA,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,ANGELONE,BUY,ENTRY BUY,90,09:20,560,299.1,52,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,1.39,CAPMKTS,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,APOLLOHOSP,BUY,ENTRY BUY,90,09:20,560,8855.5,89,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,0.992,HOSPITALS,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,ASHOKLEY,SELL,ENTRY SELL,290,09:25,565,158.52,122,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,-0.063,AUTO,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,ASIANPAINT,BUY,ENTRY BUY,90,09:25,565,2473.9,71,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,0.811,CHEMICALS,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,ASTRAL,BUY,ENTRY BUY,90,09:20,560,1420.5,159,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,1.544,BUILDMAT,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,BAJAJ-AUTO,SELL,ENTRY SELL,290,09:25,565,11431.0,32,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,-0.6,AUTO,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,BANDHANBNK,BUY,ENTRY BUY,90,09:20,560,175.19,164,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,2.152,BANK,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,BHARTIARTL,BUY,ENTRY BUY,90,09:20,560,1846.3,119,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,0.561,TELECOM,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,BHEL,BUY,ENTRY BUY,90,09:20,560,434.85,10,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,1.316,CAPGOODS,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,BLUESTARCO,BUY,ENTRY BUY,90,09:20,560,1565.0,155,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,0.773,CDUR,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,BPCL,BUY,ENTRY BUY,90,09:25,565,310.3,95,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,1.075,OIL,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,BSE,BUY,ENTRY BUY,90,09:20,560,3290.0,48,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,0.951,CAPMKTS,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,CAMS,BUY,ENTRY BUY,90,09:20,560,719.05,65,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,0.573,CAPMKTS,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,CGPOWER,BUY,ENTRY BUY,90,09:20,560,892.05,205,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,1.369,CAPGOODS,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,COLPAL,BUY,ENTRY BUY,90,09:25,565,1857.5,47,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,0.935,FMCG,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,DELHIVERY,BUY,ENTRY BUY,90,09:20,560,429.9,93,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,0.927,LOGISTICS,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,DIVISLAB,BUY,ENTRY BUY,90,09:20,560,9390.5,70,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,0.724,PHA,,,,,,,MIXED/chop,,,,,
2026-09-18,M5,DIXON,BUY,ENTRY BUY,90,09:20,560,13361.0,41,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.281,0.534,CDUR,,,,,,,MIXED/chop,,,,,
