decision_id,symbol,side,signal,code,time,entry,sector,bar_dt,signal_age_min,score,accepted,model_reason,subtype,opening_breadth_coverage,taken,why,f_dir_prev_pct,f_dir_gap_pct,f_ema9_20_atr,f_ema20_50_atr,f_close_ema20_atr,f_close_vwap_atr,f_candle_clv,f_body_atr,f_range_atr,f_relvol20,f_clock_relvol,f_master_total_score,f_opening_breadth_dir,f_live_breadth_dir,f_sector_breadth_dir,f_prior_vix_return,f_video_setups,f_video_setup_count,f_s1,f_s2,f_s3,f_s4,f_market_adv_ratio,f_market_breadth_dir,f_dir_market_pct,f_market_regime,f_sector_adv_ratio,f_sector_breadth_prev_dir,f_dir_sector_pct,f_sector_leads_market,f_sector_lags_market,f_dir_stock_pct,f_stock_leads_sector,cf_net,cf_gross,cf_drag,cf_r,cf_exit,cf_win
MOTHERSON|BUY|10:40|106,MOTHERSON,BUY,BUY-EX7,106,10:40,163.5,AUTO,2026-09-11T10:40:00+05:30,2.078,67.37,False,opening market breadth below 55% in signal direction,MOMENTUM-CONTROLLED,210,0,opening market breadth below 55% in signal direction,0.33136552766652727,-0.9327468150696849,0.11845212997931544,-0.40843657683811097,1.6993559169559382,2.4627264378585587,0.9411733026962984,1.7541989220107337,1.9364565156556275,1.637530208279445,5.202137305699482,90.0,0.07142857142857142,0.24761904761904763,0.058823529411764705,-1.9833000682185742,S1,1,1,0,0,0,0.24761904761904763,0.24761904761904763,-0.6726571117561198,BEAR,0.058823529411764705,0.058823529411764705,-0.9954751131221684,False,True,0.33136552766652727,True,672.36,877.0,204.64,0.97,60% book +0.75R 11:10 · breadth flip 11:10,1
PATANJALI|BUY|10:40|105,PATANJALI,BUY,BUY-EX6,105,10:40,339.9,FMCG,2026-09-11T10:40:00+05:30,2.217,63.8,False,opening market breadth below 55% in signal direction,MOMENTUM-CONTROLLED,210,0,opening market breadth below 55% in signal direction,0.0,-0.558986151986518,0.37330005428111496,-0.4954276191420364,2.1882424397518303,2.45272606513615,1.0,0.5062528240029572,0.8678556781517256,4.0249391019781005,15.989875275128393,90.0,0.07142857142857142,0.24761904761904763,0.42857142857142855,-1.9833000682185742,S1,1,1,0,0,0,0.24761904761904763,0.24761904761904763,-0.6726571117561198,BEAR,0.42857142857142855,0.42857142857142855,-0.149774296865135,True,False,0.0,True,-801.33,-491.0,310.33,-1.0,SL 10:50,0
RBLBANK|BUY|10:40|104,RBLBANK,BUY,BUY-EX5,104,10:40,412.0,BANK,2026-09-11T10:40:00+05:30,2.348,47.32,False,opening market breadth below 55% in signal direction,MOMENTUM-EXTENDED,210,0,opening market breadth below 55% in signal direction,0.194549554771406,-0.5593429577499309,0.5580293229821648,-0.6970791949547732,2.9045121034162453,4.183403490216118,1.0,0.7372042805451481,0.7372042805451481,0.5843303276267987,2.8182475158084914,80.0,0.07142857142857142,0.24761904761904763,0.45454545454545453,-1.9833000682185742,S1,1,1,0,0,0,0.24761904761904763,0.24761904761904763,-0.6726571117561198,BEAR,0.45454545454545453,0.45454545454545453,-0.011575206349467848,True,False,0.194549554771406,True,-784.18,-474.0,310.18,-1.0,SL 10:45,0
ICICIBANK|BUY|10:40|111,ICICIBANK,BUY,BUY-EX12,111,10:40,1378.4,BANK,2026-09-11T10:40:00+05:30,1.752,27.09,False,opening market breadth below 55% in signal direction,REVERSION-ALIGNMENT,210,0,opening market breadth below 55% in signal direction,0.05081463794724961,-0.3629237262980922,0.07700773703786187,-1.3652458548728998,1.2454630123624562,2.791580792779427,0.79998779296875,0.6501433401367954,1.0001829563193667,0.19358376021740628,0.7715760691701066,80.0,0.07142857142857142,0.24761904761904763,0.45454545454545453,-1.9833000682185742,S1,1,1,0,0,0,0.24761904761904763,0.24761904761904763,-0.6726571117561198,BEAR,0.45454545454545453,0.45454545454545453,-0.011575206349467848,True,False,0.05081463794724961,True,-649.1,-339.0,310.1,-1.0,SL 11:05,0
MANKIND|BUY|10:45|106,MANKIND,BUY,BUY-EX7,106,10:45,2253.2,PHA,2026-09-11T10:45:00+05:30,13.617,73.9,False,opening market breadth below 55% in signal direction,MOMENTUM-CONTROLLED,210,0,opening market breadth below 55% in signal direction,0.32056772804429645,-1.0552070869044972,0.38919439821141794,-0.7493330981093248,1.8203985809364627,2.119723189951345,0.7926876470062822,1.1426570042547124,1.5881163950137807,3.475524228244086,12.321771834517342,85.0,0.07142857142857142,0.23333333333333334,0.6923076923076923,-1.9833,S1+S3,2,1,0,1,0,0.23333333333333334,0.23333333333333334,-0.6607271560370498,BEAR,0.6923076923076923,0.6923076923076923,0.41947691281942756,True,False,0.32056772804429645,False,-1072.04,-764.0,308.04,-1.0,SL 11:30,0
AUROPHARMA|BUY|10:45|103,AUROPHARMA,BUY,BUY-EX4,103,10:45,1675.0,PHA,2026-09-11T10:45:00+05:30,11.371,73.37,False,S1 Morning Base is mandatory,MOMENTUM-EXTENDED,210,0,S1 Morning Base is mandatory,0.5402160864345751,-0.006000935530459106,0.4535167999301966,-0.28115001103363385,2.7882761632332094,2.619436246947415,0.8636321600976566,1.5368717909239893,1.7795444194090746,3.350625905132224,8.825342913128674,90.0,0.07142857142857142,0.23333333333333334,0.6923076923076923,-1.9833,,0,0,0,0,0,0.23333333333333334,0.23333333333333334,-0.6607271560370498,BEAR,0.6923076923076923,0.6923076923076923,0.41947691281942756,True,False,0.5402160864345751,True,71.66,331.0,259.34,0.37,60% book +0.75R 10:50 · breadth flip 10:50,1
ADANIGREEN|SELL|10:45|205,ADANIGREEN,SELL,SELL-EX5,205,10:45,1278.4,GREEN,2026-09-11T10:45:00+05:30,11.091,51.86,False,A+ score 51.86 below 70.00,MOMENTUM-CONTROLLED,210,0,A+ score 51.86 below 70.00,1.4568737919292696,0.36229654399790867,0.9583121262223011,2.325606482740129,2.224089836273449,1.8680668522295893,1.0,1.3793853918160248,1.5805698790382448,1.2304059104548752,2.8950487478493594,28.0,0.9285714285714286,0.7666666666666666,0.8,-1.9833,S1,1,1,0,0,0,0.23333333333333334,0.7666666666666666,0.6607271560370498,BEAR,0.2,0.8,0.6336247748322865,False,True,1.4568737919292696,True,244.79,466.0,221.21,0.52,60% book +0.75R 10:55 · runner stop 11:05,1
LUPIN|BUY|10:45|104,LUPIN,BUY,BUY-EX5,104,10:45,2082.7,PHA,2026-09-11T10:45:00+05:30,13.551,51.68,False,opening market breadth below 55% in signal direction,MOMENTUM-EXTENDED,210,0,opening market breadth below 55% in signal direction,0.41947691281942756,-0.3760872144708327,0.31743955102031757,-0.46401660833482417,2.171622956262637,2.918725829027781,0.934773378622227,1.052635156478641,1.1260859375671692,1.0390736688054312,2.182439163227551,85.0,0.07142857142857142,0.23333333333333334,0.6923076923076923,-1.9833,S1,1,1,0,0,0,0.23333333333333334,0.23333333333333334,-0.6607271560370498,BEAR,0.6923076923076923,0.6923076923076923,0.41947691281942756,True,False,0.41947691281942756,True,441.21,701.0,259.79,1.24,60% book +0.75R 11:00 · breadth flip 11:00,1
GLENMARK|BUY|10:45|106,GLENMARK,BUY,BUY-EX7,106,10:45,2420.6001,PHA,2026-09-11T10:45:00+05:30,12.394,45.94,False,opening market breadth below 55% in signal direction,MOMENTUM-EXTENDED,210,0,opening market breadth below 55% in signal direction,0.6863274959343801,-0.16222895578171803,0.36156986250585266,-0.7805025311324666,2.3923110278042787,3.1545618228529064,0.9130642464771913,1.3972325362494609,1.5302674939253187,1.2253138346059274,1.3942666404869428,85.0,0.07142857142857142,0.23333333333333334,0.6923076923076923,-1.9833,S1,1,1,0,0,0,0.23333333333333334,0.23333333333333334,-0.6607271560370498,BEAR,0.6923076923076923,0.6923076923076923,0.41947691281942756,True,False,0.6863274959343801,True,-1201.37,-897.0,304.37,-1.0,SL 10:55,0
TORNTPHARM|BUY|10:45|106,TORNTPHARM,BUY,BUY-EX7,106,10:45,4948.0,PHA,2026-09-11T10:45:00+05:30,15.121,41.48,False,S1 Morning Base is mandatory,MOMENTUM-EXTENDED,210,0,S1 Morning Base is mandatory,0.4568064155923146,0.07105877575881436,0.03325709951249731,-0.7876174457325426,2.587886184984284,3.378629779021177,0.9111111111111111,1.9085370273217876,2.094735761694645,0.7104401890959404,2.243069168300196,65.0,0.07142857142857142,0.23333333333333334,0.6923076923076923,-1.9833,,0,0,0,0,0,0.23333333333333334,0.23333333333333334,-0.6607271560370498,BEAR,0.6923076923076923,0.6923076923076923,0.41947691281942756,True,False,0.4568064155923146,True,502.72,727.0,224.28,0.82,59% book +0.75R 11:10 · breadth flip 11:10,1
BOSCHLTD|BUY|10:45|102,BOSCHLTD,BUY,BUY-EX17,102,10:45,48795.0,AUTO,2026-09-11T10:45:00+05:30,11.713,41.13,False,opening market breadth below 55% in signal direction,MOMENTUM-EXTENDED,210,0,opening market breadth below 55% in signal direction,0.19507186858316317,-0.924024640657084,0.2548587931646044,-0.5728941671022503,2.1321990333418226,3.389339703836711,0.90625,1.77915117511313,1.963201296676557,1.7833284925936683,1.912772585669782,85.0,0.07142857142857142,0.23333333333333334,0.11764705882352941,-1.9833,S1,1,1,0,0,0,0.23333333333333334,0.23333333333333334,-0.6607271560370498,BEAR,0.11764705882352941,0.11764705882352941,-1.0045226774604066,False,True,0.19507186858316317,True,-706.12,-475.0,231.12,-0.61,momentum failure 11:00,0
ADANIPORTS|SELL|10:50|201,ADANIPORTS,SELL,SELL-EX1,201,10:50,1752.7,LOGISTICS,2026-09-11T10:50:00+05:30,6.121,57.56,False,S1 Morning Base is mandatory,MOMENTUM-CONTROLLED,210,0,S1 Morning Base is mandatory,0.719387847884656,0.532458609044284,0.5110471150696645,0.9605023088889926,1.337636786799295,1.1021355962359367,0.82501220703125,0.7270106780913272,1.038568571789023,1.8287070689853968,4.821690569030467,10.0,0.9285714285714286,0.7761904761904762,1.0,-1.9833,S4,1,0,0,0,1,0.22380952380952382,0.7761904761904762,0.7992025644683542,BEAR,0.0,1.0,1.2400793650793607,True,False,0.719387847884656,False,-828.02,-518.0,310.02,-1.0,SL 11:10,0
BDL|SELL|10:55|280,BDL,SELL,NORMAL SELL,280,10:55,1165.8,DEF,2026-09-11T10:55:00+05:30,1.577,64.99,False,A+ score 64.99 below 70.00,MOMENTUM-EXTENDED,210,0,A+ score 64.99 below 70.00,2.058304544649958,0.5292824136508667,0.8245060422741234,2.2151170795083233,3.1460735302456326,2.241478581600983,1.0,2.25190623282605,2.25190623282605,2.261374155487089,3.7940658321743164,43.0,0.9285714285714286,0.7952380952380953,0.8333333333333334,-1.9833,S1,1,1,0,0,0,0.20476190476190476,0.7952380952380953,0.8396953467558088,BEAR,0.16666666666666666,0.8333333333333334,1.353015731240853,True,False,2.058304544649958,True,-1085.44,-900.0,185.44,-1.0,SL 11:10,0
RVNL|SELL|10:55|205,RVNL,SELL,SELL-EX5,205,10:55,202.22,RAILWAYS,2026-09-11T10:55:00+05:30,4.626,63.82,False,A+ score 63.82 below 70.00,MOMENTUM-CONTROLLED,210,0,A+ score 63.82 below 70.00,1.481045195113051,0.4628261588551008,1.0320918131741135,2.646880001598035,2.2229604984970512,1.5470277195764015,0.8444323884443239,0.7419967633927594,0.9820917577407441,1.6446721088569916,4.342215622603332,43.0,0.9285714285714286,0.7952380952380953,1.0,-1.9833,S1,1,1,0,0,0,0.20476190476190476,0.7952380952380953,0.8396953467558088,BEAR,0.0,1.0,1.2096597186864455,True,False,1.481045195113051,True,-831.14,-520.0,311.14,-1.0,SL 11:05,0
IREDA|SELL|10:55|280,IREDA,SELL,NORMAL SELL,280,10:55,111.33,FIN,2026-09-11T10:55:00+05:30,3.118,63.45,False,A+ score 63.45 below 70.00,MOMENTUM-EXTENDED,210,0,A+ score 63.45 below 70.00,1.756087071239576,0.9265822931393553,1.1974346716016462,2.538575826685274,2.5884413533850203,2.09191343112278,1.0,1.3167442354787884,1.4866519443440986,1.7548956210482312,3.840232986117315,28.0,0.9285714285714286,0.7952380952380953,0.9375,-1.9833,S1,1,1,0,0,0,0.20476190476190476,0.7952380952380953,0.8396953467558088,BEAR,0.0625,0.9375,1.4380930320759655,True,False,1.756087071239576,True,-1044.07,-808.0,236.07,-0.97,momentum failure 11:05,0
JIOFIN|SELL|10:55|201,JIOFIN,SELL,SELL-EX1,201,10:55,226.48,FIN,2026-09-11T10:55:00+05:30,3.204,53.23,False,S1 Morning Base is mandatory,MOMENTUM-EXTENDED,210,0,S1 Morning Base is mandatory,1.311608215423854,0.5403309353273822,1.4587074770879955,2.9753053999975547,2.9226452338028555,1.9699357972828067,0.8800048828125,0.5447728660976935,0.619056640182037,1.052002336028091,3.2664640439763466,15.0,0.9285714285714286,0.7952380952380953,0.9375,-1.9833,,0,0,0,0,0,0.20476190476190476,0.7952380952380953,0.8396953467558088,BEAR,0.0625,0.9375,1.4380930320759655,True,False,1.311608215423854,False,-603.87,-293.0,310.87,-1.0,SL 11:05,0
NUVAMA|SELL|10:55|280,NUVAMA,SELL,NORMAL SELL,280,10:55,1707.9,CAPMKTS,2026-09-11T10:55:00+05:30,4.034,50.77,False,A+ score 50.77 below 70.00,MOMENTUM-EXTENDED,210,0,A+ score 50.77 below 70.00,2.8498279627950818,1.3538139265145022,1.1109871666072755,2.359753493917797,1.9618248314855258,1.5547214331554928,0.5,0.16179336493576726,0.45302932188679557,0.9291373347396306,2.4266495836002564,38.0,0.9285714285714286,0.7952380952380953,1.0,-1.9833,S1,1,1,0,0,0,0.20476190476190476,0.7952380952380953,0.8396953467558088,BEAR,0.0,1.0,1.2619192152959813,True,False,2.8498279627950818,True,-564.37,-254.0,310.37,-1.0,SL 11:00,0
HINDUNILVR|BUY|10:55|103,HINDUNILVR,BUY,BUY-EX4,103,10:55,1941.9,FMCG,2026-09-11T10:55:00+05:30,2.749,45.69,False,opening market breadth below 55% in signal direction,MOMENTUM-EXTENDED,210,0,opening market breadth below 55% in signal direction,0.20123964984841702,-0.2992801252902466,0.2854219913435349,-0.6496292721835732,2.0841669265831024,2.7614430819314957,1.0,1.8786747671439907,2.4458079877657672,3.0068814138751003,2.363158677440143,85.0,0.07142857142857142,0.20476190476190476,0.42857142857142855,-1.9833,S1,1,1,0,0,0,0.20476190476190476,0.20476190476190476,-0.8396953467558088,BEAR,0.42857142857142855,0.42857142857142855,-0.06553760254248142,True,False,0.20123964984841702,True,-473.37,-246.0,227.37,-0.27,time exit 11:55,0
