day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,m9_shard
2026-07-31,M9C,CARBORUNIV,BUY,BUY-EX,101,09:30,570,1064.2,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.862,,,,,,,,,,,,,,C
2026-07-31,M9C,CHOLAHLDNG,BUY,BUY-EX,101,09:30,570,1526.3,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.483,,,,,,,,,,,,,,C
2026-07-31,M9C,CLEANMAX,BUY,BUY-EX17,102,09:40,580,1350.3,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,2.998,,,,,,,,,,,,,,C
2026-07-31,M9C,CNL,SELL,ENTRY SELL,290,09:30,570,992.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,-0.571,,,,,,,,,,,,,,C
2026-07-31,M9C,DIAMONDYD,BUY,ENTRY BUY,90,09:40,580,1126.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.116,,,,,,,,,,,,,,C
2026-07-31,M9C,DOMS,BUY,ENTRY BUY,90,09:30,570,2270.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.71,,,,,,,,,,,,,,C
2026-07-31,M9C,EIMCOELECO,BUY,ENTRY BUY,90,09:30,570,1754.1,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.695,,,,,,,,,,,,,,C
2026-07-31,M9C,EMUDHRA,SELL,SELL-EX1,201,09:35,575,452.0,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-0.834,,,,,,,,,,,,,,C
2026-07-31,M9C,ETHOSLTD,BUY,ENTRY BUY,90,09:40,580,2549.8,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,1.728,,,,,,,,,,,,,,C
2026-07-31,M9C,FRACTAL,BUY,BUY-EX9,108,09:40,580,775.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.259,,,,,,,,,,,,,,C
2026-07-31,M9C,GALAPREC,BUY,ENTRY BUY,90,09:35,575,1063.7,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.92,,,,,,,,,,,,,,C
2026-07-31,M9C,GANESHHOU,BUY,BUY-EX9,108,09:30,570,748.8,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.51,,,,,,,,,,,,,,C
2026-07-31,M9C,GATEWAY,BUY,ENTRY BUY,90,09:40,580,58.46,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.967,,,,,,,,,,,,,,C
2026-07-31,M9C,GRAPHITE,SELL,SELL-EX19,219,09:30,570,662.3,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-0.226,,,,,,,,,,,,,,C
2026-07-31,M9C,GRINFRA,SELL,ENTRY SELL,290,09:35,575,881.2,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,-1.211,,,,,,,,,,,,,,C
2026-07-31,M9C,GULFOILLUB,BUY,BUY-EX,101,09:35,575,1069.8,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.576,,,,,,,,,,,,,,C
2026-07-31,M9C,HCG,SELL,ENTRY SELL,290,09:30,570,668.05,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,-0.883,,,,,,,,,,,,,,C
2026-07-31,M9C,ICRA,SELL,SELL-EX8,208,09:30,570,4793.5,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-2.65,,,,,,,,,,,,,,C
2026-07-31,M9C,IFCI,BUY,BUY-EX,101,09:35,575,75.55,,,0,0,signal close ₹75.55 ≤ ₹200 — price floor (rule 4),0.411,3.056,,,,,,,,,,,,,,C
2026-07-31,M9C,IKS,BUY,ENTRY BUY,90,09:35,575,1810.7,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,1.445,,,,,,,,,,,,,,C
2026-07-31,M9C,IKS,BUY,BUY-EX,101,09:40,580,1827.5,,,0,0,entry-candle range 1.48% > 1.25% — volatility brake (rule 7),0.411,2.387,,,,,,,,,,,,,,C
2026-07-31,M9C,IOLCP,BUY,ENTRY BUY,90,09:30,570,145.55,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.748,,,,,,,,,,,,,,C
2026-07-31,M9C,JAMNAAUTO,BUY,BUY-EX,101,09:40,580,133.27,,,0,0,signal close ₹133.27 ≤ ₹200 — price floor (rule 4),0.411,1.966,,,,,,,,,,,,,,C
2026-07-31,M9C,KARURVYSYA,BUY,BUY-EX,101,09:35,575,345.8,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.557,,,,,,,,,,,,,,C
2026-07-31,M9C,KIOCL,BUY,ENTRY BUY,90,09:40,580,386.8,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,7.474,,,,,,,,,,,,,,C
2026-07-31,M9C,KSL,BUY,ENTRY BUY,90,09:40,580,887.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.328,,,,,,,,,,,,,,C
2026-07-31,M9C,MAHLIFE,BUY,BUY-EX,101,09:30,570,389.35,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.973,,,,,,,,,,,,,,C
2026-07-31,M9C,MANALIPETC,BUY,ENTRY BUY,90,09:30,570,65.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,1.793,,,,,,,,,,,,,,C
2026-07-31,M9C,NIVABUPA,SELL,SELL-EX19,219,09:40,580,86.26,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-0.162,,,,,,,,,,,,,,C
2026-07-31,M9C,ONEPOINT,BUY,BUY-EX,101,09:30,570,58.0,,,0,0,signal close ₹58.00 ≤ ₹200 — price floor (rule 4),0.411,1.772,,,,,,,,,,,,,,C
2026-07-31,M9C,PNGJL,SELL,SELL-EX6,206,09:40,580,661.15,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-0.023,,,,,,,,,,,,,,C
2026-07-31,M9C,PRUDENT,BUY,ENTRY BUY,90,09:40,580,3282.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,2.386,,,,,,,,,,,,,,C
2026-07-31,M9C,PTC,SELL,SELL-EX1,201,09:30,570,167.11,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-1.118,,,,,,,,,,,,,,C
2026-07-31,M9C,RAILTEL,SELL,ENTRY SELL,290,09:30,570,284.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,-3.095,,,,,,,,,,,,,,C
2026-07-31,M9C,RAMCOIND,BUY,ENTRY BUY,90,09:30,570,331.65,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.5,,,,,,,,,,,,,,C
2026-07-31,M9C,RATNAVEER,SELL,SELL-EX3,203,09:35,575,182.28,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-0.816,,,,,,,,,,,,,,C
2026-07-31,M9C,RIIL,BUY,ENTRY BUY,90,09:40,580,732.8,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.659,,,,,,,,,,,,,,C
2026-07-31,M9C,RKFORGE,BUY,BUY-EX6,105,09:30,570,633.5,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.263,,,,,,,,,,,,,,C
2026-07-31,M9C,RPSGVENT,BUY,BUY-EX9,108,09:30,570,937.95,,,0,0,entry-candle range 1.37% > 1.25% — volatility brake (rule 7),0.411,1.072,,,,,,,,,,,,,,C
2026-07-31,M9C,SAMHI,SELL,SELL-EX12,212,09:30,570,184.6,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-0.753,,,,,,,,,,,,,,C
2026-07-31,M9C,SANDUMA,BUY,BUY-EX17,102,09:30,570,215.98,,,0,0,entry-candle range 1.45% > 1.25% — volatility brake (rule 7),0.411,0.921,,,,,,,,,,,,,,C
2026-07-31,M9C,SBFC,BUY,ENTRY BUY,90,09:30,570,90.31,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.066,,,,,,,,,,,,,,C
2026-07-31,M9C,SHAKTIPUMP,SELL,SELL-EX1,201,09:35,575,519.85,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-0.934,,,,,,,,,,,,,,C
2026-07-31,M9C,SHK,SELL,SELL-EX1,201,09:30,570,168.05,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-1.495,,,,,,,,,,,,,,C
2026-07-31,M9C,SJS,BUY,ENTRY BUY,90,09:30,570,2389.6,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,1.04,,,,,,,,,,,,,,C
2026-07-31,M9C,SKFINDUS,BUY,ENTRY BUY,90,09:40,580,2684.1,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.971,,,,,,,,,,,,,,C
2026-07-31,M9C,SPLPETRO,SELL,ENTRY SELL,290,09:35,575,699.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,-0.639,,,,,,,,,,,,,,C
2026-07-31,M9C,STEELXIND,SELL,ENTRY SELL,290,09:30,570,11.12,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,-0.269,,,,,,,,,,,,,,C
2026-07-31,M9C,SUPRAJIT,BUY,BUY-EX,101,09:35,575,509.8,,,0,0,entry-candle range 1.35% > 1.25% — volatility brake (rule 7),0.411,1.96,,,,,,,,,,,,,,C
2026-07-31,M9C,SURYAROSNI,BUY,ENTRY BUY,90,09:40,580,239.45,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,-0.188,,,,,,,,,,,,,,C
2026-07-31,M9C,SYMPHONY,BUY,ENTRY BUY,90,09:35,575,687.2,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,1.059,,,,,,,,,,,,,,C
2026-07-31,M9C,TATACHEM,BUY,ENTRY BUY,90,09:40,580,674.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.793,,,,,,,,,,,,,,C
2026-07-31,M9C,UDS,BUY,BUY-EX17,102,09:35,575,198.82,,,0,0,signal close ₹198.82 ≤ ₹200 — price floor (rule 4),0.411,1.439,,,,,,,,,,,,,,C
2026-07-31,M9C,UNITECH,BUY,ENTRY BUY,90,09:35,575,4.25,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,1.19,,,,,,,,,,,,,,C
2026-07-31,M9C,UTIAMC,SELL,SELL-EX5,205,09:30,570,902.7,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-0.682,,,,,,,,,,,,,,C
2026-07-31,M9C,VIMTALABS,BUY,ENTRY BUY,90,09:35,575,611.2,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,1.192,,,,,,,,,,,,,,C
2026-07-31,M9C,VINDHYATEL,BUY,BUY-EX,101,09:30,570,1998.8,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,2.508,,,,,,,,,,,,,,C
2026-07-31,M9C,VISL,BUY,ENTRY BUY,90,09:40,580,30.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.488,,,,,,,,,,,,,,C
2026-07-31,M9C,WHEELS,BUY,BUY-EX9,108,09:35,575,1427.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.734,,,,,,,,,,,,,,C
2026-07-31,M9C,ZYDUSWELL,BUY,ENTRY BUY,90,09:35,575,569.8,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,0.796,,,,,,,,,,,,,,C
2026-07-31,M9C,AETHER,BUY,BUY-EX17,102,09:50,590,1556.5,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,4.393,,,,,,,,,,,,,,C
2026-07-31,M9C,APOLLOTYRE,BUY,BUY-EX4,103,09:45,585,429.05,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.953,,,,,,,,,,,,,,C
2026-07-31,M9C,BALRAMCHIN,BUY,BUY-EX9,108,09:45,585,600.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.251,,,,,,,,,,,,,,C
2026-07-31,M9C,BFINVEST,BUY,BUY-EX,101,09:55,595,451.9,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.459,,,,,,,,,,,,,,C
2026-07-31,M9C,BOROSCI,BUY,BUY-EX,101,09:55,595,159.79,,,0,0,signal close ₹159.79 ≤ ₹200 — price floor (rule 4),0.411,1.338,,,,,,,,,,,,,,C
2026-07-31,M9C,GOPAL,BUY,BUY-EX9,108,09:50,590,267.85,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.747,,,,,,,,,,,,,,C
2026-07-31,M9C,GRWRHITECH,BUY,BUY-EX,101,09:50,590,7010.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.594,,,,,,,,,,,,,,C
2026-07-31,M9C,HINDCOPPER,BUY,BUY-EX,101,09:45,585,490.35,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,2.167,,,,,,,,,,,,,,C
2026-07-31,M9C,IGIL,BUY,BUY-EX,101,09:45,585,350.65,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.417,,,,,,,,,,,,,,C
2026-07-31,M9C,IIFL,BUY,BUY-EX,101,09:45,585,619.65,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.916,,,,,,,,,,,,,,C
2026-07-31,M9C,INDOTHAI,SELL,SELL-EX5,205,09:50,590,215.6,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-0.695,,,,,,,,,,,,,,C
2026-07-31,M9C,KICL,BUY,ENTRY BUY,90,09:40,580,5399.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.411,1.685,,,,,,,,,,,,,,C
2026-07-31,M9C,KIRLPNU,BUY,BUY-EX17,102,09:45,585,1476.3,,,0,0,entry-candle range 1.44% > 1.25% — volatility brake (rule 7),0.411,1.089,,,,,,,,,,,,,,C
2026-07-31,M9C,KSB,BUY,BUY-EX,101,09:55,595,853.85,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.928,,,,,,,,,,,,,,C
2026-07-31,M9C,KWIL,BUY,BUY-EX9,108,09:45,585,30.51,,,0,0,signal close ₹30.51 ≤ ₹200 — price floor (rule 4),0.411,0.826,,,,,,,,,,,,,,C
2026-07-31,M9C,MHRIL,BUY,BUY-EX,101,09:45,585,217.32,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.565,,,,,,,,,,,,,,C
2026-07-31,M9C,NIACL,BUY,BUY-EX,101,09:50,590,168.75,,,0,0,signal close ₹168.75 ≤ ₹200 — price floor (rule 4),0.411,2.211,,,,,,,,,,,,,,C
2026-07-31,M9C,OLAELEC,BUY,BUY-EX,101,09:50,590,38.3,,,0,0,signal close ₹38.30 ≤ ₹200 — price floor (rule 4),0.411,1.35,,,,,,,,,,,,,,C
2026-07-31,M9C,PARKHOTELS,BUY,BUY-EX,101,09:45,585,122.99,,,0,0,signal close ₹122.99 ≤ ₹200 — price floor (rule 4),0.411,1.847,,,,,,,,,,,,,,C
2026-07-31,M9C,PRECWIRE,BUY,BUY-EX,101,09:55,595,367.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,2.657,,,,,,,,,,,,,,C
2026-07-31,M9C,REDINGTON,BUY,BUY-EX7,106,09:50,590,316.95,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,2.242,,,,,,,,,,,,,,C
2026-07-31,M9C,RIIL,BUY,BUY-EX,101,09:50,590,738.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.374,,,,,,,,,,,,,,C
2026-07-31,M9C,SERVOTECH,BUY,BUY-EX9,108,09:50,590,84.31,,,0,0,signal close ₹84.31 ≤ ₹200 — price floor (rule 4),0.411,2.442,,,,,,,,,,,,,,C
2026-07-31,M9C,SHYAMMETL,BUY,BUY-EX17,102,09:45,585,1032.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.176,,,,,,,,,,,,,,C
2026-07-31,M9C,SSWL,BUY,BUY-EX,101,09:50,590,304.55,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,2.539,,,,,,,,,,,,,,C
2026-07-31,M9C,TNPL,BUY,BUY-EX,101,09:50,590,152.6,,,0,0,signal close ₹152.60 ≤ ₹200 — price floor (rule 4),0.411,2.416,,,,,,,,,,,,,,C
2026-07-31,M9C,VIMTALABS,BUY,BUY-EX,101,09:50,590,617.05,,,0,0,entry-candle range 1.73% > 1.25% — volatility brake (rule 7),0.411,2.161,,,,,,,,,,,,,,C
2026-07-31,M9C,WELCORP,SELL,SELL-EX6,206,09:55,595,1654.1,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-0.085,,,,,,,,,,,,,,C
2026-07-31,M9C,AEGISLOG,SELL,SELL-EX1,201,10:00,600,1231.0,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-1.912,,,,,,,,,,,,,,C
2026-07-31,M9C,ANTELOPUS,BUY,BUY-EX,101,10:10,610,819.0,,,0,0,entry-candle range 1.30% > 1.25% — volatility brake (rule 7),0.411,2.632,,,,,,,,,,,,,,C
2026-07-31,M9C,BALAMINES,BUY,BUY-EX6,105,10:10,610,2249.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.717,,,,,,,,,,,,,,C
2026-07-31,M9C,DEEPAKFERT,BUY,BUY-EX17,102,10:05,605,1586.9,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,3.787,,,,,,,,,,,,,,C
2026-07-31,M9C,DIAMONDYD,BUY,BUY-EX,101,10:05,605,1152.6,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,2.453,,,,,,,,,,,,,,C
2026-07-31,M9C,DIVGIITTS,BUY,BUY-EX,101,10:10,610,980.95,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,2.847,,,,,,,,,,,,,,C
2026-07-31,M9C,GREAVESCOT,BUY,BUY-EX7,106,10:10,610,237.42,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,2.491,,,,,,,,,,,,,,C
2026-07-31,M9C,HONASA,BUY,BUY-EX,101,10:05,605,457.1,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.804,,,,,,,,,,,,,,C
2026-07-31,M9C,IKS,BUY,BUY-EX,101,10:05,605,1842.3,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,3.216,,,,,,,,,,,,,,C
2026-07-31,M9C,KEC,BUY,BUY-EX4,103,10:10,610,471.85,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.78,,,,,,,,,,,,,,C
2026-07-31,M9C,KNRCON,BUY,BUY-EX,101,10:10,610,121.25,,,0,0,signal close ₹121.25 ≤ ₹200 — price floor (rule 4),0.411,1.447,,,,,,,,,,,,,,C
2026-07-31,M9C,MAXESTATES,BUY,BUY-EX,101,10:00,600,391.5,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.294,,,,,,,,,,,,,,C
2026-07-31,M9C,MRPL,BUY,BUY-EX17,102,10:05,605,169.28,,,0,0,signal close ₹169.28 ≤ ₹200 — price floor (rule 4),0.411,1.566,,,,,,,,,,,,,,C
2026-07-31,M9C,PRAJIND,BUY,BUY-EX,101,10:05,605,312.2,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.134,,,,,,,,,,,,,,C
2026-07-31,M9C,SGFIN,BUY,BUY-EX,101,10:10,610,684.7,,,0,0,entry-candle range 1.77% > 1.25% — volatility brake (rule 7),0.411,3.758,,,,,,,,,,,,,,C
2026-07-31,M9C,SUDEEPPHRM,BUY,BUY-EX,101,10:05,605,881.1,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,2.513,,,,,,,,,,,,,,C
2026-07-31,M9C,TBOTEK,BUY,BUY-EX7,106,10:00,600,1558.9,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,3.581,,,,,,,,,,,,,,C
2026-07-31,M9C,TIL,BUY,BUY-EX7,106,10:00,600,254.91,,,0,0,entry-candle range 1.42% > 1.25% — volatility brake (rule 7),0.411,5.335,,,,,,,,,,,,,,C
2026-07-31,M9C,ZENTEC,BUY,BUY-EX12,111,10:10,610,1653.9,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,3.047,,,,,,,,,,,,,,C
2026-07-31,M9C,ACCELYA,BUY,BUY-EX9,108,10:25,625,1149.6,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.437,,,,,,,,,,,,,,C
2026-07-31,M9C,AFSL,BUY,BUY-EX,101,10:25,625,203.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.995,,,,,,,,,,,,,,C
2026-07-31,M9C,GATEWAY,BUY,BUY-EX,101,10:25,625,58.94,,,0,0,signal close ₹58.94 ≤ ₹200 — price floor (rule 4),0.411,1.796,,,,,,,,,,,,,,C
2026-07-31,M9C,GPTHEALTH,BUY,BUY-EX,101,10:20,620,169.5,,,0,0,signal close ₹169.50 ≤ ₹200 — price floor (rule 4),0.411,1.619,,,,,,,,,,,,,,C
2026-07-31,M9C,GRAPHITE,SELL,SELL-EX12,212,10:20,620,659.1,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-0.708,,,,,,,,,,,,,,C
2026-07-31,M9C,KICL,BUY,BUY-EX,101,10:25,625,5435.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,2.354,,,,,,,,,,,,,,C
2026-07-31,M9C,LUXIND,SELL,SELL-EX5,205,10:15,615,1241.1,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-1.186,,,,,,,,,,,,,,C
2026-07-31,M9C,MAHSEAMLES,SELL,SELL-EX5,205,10:20,620,562.55,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-1.652,,,,,,,,,,,,,,C
2026-07-31,M9C,MASFIN,BUY,BUY-EX,101,10:25,625,328.65,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,3.675,,,,,,,,,,,,,,C
2026-07-31,M9C,PTC,BUY,BUY-EX4,103,10:15,615,169.33,,,0,0,signal close ₹169.33 ≤ ₹200 — price floor (rule 4),0.411,0.195,,,,,,,,,,,,,,C
2026-07-31,M9C,SAPPHIRE,SELL,SELL-EX5,205,10:15,615,191.21,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-1.944,,,,,,,,,,,,,,C
2026-07-31,M9C,VAML,BUY,BUY-EX7,106,10:20,620,462.75,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.314,,,,,,,,,,,,,,C
2026-07-31,M9C,VEEDOL,BUY,BUY-EX,101,10:25,625,1397.3,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.57,,,,,,,,,,,,,,C
2026-07-31,M9C,APARINDS,BUY,BUY-EX12,111,10:35,635,14361.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,4.08,,,,,,,,,,,,,,C
2026-07-31,M9C,CORDELIA,BUY,BUY-EX12,111,10:35,635,797.05,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.535,,,,,,,,,,,,,,C
2026-07-31,M9C,JSL,SELL,SELL-EX1,201,10:40,640,734.2,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-0.061,,,,,,,,,,,,,,C
2026-07-31,M9C,KPRMILL,SELL,SELL-EX2,202,10:35,635,1027.5,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-0.542,,,,,,,,,,,,,,C
2026-07-31,M9C,PACEDIGITK,BUY,BUY-EX,101,10:40,640,205.41,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.839,,,,,,,,,,,,,,C
2026-07-31,M9C,PDSL,BUY,BUY-EX,101,10:30,630,366.65,,,0,0,entry-candle range 1.80% > 1.25% — volatility brake (rule 7),0.411,5.587,,,,,,,,,,,,,,C
2026-07-31,M9C,RTNPOWER,BUY,BUY-EX,101,10:40,640,8.56,,,0,0,signal close ₹8.56 ≤ ₹200 — price floor (rule 4),0.411,2.026,,,,,,,,,,,,,,C
2026-07-31,M9C,SKFINDUS,BUY,BUY-EX,101,10:30,630,2710.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.945,,,,,,,,,,,,,,C
2026-07-31,M9C,TECHNOE,BUY,BUY-EX7,106,10:30,630,969.7,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.487,,,,,,,,,,,,,,C
2026-07-31,M9C,VEEDOL,BUY,BUY-EX,101,10:25,625,1397.3,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.57,,,,,,,,,,,,,,C
2026-07-31,M9C,ASIANENE,BUY,BUY-EX7,106,10:50,650,401.95,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,2.07,,,,,,,,,,,,,,C
2026-07-31,M9C,BATAINDIA,BUY,BUY-EX9,108,10:55,655,699.9,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,0.0,,,,,,,,,,,,,,C
2026-07-31,M9C,EMUDHRA,BUY,BUY-EX9,108,10:45,645,461.55,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,1.262,,,,,,,,,,,,,,C
2026-07-31,M9C,GREENPLY,SELL,SELL-EX5,205,10:45,645,283.55,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.411,-0.334,,,,,,,,,,,,,,C
2026-07-31,M9C,MOLDTKPAC,BUY,BUY-EX17,102,10:55,655,695.3,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.411,3.084,,,,,,,,,,,,,,C
2026-07-31,M9C,MUNJALAU,BUY,BUY-EX,101,10:45,645,102.76,,,0,0,signal close ₹102.76 ≤ ₹200 — price floor (rule 4),0.411,1.682,,,,,,,,,,,,,,C
