day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s
2026-08-21,M7,ABCAPITAL,BUY,BUY-EX,101,09:40,580,411.2,,BREAKOUT,1,0,,0.619,4.022,FIN,,,,,,,,85.0,,0.2,,OPEN
2026-08-21,M7,ADANIENT,SELL,SELL-EX1,201,09:30,570,2989.0,,BREAKOUT,1,0,,0.619,-0.836,INFRA,,,,,,,,-128.0,,-0.42,,OPEN
2026-08-21,M7,ADANIPOWER,SELL,SELL-EX1,201,09:45,585,203.0,,BREAKOUT,1,0,,0.619,-0.558,ENE,,,,,,,,-342.0,,-1.0,,100% SL 14:00
2026-08-21,M7,ALKEM,SELL,SELL-EX5,205,09:35,575,5357.0,,BREAKOUT,1,0,,0.619,-1.877,PHA,,,,,,,,-297.0,,-0.67,,OPEN
2026-08-21,M7,AMBUJACEM,SELL,SELL-EX1,201,09:30,570,410.3,,BREAKOUT,1,0,,0.619,-0.774,CEMENT,,,,,,,,-294.0,,-1.0,,100% SL 12:10
2026-08-21,M7,ANGELONE,BUY,BUY-EX,101,09:40,580,292.15,,BREAKOUT,1,0,,0.619,2.24,CAPMKTS,,,,,,,,-685.0,,-1.0,,100% SL 12:20
2026-08-21,M7,APOLLOHOSP,SELL,SELL-EX3,203,09:30,570,8655.0,,BREAKOUT,1,0,,0.619,-2.275,HOSPITALS,,,,,,,,35.0,,0.08,,OPEN
2026-08-21,M7,AUBANK,BUY,BUY-EX,101,09:40,580,1090.0,,BREAKOUT,1,0,,0.619,1.907,BANK,,,,,,,,644.0,,2.3,,OPEN
2026-08-21,M7,AXISBANK,BUY,BUY-EX,101,09:35,575,1254.0,,BREAKOUT,1,0,,0.619,1.678,BANK,,,,,,,,-345.0,,-1.0,,100% SL 11:45
2026-08-21,M7,BAJAJ-AUTO,SELL,SELL-EX5,205,09:40,580,11704.0,,BREAKOUT,1,0,,0.619,-0.315,AUTO,,,,,,,,-12.0,,-0.04,,OPEN
2026-08-21,M7,BAJAJFINSV,BUY,BUY-EX,101,09:40,580,2021.4,,BREAKOUT,1,0,,0.619,0.999,FIN,,,,,,,,-12.0,,-0.05,,OPEN
