day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s
2026-09-01,M8,COFORGE,BUY,BUY-EX9,108,09:30,570,1987.0,,BREAKOUT,1,0,,0.752,0.086,IT,1,0,1,0,1,-39.1,,-560.0,,-1.0,,100% SL 14:05
2026-09-01,M8,HCLTECH,BUY,BUY-EX,101,09:30,570,1341.0,,BREAKOUT,1,0,,0.752,2.195,IT,1,0,1,0,1,-39.1,,701.0,,0.8,,100% trail 13:45
2026-09-01,M8,INFY,BUY,BUY-EX,101,09:30,570,1144.2,,BREAKOUT,1,0,,0.752,0.917,IT,1,0,1,0,1,-39.1,,142.0,,0.18,,OPEN
2026-09-01,M8,KAYNES,SELL,SELL-EX1,201,09:50,590,3620.5,,BREAKOUT,1,0,,0.752,-1.75,CAPGOODS,0,1,0,1,1,-39.1,,245.0,,0.29,,OPEN
2026-09-01,M8,KEI,SELL,SELL-EX19,219,10:15,615,5445.0,,PULLBACK,1,0,,0.752,-5.144,CAPGOODS,0,1,0,1,1,-39.1,,305.0,,0.75,,100% trail 13:30
2026-09-01,M8,MPHASIS,BUY,BUY-EX,101,09:30,570,2461.1,,BREAKOUT,1,0,,0.752,1.388,IT,1,0,1,0,1,-39.1,,677.0,,0.78,,100% trail 13:15
2026-09-01,M8,PERSISTENT,BUY,BUY-EX5,104,10:15,615,5704.5,,BREAKOUT,1,0,,0.752,1.966,IT,1,0,1,0,1,-39.1,,443.0,,0.99,,100% trail 13:50
2026-09-01,M8,PREMIERENE,BUY,BUY-EX,101,09:30,570,1020.7,,BREAKOUT,1,0,,0.752,-1.505,GREEN,0,0,0,0,1,-39.1,,-288.0,,-0.62,,OPEN
2026-09-01,M8,TCS,BUY,BUY-EX,101,09:30,570,2355.9,,PULLBACK,1,0,,0.752,-1.809,IT,1,0,1,0,1,-39.1,,-4.0,,-0.01,,OPEN
2026-09-01,M8,TITAN,SELL,SELL-EX12,212,09:30,570,5065.0,,BREAKOUT,1,0,,0.752,-0.733,CDUR,0,0,0,1,1,-39.1,,310.0,,0.59,,OPEN
