day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s
2026-08-20,M11,CHOLAFIN,SELL,SELL-EX19,219,09:45,585,1878.8,,S1+S4,1,0,,0.529,0.347,FIN,,,,,,,,-493.0,,-1.0,,100% SL 10:40
2026-08-20,M11,OBEROIRLTY,SELL,SELL-EX3,203,09:50,590,1868.7,,S1+S4,1,0,,0.529,-0.87,REALTY,,,,,,,,-483.0,,-1.0,,100% SL 11:50
2026-08-20,M11,PAGEIND,SELL,NORMAL SELL,280,09:50,590,35295.0,,S1,1,0,,0.529,-5.286,CONSUMPTION,,,,,,,,-467.0,,-1.0,,100% SL 14:20
2026-08-20,M11,DABUR,SELL,SELL-EX1,201,10:25,625,399.25,,S1,1,0,,0.529,-1.237,FMCG,,,,,,,,-204.0,,-1.0,,100% SL 13:00
2026-08-20,M11,DRREDDY,SELL,SELL-EX1,201,10:10,610,1172.5,,S1+S4,1,0,,0.529,-1.088,PHA,,,,,,,,-186.0,,-1.0,,100% SL 11:55
2026-08-20,M11,GVT&D,SELL,NORMAL SELL,280,10:05,605,4068.7,,S1,1,0,,0.529,-4.888,CAPGOODS,,,,,,,,-309.0,,-1.0,,100% SL 15:10
2026-08-20,M11,HAL,SELL,SELL-EX1,201,10:10,610,4996.3,,S1+S4,1,0,,0.529,-2.101,DEF,,,,,,,,183.0,,0.69,,OPEN
2026-08-20,M11,HAVELLS,SELL,NORMAL SELL,280,10:25,625,1277.6,,S1,1,0,,0.529,-1.919,CDUR,,,,,,,,-225.0,,-1.0,,100% SL 11:35
2026-08-20,M11,KALYANKJIL,SELL,NORMAL SELL,280,10:20,620,594.35,,S1,1,0,,0.529,-2.558,CDUR,,,,,,,,-333.0,,-1.0,,100% SL 10:55
2026-08-20,M11,MAZDOCK,SELL,SELL-EX2,202,10:20,620,2556.8,,S1+S2,1,0,,0.529,-0.576,DEF,,,,,,,,-156.0,,-0.31,,OPEN
2026-08-20,M11,NESTLEIND,SELL,NORMAL SELL,280,10:10,610,1468.4,,S1,1,0,,0.529,-0.353,FMCG,,,,,,,,391.0,,1.03,,OPEN
2026-08-20,M11,SHREECEM,SELL,SELL-EX1,201,10:00,600,24305.0,,S1,1,0,,0.529,-1.179,CEMENT,,,,,,,,40.0,,0.1,,OPEN
2026-08-20,M11,TATACONSUM,SELL,SELL-EX5,205,10:20,620,1068.7,,S1+S2,1,0,,0.529,-0.336,FMCG,,,,,,,,386.0,,1.55,,OPEN
2026-08-20,M11,ULTRACEMCO,SELL,SELL-EX1,201,10:00,600,11456.0,,S1,1,0,,0.529,-1.114,CEMENT,,,,,,,,-193.0,,-1.0,,100% SL 12:15
2026-08-20,M11,VOLTAS,SELL,NORMAL SELL,280,10:25,625,1216.8,,S1,1,0,,0.529,-3.413,CDUR,,,,,,,,-457.0,,-1.0,,100% SL 12:15
2026-08-20,M11,ITC,SELL,SELL-EX2,202,10:35,635,266.4,,S1+S4,1,0,,0.529,-2.31,FMCG,,,,,,,,-403.0,,-1.0,,100% SL 12:50
2026-08-20,M11,NYKAA,SELL,SELL-EX1,201,10:35,635,325.75,,S1,1,0,,0.529,-0.184,NEWAGE,,,,,,,,-308.0,,-1.0,,100% SL 11:10
2026-08-20,M11,BPCL,BUY,BUY-EX9,108,11:00,660,308.1,,S1,1,0,,0.529,-2.623,OIL,,,,,,,,470.0,,0.92,,OPEN
2026-08-20,M11,CANBK,BUY,BUY-EX9,108,10:50,650,130.0,,S1,1,0,,0.529,0.1,PSUBK,,,,,,,,-65.0,,-0.23,,OPEN
2026-08-20,M11,GLENMARK,BUY,BUY-EX9,108,10:55,655,2306.6,,S1,1,0,,0.529,-0.966,PHA,,,,,,,,668.0,,0.87,,OPEN
2026-08-20,M11,HINDPETRO,BUY,BUY-EX9,108,11:00,660,367.8,,S1,1,0,,0.529,-0.514,OIL,,,,,,,,-145.0,,-1.0,,100% SL 13:20
2026-08-20,M11,INDUSINDBK,SELL,SELL-EX1,201,10:55,655,1008.6,,S1,1,0,,0.529,-0.904,BANK,,,,,,,,167.0,,0.64,,OPEN
2026-08-20,M11,IOC,BUY,BUY-EX9,108,11:00,660,136.25,,S1,1,0,,0.529,-1.908,OIL,,,,,,,,-226.0,,-1.0,,100% SL 15:00
2026-08-20,M11,IRFC,BUY,BUY-EX9,108,10:55,655,86.42,,S1,1,0,,0.529,-0.185,RAILWAYS,,,,,,,,88.0,,0.24,,100% trail 14:25
2026-08-20,M11,JIOFIN,BUY,BUY-EX9,108,10:45,645,246.5,,S1,1,0,,0.529,0.02,FIN,,,,,,,,-454.0,,-1.0,,100% SL 15:10
2026-08-20,M11,JSWENERGY,BUY,BUY-EX9,108,11:05,665,546.35,,S1,1,0,,0.529,-1.292,ENE,,,,,,,,-251.0,,-1.0,,100% SL 12:35
2026-08-20,M11,KALYANKJIL,BUY,BUY-EX9,108,11:00,660,598.75,,S4,1,0,,0.529,-1.836,CDUR,,,,,,,,-199.0,,-0.4,,OPEN
