day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-07-29,M1,ABB,SELL,SELL-EX3,203,09:35,575,7126.0,22.0,BREAKOUT,1,0,,0.448,-1.751,CAPGOODS,,,,,,,,-871.0,,-1.0,,100% SL 11:30,-824,-1.0,100% SL 11:35,0.27,2.18,0.13,0.13,-2.64,0.448,MIXED
2026-07-29,M1,POLYCAB,SELL,SELL-EX8,208,09:30,570,9068.5,28.0,BREAKOUT,1,0,,0.448,-0.565,CAPGOODS,,,,,,,,148.0,,0.29,,100% EOD 15:20,82,0.29,100% EOD 15:20,0.91,0.21,0.85,0.91,0.28,0.448,MIXED
2026-07-29,M1,HEROMOTOCO,BUY,BUY-EX,101,09:45,585,5214.0,26.0,BREAKOUT,1,0,,0.448,1.243,AUTO,,,,,,,,-401.0,,-1.0,,100% SL 10:10,-591,-1.0,100% SL 13:35,0.25,1.53,0.05,0.08,-1.13,0.448,MIXED
2026-07-29,M1,MANKIND,BUY,BUY-EX,101,10:10,610,2635.1,16.0,BREAKOUT,1,0,,0.448,2.072,PHA,,,,,,,,-479.0,,-1.0,,100% SL 10:45,-562,-1.0,100% SL 10:45,0.26,1.96,0.26,0.26,-1.83,0.448,MIXED
2026-07-29,M1,BOSCHLTD,SELL,NORMAL SELL,280,10:40,640,40970.0,19.0,BREAKOUT,1,0,,0.448,-0.643,AUTO,,,,,,,,-38.0,,-0.07,,100% trail 13:35,-110,-0.07,100% trail 13:35,2.21,0.7,2.21,2.21,-0.32,0.448,MIXED
2026-07-29,M1,DRREDDY,BUY,BUY-EX4,103,10:35,635,1143.3,22.0,BREAKOUT,1,0,,0.448,0.483,PHA,,,,,,,,4.0,,0.01,,100% EOD 15:20,-68,0.01,100% EOD 15:20,0.53,0.84,0.25,0.26,-0.03,0.448,MIXED
2026-07-29,M1,HEROMOTOCO,BUY,BUY-EX,101,10:45,645,5212.0,18.0,PULLBACK,1,0,,0.448,1.204,AUTO,,,,,,,,-197.0,,-1.0,,100% SL 11:45,-575,-1.0,100% SL 13:35,0.29,1.54,0.13,0.29,-1.09,0.448,MIXED
2026-07-29,M1,PGEL,BUY,BUY-EX,101,11:00,660,595.35,25.0,BREAKOUT,1,0,,0.448,3.91,CDUR,,,,,,,,1368.0,,2.14,,100% trail 15:05,1279,2.14,100% trail 15:05,3.07,0.43,0.21,0.28,2.8,0.448,MIXED
2026-07-29,M1,ABB,SELL,ENTRY SELL,290,09:20,560,7169.0,23.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.448,-1.158,CAPGOODS,,,,,,,,,,,,,-730,-1.0,100% SL 11:35,0.77,2.65,0.45,0.57,-2.02,0.448,MIXED
2026-07-29,M1,ADANIENT,BUY,ENTRY BUY,90,09:20,560,3019.3,62.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.448,0.439,INFRA,,,,,,,,,,,,,-152,-0.3,100% trail 10:30,2.08,3.34,0.98,1.07,0.19,0.448,MIXED
2026-07-29,M1,ASIANPAINT,SELL,ENTRY SELL,290,09:25,565,2723.0,29.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.448,-0.395,CHEMICALS,,,,,,,,,,,,,-257,-1.0,100% SL 09:35,0.48,14.92,0.48,0.48,-1.4,0.448,MIXED
2026-07-29,M1,AUBANK,SELL,ENTRY SELL,290,09:20,560,1048.9,65.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.448,-0.606,BANK,,,,,,,,,,,,,294,0.41,100% EOD 15:20,0.44,0.34,0.2,0.2,0.49,0.448,MIXED
2026-07-29,M1,AUROPHARMA,BUY,ENTRY BUY,90,09:25,565,1571.9,158.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.448,1.695,PHA,,,,,,,,,,,,,341,0.77,100% trail 11:50,1.5,0.56,0.38,0.5,0.9,0.448,MIXED
2026-07-29,M1,BAJAJHLDNG,BUY,ENTRY BUY,90,09:25,565,10910.0,115.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.448,1.281,FIN,,,,,,,,,,,,,108,0.42,100% EOD 15:20,0.57,0.71,0.09,0.09,0.27,0.448,MIXED
2026-07-29,M1,BEL,SELL,ENTRY SELL,290,09:20,560,386.65,17.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.448,-2.25,DEF,,,,,,,,,,,,,115,0.36,100% trail 11:20,1.02,0.88,0.58,0.76,-0.22,0.448,MIXED
2026-07-29,M1,BRITANNIA,BUY,ENTRY BUY,90,09:20,560,5552.0,54.0,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.448,2.426,FMCG,,,,,,,,,,,,,-401,-0.57,100% EOD 15:20,0.46,0.72,0.46,0.46,-0.34,0.448,MIXED
