day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-09-15,M10,ABB,SELL,SELL-EX12,212,09:30,570,7119.5,,BREAKOUT,1,0,,0.952,-2.124,CAPGOODS,,,,,,,,606.0,,0.68,,OPEN,570,0.68,OPEN,0.72,0.29,0.15,0.17,1.42,0.948,TREND-DOWN
2026-09-15,M10,BIOCON,SELL,SELL-EX12,212,09:55,595,387.5,,BREAKOUT,1,0,,0.952,-0.806,PHA,,,,,,,,-274.0,,-1.0,,100% SL 11:20,-362,-1.0,100% SL 11:20,3.05,1.01,0.14,0.56,1.42,0.948,TREND-DOWN
2026-09-15,M10,BOSCHLTD,SELL,SELL-EX19,219,09:30,570,48290.0,,BREAKOUT,1,0,,0.952,-0.196,AUTO,,,,,,,,400.0,,1.18,,100% trail 11:10,315,1.18,100% trail 11:10,2.65,0.46,1.28,1.65,1.58,0.948,TREND-DOWN
2026-09-15,M10,FORCEMOT,SELL,SELL-EX12,212,09:30,570,17602.0,,BREAKOUT,1,0,,0.952,-0.582,AUTO,,,,,,,,255.0,,0.91,,100% trail 12:45,193,0.91,100% trail 12:45,2.86,0.34,0.7,0.7,2.03,0.948,TREND-DOWN
2026-09-15,M10,GMRAIRPORT,SELL,SELL-EX12,212,09:30,570,95.04,,BREAKOUT,1,0,,0.952,-3.001,INFRA,,,,,,,,579.0,,0.65,,OPEN,556,0.65,OPEN,0.66,0.14,0.09,0.09,2.15,0.948,TREND-DOWN
2026-09-15,M10,NMDC,SELL,SELL-EX12,212,09:30,570,82.02,,BREAKOUT,1,0,,0.952,-0.461,MET,,,,,,,,761.0,,1.41,,OPEN,719,1.41,OPEN,1.51,0.15,0.3,0.37,1.52,0.948,TREND-DOWN
2026-09-15,M10,NTPC,SELL,SELL-EX12,212,09:30,570,328.75,,BREAKOUT,1,0,,0.952,-1.395,ENE,,,,,,,,251.0,,0.36,,OPEN,209,0.36,OPEN,0.49,0.15,0.31,0.31,0.5,0.948,TREND-DOWN
2026-09-15,M10,OIL,SELL,SELL-EX19,219,09:30,570,487.0,,BREAKOUT,1,0,,0.952,-0.572,OIL,,,,,,,,-408.0,,-1.0,,100% SL 10:35,-496,-1.0,100% SL 10:35,0.8,1.0,0.24,0.24,0.57,0.948,TREND-DOWN
2026-09-15,M10,POWERINDIA,SELL,SELL-EX12,212,09:55,595,30690.0,,BREAKOUT,1,0,,0.952,-2.37,CAPGOODS,,,,,,,,174.0,,0.59,,100% trail 11:45,120,0.59,100% trail 11:45,2.33,0.24,1.52,1.52,1.78,0.948,TREND-DOWN
2026-09-15,M10,SAIL,SELL,SELL-EX12,212,09:30,570,177.43,,BREAKOUT,1,0,,0.952,-0.877,MET,,,,,,,,577.0,,0.85,,100% trail 12:45,490,0.85,100% trail 12:45,1.84,0.15,0.14,0.46,2.5,0.948,TREND-DOWN
2026-09-15,M10,SHRIRAMFIN,SELL,SELL-EX12,212,09:35,575,1012.4,,BREAKOUT,1,0,,0.952,-1.575,FIN,,,,,,,,1034.0,,1.16,,OPEN,1005,1.16,OPEN,1.21,0.14,0.39,0.61,3.0,0.948,TREND-DOWN
2026-09-15,M10,360ONE,SELL,ENTRY SELL,290,09:20,560,1075.7,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-1.402,CAPMKTS,,,,,,,,,,,,,474,0.77,100% trail 11:30,1.49,0.19,0.23,0.52,2.19,0.948,TREND-DOWN
2026-09-15,M10,ABB,SELL,ENTRY SELL,290,09:25,565,7140.0,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-1.842,CAPGOODS,,,,,,,,,,,,,808,0.95,OPEN,0.99,0.38,0.34,0.34,1.7,0.948,TREND-DOWN
2026-09-15,M10,ABCAPITAL,SELL,ENTRY SELL,290,09:25,565,391.05,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-1.0,FIN,,,,,,,,,,,,,538,1.08,100% trail 12:00,2.67,0.24,0.61,1.21,3.13,0.948,TREND-DOWN
2026-09-15,M10,ADANIENSOL,SELL,ENTRY SELL,290,09:20,560,1362.0,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-0.801,ENE,,,,,,,,,,,,,-285,-1.0,100% SL 09:30,4.0,1.53,0.44,0.44,1.62,0.948,TREND-DOWN
2026-09-15,M10,ADANIENT,SELL,ENTRY SELL,290,09:20,560,3031.0,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-0.948,INFRA,,,,,,,,,,,,,1597,2.99,OPEN,3.1,0.46,0.67,0.84,3.38,0.948,TREND-DOWN
2026-09-15,M10,ADANIPORTS,SELL,ENTRY SELL,290,09:20,560,1755.9,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-0.493,LOGISTICS,,,,,,,,,,,,,1138,1.76,OPEN,1.76,0.18,0.68,0.74,2.4,0.948,TREND-DOWN
2026-09-15,M10,ADANIPOWER,SELL,ENTRY SELL,290,09:20,560,208.09,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-0.895,ENE,,,,,,,,,,,,,742,0.92,100% trail 12:15,1.65,0.17,0.46,0.7,2.93,0.948,TREND-DOWN
2026-09-15,M10,AMBER,SELL,ENTRY SELL,290,09:20,560,7183.5,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-0.849,CDUR,,,,,,,,,,,,,616,1.08,100% trail 12:45,2.29,0.23,0.17,0.35,2.55,0.948,TREND-DOWN
2026-09-15,M10,APLAPOLLO,SELL,ENTRY SELL,290,09:20,560,2127.5,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-1.207,MET,,,,,,,,,,,,,155,0.28,OPEN,0.62,0.59,0.4,0.62,0.4,0.948,TREND-DOWN
2026-09-15,M10,ASHOKLEY,SELL,ENTRY SELL,290,09:20,560,163.31,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-0.269,AUTO,,,,,,,,,,,,,922,1.65,100% trail 12:10,3.17,0.39,0.65,1.15,3.74,0.948,TREND-DOWN
2026-09-15,M10,ASTRAL,SELL,ENTRY SELL,290,09:25,565,1403.6,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-0.553,BUILDMAT,,,,,,,,,,,,,799,2.23,OPEN,2.76,0.78,0.96,1.0,1.71,0.948,TREND-DOWN
2026-09-15,M10,AUBANK,SELL,ENTRY SELL,290,09:25,565,1052.2,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-0.633,BANK,,,,,,,,,,,,,557,1.45,100% trail 12:30,2.89,0.24,0.37,0.37,2.32,0.948,TREND-DOWN
2026-09-15,M10,BAJAJ-AUTO,SELL,ENTRY SELL,290,09:25,565,11621.0,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-0.488,AUTO,,,,,,,,,,,,,438,1.59,100% trail 13:35,2.52,0.55,0.45,0.69,1.31,0.948,TREND-DOWN
2026-09-15,M10,BAJAJFINSV,SELL,ENTRY SELL,290,09:20,560,1892.4,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-1.103,FIN,,,,,,,,,,,,,883,1.05,OPEN,1.05,0.14,0.19,0.31,1.95,0.948,TREND-DOWN
2026-09-15,M10,BANDHANBNK,SELL,ENTRY SELL,290,09:25,565,175.82,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-0.397,BANK,,,,,,,,,,,,,899,1.05,OPEN,1.05,0.79,0.42,0.42,1.92,0.948,TREND-DOWN
2026-09-15,M10,BANKINDIA,SELL,ENTRY SELL,290,09:25,565,139.07,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-0.664,PSUBK,,,,,,,,,,,,,482,1.22,OPEN,1.65,0.44,0.27,0.27,1.05,0.948,TREND-DOWN
2026-09-15,M10,BDL,SELL,ENTRY SELL,290,09:25,565,1180.8,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-0.773,DEF,,,,,,,,,,,,,2142,10.74,OPEN,11.8,0.76,1.67,2.81,4.4,0.948,TREND-DOWN
2026-09-15,M10,BEL,SELL,ENTRY SELL,290,09:20,560,397.0,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-1.818,DEF,,,,,,,,,,,,,753,1.06,100% trail 11:35,2.23,0.28,0.51,0.76,3.55,0.948,TREND-DOWN
2026-09-15,M10,BHARTIARTL,SELL,ENTRY SELL,290,09:25,565,1828.1,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-0.164,TELECOM,,,,,,,,,,,,,-104,-0.16,OPEN,0.58,0.74,0.07,0.15,-0.13,0.948,TREND-DOWN
2026-09-15,M10,BHEL,SELL,ENTRY SELL,290,09:25,565,423.7,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-1.694,CAPGOODS,,,,,,,,,,,,,956,1.11,OPEN,1.23,0.38,0.09,0.13,2.07,0.948,TREND-DOWN
2026-09-15,M10,BPCL,BUY,ENTRY BUY,90,09:20,560,305.45,,,0,0,scanner-table preview (90/290) — no chart label,0.952,0.312,OIL,,,,,,,,,,,,,-294,-0.51,100% trail 10:45,1.1,1.97,0.35,1.1,-1.34,0.948,TREND-DOWN
2026-09-15,M10,BRITANNIA,BUY,ENTRY BUY,90,09:20,560,5019.5,,,0,0,scanner-table preview (90/290) — no chart label,0.952,1.159,FMCG,,,,,,,,,,,,,-358,-1.0,100% SL 10:55,0.0,2.32,0.0,0.0,-1.43,0.948,TREND-DOWN
2026-09-15,M10,CAMS,BUY,ENTRY BUY,90,09:20,560,719.5,,,0,0,scanner-table preview (90/290) — no chart label,0.952,1.195,CAPMKTS,,,,,,,,,,,,,-107,-0.03,100% trail 10:55,1.38,1.03,1.38,1.38,-0.9,0.948,TREND-DOWN
2026-09-15,M10,CANBK,BUY,ENTRY BUY,90,09:20,560,124.25,,,0,0,scanner-table preview (90/290) — no chart label,0.952,0.202,PSUBK,,,,,,,,,,,,,-619,-1.0,100% SL 09:55,0.17,1.67,0.17,0.17,-1.57,0.948,TREND-DOWN
2026-09-15,M10,CGPOWER,SELL,ENTRY SELL,290,09:20,560,898.5,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-1.155,CAPGOODS,,,,,,,,,,,,,1282,3.51,100% trail 11:55,5.61,0.39,2.15,3.03,4.4,0.948,TREND-DOWN
2026-09-15,M10,CHOLAFIN,SELL,ENTRY SELL,290,09:20,560,1814.9,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-1.679,FIN,,,,,,,,,,,,,415,0.89,100% trail 11:50,1.43,0.59,0.1,0.1,1.28,0.948,TREND-DOWN
2026-09-15,M10,CIPLA,SELL,ENTRY SELL,290,09:25,565,1353.9,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-0.886,PHA,,,,,,,,,,,,,-168,-0.4,100% trail 10:35,1.01,1.19,1.01,1.01,0.24,0.948,TREND-DOWN
2026-09-15,M10,COALINDIA,SELL,ENTRY SELL,290,09:25,565,423.3,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-0.727,ENE,,,,,,,,,,,,,424,1.13,OPEN,1.5,0.57,0.01,0.01,0.93,0.948,TREND-DOWN
2026-09-15,M10,COLPAL,BUY,ENTRY BUY,90,09:20,560,1813.9,,,0,0,scanner-table preview (90/290) — no chart label,0.952,0.918,FMCG,,,,,,,,,,,,,500,0.91,100% trail 14:45,1.34,0.28,0.17,0.17,0.35,0.948,TREND-DOWN
2026-09-15,M10,CONCOR,SELL,ENTRY SELL,290,09:25,565,498.45,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-0.16,LOGISTICS,,,,,,,,,,,,,648,2.37,100% trail 13:25,4.34,0.24,1.0,1.11,2.34,0.948,TREND-DOWN
2026-09-15,M10,DABUR,BUY,ENTRY BUY,90,09:20,560,382.5,,,0,0,scanner-table preview (90/290) — no chart label,0.952,1.729,FMCG,,,,,,,,,,,,,565,0.88,100% trail 12:55,1.43,0.6,0.44,0.44,0.63,0.948,TREND-DOWN
2026-09-15,M10,DALBHARAT,SELL,ENTRY SELL,290,09:25,565,1737.2,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-0.958,CEMENT,,,,,,,,,,,,,919,3.03,100% trail 13:45,4.66,0.15,0.95,0.95,2.87,0.948,TREND-DOWN
2026-09-15,M10,DELHIVERY,SELL,ENTRY SELL,290,09:20,560,432.9,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-1.39,LOGISTICS,,,,,,,,,,,,,996,1.52,100% trail 12:00,2.52,0.27,0.96,0.96,2.86,0.948,TREND-DOWN
2026-09-15,M10,DIVISLAB,SELL,ENTRY SELL,290,09:25,565,9227.5,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-1.014,PHA,,,,,,,,,,,,,283,0.39,OPEN,0.41,0.3,0.05,0.05,0.7,0.948,TREND-DOWN
2026-09-15,M10,DLF,SELL,ENTRY SELL,290,09:20,560,638.75,,,0,0,scanner-table preview (90/290) — no chart label,0.952,-0.892,REALTY,,,,,,,,,,,,,527,0.92,100% trail 12:50,1.85,0.44,0.32,0.57,2.19,0.948,TREND-DOWN
