day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-07-27,M1,BAJAJ-AUTO,SELL,SELL-EX3,203,09:30,570,11108.5,30,BREAKOUT,1,0,,0.438,-0.193,AUTO,,,,,,,,-377.0,,-1.0,,100% SL 11:25,-538,-1.0,100% SL 11:35,0.13,1.24,0.13,0.13,-0.64,0.41,MIXED
2026-07-27,M1,LODHA,BUY,BUY-EX,101,09:45,585,1181.45,30,BREAKOUT,1,0,,0.438,3.265,REALTY,,,,,,,,445.0,,0.5,,100% EOD 15:20,396,0.5,100% EOD 15:20,0.81,0.2,0.54,0.74,1.95,0.41,MIXED
2026-07-27,M1,CONCOR,BUY,BUY-EX,101,09:50,590,489.15,2,BREAKOUT,1,0,,0.438,2.429,LOGISTICS,,,,,,,,936.0,,1.05,,100% trail 12:05,913,1.08,100% trail 14:15,1.36,0.64,0.88,0.92,4.24,0.41,MIXED
2026-07-27,M1,GLENMARK,BUY,BUY-EX,101,09:55,595,2215.0,8,BREAKOUT,1,0,,0.438,1.049,PHA,,,,,,,,-489.0,,-1.0,,100% SL 15:15,-601,-1.0,100% SL 15:15,0.21,1.36,0.21,0.21,-0.72,0.41,MIXED
2026-07-27,M1,TITAN,BUY,BUY-EX,101,09:55,595,4706.7,14,BREAKOUT,1,0,,0.438,0.635,CDUR,,,,,,,,332.0,,1.75,,100% EOD 15:20,263,1.75,100% EOD 15:20,2.24,0.81,0.25,0.44,0.73,0.41,MIXED
2026-07-27,M1,BANKINDIA,SELL,SELL-EX2,202,10:00,600,140.56,6,BREAKOUT,1,0,,0.438,-1.444,PSUBK,,,,,,,,841.0,,0.94,,100% trail 15:00,469,0.56,100% EOD 15:20,0.83,0.06,0.21,0.23,1.82,0.41,MIXED
2026-07-27,M1,LAURUSLABS,BUY,BUY-EX7,106,10:00,600,1665.1,7,BREAKOUT,1,0,,0.438,3.991,PHA,,,,,,,,1679.0,,2.74,,100% trail 14:55,1589,2.74,100% trail 14:55,3.4,0.1,0.67,0.97,2.76,0.41,MIXED
2026-07-27,M1,DELHIVERY,SELL,NORMAL SELL,280,10:20,620,461.9,29,BREAKOUT,1,0,,0.438,-0.141,LOGISTICS,,,,,,,,-480.0,,-1.0,,100% SL 11:40,-568,-1.0,100% SL 11:40,0.1,2.12,0.1,0.1,-1.73,0.41,MIXED
2026-07-27,M1,POLICYBZR,BUY,BUY-EX,101,10:20,620,1552.6,27,BREAKOUT,1,0,,0.438,1.002,INSURANCE,,,,,,,,58.0,,0.11,,100% EOD 15:20,-15,0.11,100% EOD 15:20,0.38,0.36,0.31,0.38,0.09,0.41,MIXED
2026-07-27,M1,ADANIENT,SELL,NORMAL SELL,280,10:30,630,3022.2,18,BREAKOUT,1,0,,0.438,-0.139,INFRA,,,,,,,,-224.0,,-0.59,,100% EOD 15:20,-295,-0.59,100% EOD 15:20,0.59,0.91,0.43,0.59,-0.42,0.41,MIXED
2026-07-27,M1,BEL,SELL,NORMAL SELL,280,10:35,635,404.95,15,BREAKOUT,1,0,,0.438,-0.012,DEF,,,,,,,,-176.0,,-1.0,,100% SL 11:35,-264,-1.0,100% SL 11:35,0.24,2.34,0.24,0.24,-0.46,0.41,MIXED
2026-07-27,M1,HDFCLIFE,SELL,SELL-EX1,201,10:35,635,553.85,3,BREAKOUT,1,0,,0.438,-0.216,INSURANCE,,,,,,,,81.0,,0.3,,100% EOD 15:20,8,0.3,100% EOD 15:20,0.98,0.53,0.03,0.2,0.23,0.41,MIXED
2026-07-27,M1,FORTIS,SELL,SELL-EX2,202,10:50,650,944.3,10,BREAKOUT,1,0,,0.438,-0.464,HOSPITALS,,,,,,,,91.0,,0.3,,100% EOD 15:20,-298,-1.0,100% SL 11:40,1.08,1.18,0.57,0.57,0.14,0.41,MIXED
2026-07-27,M1,HINDALCO,BUY,BUY-EX,101,10:50,650,949.35,13,BREAKOUT,1,0,,0.438,0.695,MET,,,,,,,,-200.0,,-1.0,,100% SL 14:35,-287,-1.0,100% SL 14:35,0.49,1.64,0.25,0.25,-0.46,0.41,MIXED
2026-07-27,M1,RECLTD,BUY,BUY-EX,101,11:15,675,366.45,13,BREAKOUT,1,0,,0.438,1.341,FIN,,,,,,,,204.0,,0.26,,100% EOD 15:20,131,0.26,100% EOD 15:20,0.41,0.44,0.14,0.14,0.64,0.41,MIXED
2026-07-27,M1,ABB,SELL,ENTRY SELL,290,09:20,560,7326.5,20,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.438,-0.664,CAPGOODS,,,,,,,,,,,,,-58,0.01,100% EOD 15:20,0.93,0.51,0.09,0.43,-0.05,0.41,MIXED
2026-07-27,M1,ALKEM,BUY,ENTRY BUY,90,09:25,565,5692.5,102,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.438,1.047,PHA,,,,,,,,,,,,,-445,-1.0,100% SL 10:10,0.15,2.09,0.15,0.15,-1.36,0.41,MIXED
2026-07-27,M1,AMBUJACEM,BUY,ENTRY BUY,90,09:25,565,430.35,89,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.438,1.223,CEMENT,,,,,,,,,,,,,-38,0.05,100% EOD 15:20,0.4,0.67,0.4,0.4,-0.08,0.41,MIXED
2026-07-27,M1,APLAPOLLO,BUY,ENTRY BUY,90,09:20,560,1838.7,61,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.438,0.872,MET,,,,,,,,,,,,,326,0.9,100% trail 11:50,1.48,0.29,0.65,1.48,0.75,0.41,MIXED
2026-07-27,M1,ASIANPAINT,BUY,ENTRY BUY,90,09:20,560,2710.0,124,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.438,2.733,CHEMICALS,,,,,,,,,,,,,-69,0.0,100% EOD 15:20,0.3,0.26,0.15,0.19,0.0,0.41,MIXED
2026-07-27,M1,ASTRAL,BUY,ENTRY BUY,90,09:20,560,1476.1,95,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.438,0.545,BUILDMAT,,,,,,,,,,,,,-294,-1.0,100% SL 09:45,0.7,4.45,0.33,0.7,-1.37,0.41,MIXED
