day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s
2026-08-05,M6,BANKINDIA,BUY,BUY-EX,101,09:30,570,142.42,,BREAKOUT,1,0,,0.557,3.654,PSUBK,0,0,0,0,0,2.8,,-526.0,,-1.0,,100% SL 11:35
2026-08-05,M6,CANBK,BUY,BUY-EX,101,09:30,570,129.97,,BREAKOUT,1,0,,0.557,4.31,PSUBK,0,0,0,0,0,2.8,,-407.0,,-0.67,,OPEN
2026-08-05,M6,CIPLA,SELL,SELL-EX8,208,09:30,570,1444.6,,BREAKOUT,1,0,,0.557,-1.392,PHA,0,0,0,0,0,2.8,,-452.0,,-1.0,,100% SL 14:00
2026-08-05,M6,INDIANB,BUY,BUY-EX17,102,09:30,570,863.1,,BREAKOUT,1,0,,0.557,4.422,PSUBK,0,0,0,0,0,2.8,,-745.0,,-1.0,,100% SL 13:20
2026-08-05,M6,PNB,BUY,BUY-EX,101,09:30,570,115.12,,BREAKOUT,1,0,,0.557,2.97,PSUBK,0,0,0,0,0,2.8,,-366.0,,-1.0,,100% SL 10:30
2026-08-05,M6,PRESTIGE,BUY,BUY-EX17,102,09:40,580,1633.3,,BREAKOUT,1,0,,0.557,2.749,REALTY,0,0,0,0,0,2.8,,-769.0,,-1.0,,100% SL 13:00
2026-08-05,M6,SBIN,BUY,BUY-EX,101,09:30,570,1047.2,,BREAKOUT,1,0,,0.557,2.266,PSUBK,0,0,0,0,0,2.8,,-71.0,,-0.28,,100% trail 10:30
2026-08-05,M6,UNIONBANK,BUY,BUY-EX17,102,09:30,570,177.6,,BREAKOUT,1,0,,0.557,4.073,PSUBK,0,0,0,0,0,2.8,,-628.0,,-1.0,,100% SL 10:30
2026-08-05,M6,PHOENIXLTD,BUY,BUY-EX,101,09:45,585,1965.9,,BREAKOUT,1,0,,0.557,4.121,REALTY,0,0,0,0,0,2.8,,-465.0,,-1.0,,100% SL 11:35
2026-08-05,M6,AMBUJACEM,BUY,BUY-EX,101,09:55,595,445.25,,BREAKOUT,1,0,,0.557,2.262,CEMENT,0,0,0,0,0,2.8,,192.0,,0.42,,100% trail 11:40
2026-08-05,M6,BAJAJ-AUTO,BUY,BUY-EX,101,10:05,605,11666.0,,BREAKOUT,1,0,,0.557,1.931,AUTO,1,0,1,0,1,2.8,,111.0,,0.46,,100% trail 14:25
2026-08-05,M6,BOSCHLTD,BUY,BUY-EX,101,09:55,595,42500.0,,BREAKOUT,1,0,,0.557,2.163,AUTO,1,0,1,0,1,2.8,,756.0,,0.68,,100% trail 12:20
2026-08-05,M6,HEROMOTOCO,BUY,BUY-EX,101,10:00,600,5644.5,,BREAKOUT,1,0,,0.557,5.978,AUTO,1,0,1,0,1,2.8,,284.0,,0.45,,OPEN
2026-08-05,M6,FORCEMOT,BUY,BUY-EX,101,10:20,620,18752.0,,BREAKOUT,1,0,,0.557,6.485,AUTO,1,0,1,0,1,2.8,,-529.0,,-1.0,,100% SL 15:05
2026-08-05,M6,SHREECEM,BUY,BUY-EX,101,11:00,660,27390.0,,BREAKOUT,1,0,,0.557,3.32,CEMENT,0,0,0,0,0,2.8,,-280.0,,-1.0,,100% SL 13:00
2026-08-05,M6,BAJAJ-AUTO,BUY,BUY-EX,101,10:05,605,11666.0,,BREAKOUT,1,0,,0.557,1.931,AUTO,1,0,1,0,1,2.8,,111.0,,0.46,,100% trail 14:25
2026-08-05,M6,BOSCHLTD,BUY,BUY-EX,101,09:55,595,42500.0,,BREAKOUT,1,0,,0.557,2.163,AUTO,1,0,1,0,1,2.8,,756.0,,0.68,,100% trail 12:20
2026-08-05,M6,HYUNDAI,BUY,BUY-EX,101,09:30,570,2220.4,,BREAKOUT,1,0,,0.557,8.827,AUTO,1,0,1,0,1,2.8,,-333.0,,-1.0,,100% SL 12:15
2026-08-05,M6,360ONE,BUY,BUY-EX17,102,09:30,570,1182.6,,,0,0,sector CAPMKTS not bull-qualified (bull 65/bear 5),0.557,3.919,CAPMKTS,0,0,0,0,0,2.8,,,,,,
2026-08-05,M6,ADANIENT,BUY,ENTRY BUY,90,09:20,560,3075.3,,,0,0,scanner-table preview (90/290) — no chart label,0.557,0.83,INFRA,0,0,0,0,0,2.8,,,,,,
2026-08-05,M6,ADANIPOWER,BUY,ENTRY BUY,90,09:20,560,210.82,,,0,0,scanner-table preview (90/290) — no chart label,0.557,0.871,ENE,0,0,0,0,0,2.8,,,,,,
2026-08-05,M6,AMBER,BUY,BUY-EX17,102,09:35,575,7469.0,,,0,0,sector CDUR not bull-qualified (bull 57/bear 5),0.557,1.247,CDUR,0,0,0,0,0,2.8,,,,,,
2026-08-05,M6,APOLLOHOSP,SELL,ENTRY SELL,290,09:20,560,8852.5,,,0,0,scanner-table preview (90/290) — no chart label,0.557,-1.189,HOSPITALS,0,0,0,0,0,2.8,,,,,,
2026-08-05,M6,ASTRAL,SELL,SELL-EX5,205,09:35,575,1435.7,,,0,0,sector BUILDMAT not bear-qualified (bull 11/bear 54),0.557,-2.4,BUILDMAT,0,0,0,1,0,2.8,,,,,,
2026-08-05,M6,AUBANK,BUY,BUY-EX,101,09:35,575,1053.3,,,0,0,sector BANK not bull-qualified (bull 58/bear 5),0.557,1.965,BANK,0,0,0,0,0,2.8,,,,,,
2026-08-05,M6,BANDHANBNK,BUY,ENTRY BUY,90,09:20,560,175.67,,,0,0,scanner-table preview (90/290) — no chart label,0.557,1.631,BANK,0,0,0,0,0,2.8,,,,,,
2026-08-05,M6,BHARATFORG,BUY,BUY-EX,101,09:30,570,2215.8,,,0,0,"sector AUTO bull-qualified but outside top-2 (board REALTY 86, PSUBK 81)",0.557,2.247,AUTO,1,0,1,0,1,2.8,,,,,,
