day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s
2026-09-02,M6,BLUESTARCO,SELL,SELL-EX1,201,10:05,605,1461.0,,BREAKOUT,1,0,,0.414,-2.006,CDUR,0,0,0,0,0,15.9,,524.0,,1.48,,100% trail 12:50
2026-09-02,M6,BOSCHLTD,SELL,SELL-EX3,203,09:35,575,46760.0,,BREAKOUT,1,0,,0.414,-3.687,AUTO,0,0,0,1,0,15.9,,-315.0,,-0.29,,OPEN
2026-09-02,M6,CANBK,BUY,BUY-EX17,102,10:00,600,126.67,,BREAKOUT,1,0,,0.414,0.852,PSUBK,0,0,0,0,0,15.9,,-225.0,,-0.26,,OPEN
2026-09-02,M6,EICHERMOT,SELL,SELL-EX12,212,09:30,570,7688.0,,BREAKOUT,1,0,,0.414,-3.538,AUTO,0,0,0,1,0,15.9,,670.0,,0.75,,100% trail 13:00
2026-09-02,M6,HAVELLS,SELL,SELL-EX1,201,10:15,615,1202.3,,BREAKOUT,1,0,,0.414,-1.676,CDUR,0,0,0,0,0,15.9,,556.0,,0.76,,100% trail 12:30
2026-09-02,M6,HEROMOTOCO,SELL,SELL-EX12,212,09:30,570,5397.0,,BREAKOUT,1,0,,0.414,-2.844,AUTO,0,0,0,1,0,15.9,,1818.0,,2.74,,100% trail 12:10
2026-09-02,M6,KALYANKJIL,SELL,SELL-EX3,203,09:35,575,562.5,,BREAKOUT,1,0,,0.414,-1.832,CDUR,0,0,0,0,0,15.9,,-833.0,,-1.0,,100% SL 13:50
2026-09-02,M6,PNB,BUY,BUY-EX17,102,09:30,570,115.89,,BREAKOUT,1,0,,0.414,0.581,PSUBK,0,0,0,0,0,15.9,,435.0,,0.55,,OPEN
2026-09-02,M6,SONACOMS,SELL,SELL-EX3,203,09:30,570,782.15,,BREAKOUT,1,0,,0.414,-3.379,AUTO,0,0,0,1,0,15.9,,-125.0,,-0.14,,OPEN
2026-09-02,M6,TIINDIA,SELL,SELL-EX3,203,09:45,585,2687.0,,BREAKOUT,1,0,,0.414,-2.758,AUTO,0,0,0,1,0,15.9,,-151.0,,-0.17,,OPEN
2026-09-02,M6,TITAN,SELL,SELL-EX1,201,09:35,575,4986.5,,PULLBACK,1,0,,0.414,-1.257,CDUR,0,0,0,0,0,15.9,,-225.0,,-1.01,,100% SL 12:40
