day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s
2026-09-09,M11,ASHOKLEY,SELL,SELL-EX1,201,09:45,585,167.17,,S1,1,0,,0.624,-1.083,AUTO,,,,,,,,69.0,,0.19,,OPEN
2026-09-09,M11,ASIANPAINT,SELL,SELL-EX1,201,10:00,600,2458.7,,S1,1,0,,0.624,-0.923,CHEMICALS,,,,,,,,-430.0,,-1.0,,100% SL 11:25
2026-09-09,M11,BANKINDIA,BUY,BUY-EX7,106,10:20,620,141.0,,S1+S2,1,0,,0.624,0.099,PSUBK,,,,,,,,185.0,,0.9,,100% trail 13:45
2026-09-09,M11,BDL,SELL,SELL-EX1,201,09:45,585,1231.0,,S1,1,0,,0.624,-0.926,DEF,,,,,,,,370.0,,0.61,,100% trail 13:15
2026-09-09,M11,CAMS,SELL,NORMAL SELL,280,09:45,585,714.55,,S1,1,0,,0.624,-2.049,CAPMKTS,,,,,,,,94.0,,0.11,,OPEN
2026-09-09,M11,CANBK,BUY,BUY-EX,101,10:20,620,125.13,,S1+S2,1,0,,0.624,0.361,PSUBK,,,,,,,,-361.0,,-1.0,,100% SL 15:10
2026-09-09,M11,CDSL,SELL,SELL-EX1,201,09:55,595,1370.7,,S1,1,0,,0.624,-2.093,CAPMKTS,,,,,,,,97.0,,0.25,,OPEN
2026-09-09,M11,CIPLA,SELL,SELL-EX1,201,09:45,585,1376.1,,S1,1,0,,0.624,-0.571,PHA,,,,,,,,266.0,,0.62,,OPEN
2026-09-09,M11,DELHIVERY,SELL,SELL-EX1,201,10:00,600,448.7,,S1+S4,1,0,,0.624,-1.363,LOGISTICS,,,,,,,,-387.0,,-1.0,,100% SL 11:45
2026-09-09,M11,DLF,SELL,SELL-EX1,201,10:00,600,665.4,,S1,1,0,,0.624,-1.437,REALTY,,,,,,,,-310.0,,-1.0,,100% SL 10:50
2026-09-09,M11,GODFRYPHLP,SELL,SELL-EX1,201,10:00,600,1993.1,,S1,1,0,,0.624,-0.841,FMCG,,,,,,,,118.0,,0.34,,100% trail 12:35
2026-09-09,M11,GRASIM,SELL,NORMAL SELL,280,09:50,590,3290.9,,S1,1,0,,0.624,-0.481,CEMENT,,,,,,,,-310.0,,-1.0,,100% SL 12:30
2026-09-09,M11,HDFCAMC,SELL,SELL-EX1,201,10:00,600,2428.0,,S1+S2,1,0,,0.624,-0.789,CAPMKTS,,,,,,,,140.0,,0.37,,OPEN
2026-09-09,M11,HDFCBANK,SELL,SELL-EX3,203,09:45,585,695.35,,S1+S4,1,0,,0.624,-1.088,BANK,,,,,,,,369.0,,1.09,,OPEN
2026-09-09,M11,HYUNDAI,SELL,SELL-EX8,208,09:50,590,2194.6,,S1+S4,1,0,,0.624,-1.144,AUTO,,,,,,,,279.0,,0.53,,100% trail 11:30
2026-09-09,M11,JINDALSTEL,BUY,BUY-EX7,106,10:20,620,1142.1,,S1+S2,1,0,,0.624,0.51,MET,,,,,,,,184.0,,0.45,,100% trail 11:50
2026-09-09,M11,JSWSTEEL,SELL,SELL-EX1,201,09:55,595,1292.3,,S1+S2,1,0,,0.624,-0.385,MET,,,,,,,,-409.0,,-1.0,,100% SL 10:20
2026-09-09,M11,KFINTECH,SELL,NORMAL SELL,280,09:55,595,911.55,,S1,1,0,,0.624,-1.465,CAPMKTS,,,,,,,,-391.0,,-1.0,,100% SL 11:30
2026-09-09,M11,LAURUSLABS,SELL,SELL-EX2,202,10:20,620,1929.4,,S1+S2,1,0,,0.624,-0.899,PHA,,,,,,,,50.0,,0.12,,OPEN
2026-09-09,M11,LICHSGFIN,SELL,NORMAL SELL,280,09:55,595,552.55,,S1+S4,1,0,,0.624,-1.856,FIN,,,,,,,,-654.0,,-1.0,,100% SL 13:10
2026-09-09,M11,LICI,SELL,SELL-EX1,201,09:55,595,408.15,,S1,1,0,,0.624,-0.633,INSURANCE,,,,,,,,-114.0,,-0.61,,100% trail 11:40
2026-09-09,M11,LODHA,SELL,NORMAL SELL,280,10:00,600,1201.0,,S1+S4,1,0,,0.624,-0.908,REALTY,,,,,,,,1521.0,,4.29,,OPEN
2026-09-09,M11,MARUTI,SELL,SELL-EX1,201,10:05,605,12576.0,,S1,1,0,,0.624,-0.514,AUTO,,,,,,,,-221.0,,-1.0,,100% SL 12:35
2026-09-09,M11,MFSL,SELL,SELL-EX1,201,10:00,600,1474.6,,S1,1,0,,0.624,-1.608,INSURANCE,,,,,,,,119.0,,0.26,,OPEN
2026-09-09,M11,NAM-INDIA,SELL,SELL-EX1,201,10:00,600,1178.4,,S1+S2,1,0,,0.624,-0.883,CAPMKTS,,,,,,,,647.0,,1.35,,OPEN
2026-09-09,M11,NBCC,SELL,NORMAL SELL,280,09:45,585,84.66,,S1,1,0,,0.624,-1.558,PSE,,,,,,,,261.0,,0.77,,100% trail 12:35
2026-09-09,M11,OFSS,SELL,NORMAL SELL,280,10:20,620,11632.0,,S1,1,0,,0.624,-1.256,IT,,,,,,,,-393.0,,-1.0,,100% SL 11:00
2026-09-09,M11,PGEL,SELL,SELL-EX8,208,09:45,585,548.05,,S1+S4,1,0,,0.624,-1.02,CDUR,,,,,,,,487.0,,0.6,,OPEN
2026-09-09,M11,PHOENIXLTD,SELL,NORMAL SELL,280,10:05,605,1868.3,,S1,1,0,,0.624,-0.886,REALTY,,,,,,,,-590.0,,-1.0,,100% SL 12:25
2026-09-09,M11,POLYCAB,SELL,NORMAL SELL,280,10:25,625,8318.0,,S1,1,0,,0.624,-0.663,CAPGOODS,,,,,,,,-262.0,,-1.0,,100% SL 12:55
2026-09-09,M11,RBLBANK,SELL,SELL-EX1,201,09:45,585,415.2,,S1,1,0,,0.624,-0.789,BANK,,,,,,,,-370.0,,-1.0,,100% SL 10:10
2026-09-09,M11,RECLTD,SELL,SELL-EX6,206,10:00,600,315.45,,S1+S4,1,0,,0.624,-0.755,FIN,,,,,,,,174.0,,0.57,,OPEN
2026-09-09,M11,RVNL,BUY,BUY-EX7,106,10:25,625,208.99,,S1+S2,1,0,,0.624,0.718,RAILWAYS,,,,,,,,-220.0,,-1.0,,100% SL 10:35
2026-09-09,M11,SAIL,BUY,BUY-EX7,106,10:25,625,188.15,,S1+S2,1,0,,0.624,1.102,MET,,,,,,,,-464.0,,-0.73,,OPEN
2026-09-09,M11,SONACOMS,SELL,SELL-EX1,201,10:25,625,794.65,,S1,1,0,,0.624,-1.163,AUTO,,,,,,,,-329.0,,-1.0,,100% SL 11:45
2026-09-09,M11,SWIGGY,SELL,NORMAL SELL,280,09:55,595,272.6,,S1,1,0,,0.624,-1.124,NEWAGE,,,,,,,,-587.0,,-1.0,,100% SL 11:40
2026-09-09,M11,TATAELXSI,SELL,SELL-EX1,201,09:55,595,3426.7,,S1,1,0,,0.624,-1.87,IT,,,,,,,,248.0,,0.68,,100% trail 14:30
2026-09-09,M11,TMPV,SELL,SELL-EX1,201,09:45,585,302.0,,S1,1,0,,0.624,-1.452,AUTO,,,,,,,,-289.0,,-0.47,,OPEN
2026-09-09,M11,UNIONBANK,BUY,BUY-EX9,108,10:10,610,183.15,,S1+S3,1,0,,0.624,-0.038,PSUBK,,,,,,,,-213.0,,-0.56,,OPEN
2026-09-09,M11,UNITDSPR,SELL,NORMAL SELL,280,10:05,605,1417.3,,S1,1,0,,0.624,-1.576,FMCG,,,,,,,,417.0,,1.06,,100% trail 11:40
2026-09-09,M11,UPL,SELL,SELL-EX1,201,09:50,590,571.15,,S1,1,0,,0.624,-0.971,CHEMICALS,,,,,,,,-249.0,,-1.0,,100% SL 10:15
2026-09-09,M11,APOLLOHOSP,BUY,BUY-EX12,111,10:30,630,8938.5,,S1,1,0,,0.624,1.143,HOSPITALS,,,,,,,,64.0,,0.43,,100% trail 13:55
2026-09-09,M11,BAJAJ-AUTO,SELL,SELL-EX1,201,11:15,675,11806.0,,S1,1,0,,0.624,-0.623,AUTO,,,,,,,,104.0,,0.5,,OPEN
2026-09-09,M11,BAJAJFINSV,BUY,BUY-EX7,106,10:45,645,1943.3,,S2+S3,1,0,,0.624,0.268,FIN,,,,,,,,-445.0,,-1.12,,100% SL 15:05
2026-09-09,M11,BAJFINANCE,BUY,BUY-EX9,108,10:55,655,1054.7,,S1,1,0,,0.624,0.057,FIN,,,,,,,,-621.0,,-1.0,,100% SL 15:00
2026-09-09,M11,DIXON,SELL,SELL-EX1,201,10:30,630,14081.0,,S1,1,0,,0.624,-0.135,CDUR,,,,,,,,208.0,,0.64,,100% trail 12:05
2026-09-09,M11,EXIDEIND,BUY,BUY-EX9,108,11:10,670,416.55,,S1,1,0,,0.624,-0.383,AUTO,,,,,,,,86.0,,0.34,,100% trail 13:30
2026-09-09,M11,ICICIBANK,SELL,SELL-EX1,201,10:50,650,1386.4,,S1,1,0,,0.624,-0.929,BANK,,,,,,,,-237.0,,-1.0,,100% SL 11:10
2026-09-09,M11,IEX,BUY,BUY-EX12,111,10:50,650,117.35,,S1,1,0,,0.624,0.695,CAPMKTS,,,,,,,,403.0,,2.76,,100% trail 14:35
2026-09-09,M11,LUPIN,SELL,SELL-EX2,202,11:15,675,2093.0,,S1+S2,1,0,,0.624,-0.556,PHA,,,,,,,,-320.0,,-1.0,,100% SL 12:55
2026-09-09,M11,MARICO,SELL,NORMAL SELL,280,10:55,655,812.85,,S1,1,0,,0.624,-1.341,FMCG,,,,,,,,-46.0,,-0.17,,OPEN
