decision_id,symbol,side,signal,code,time,entry,sector,bar_dt,signal_age_min,spurt_rank,score,accepted,model_reason,subtype,taken,why,cf_net,cf_gross,cf_drag,cf_r,cf_exit,cf_win,trade_key
BANDHANBNK|SELL|09:25|290,BANDHANBNK,SELL,ENTRY SELL,290,09:25,159.36,BANK,2026-09-02T09:25:00+05:30,1.072,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-615.41,-527.0,88.41,-1.0,SL 10:00 @ ₹161.04,0.0,
HYUNDAI|SELL|09:25|290,HYUNDAI,SELL,ENTRY SELL,290,09:25,2140.3,AUTO,2026-09-02T09:25:00+05:30,1.501,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',675.45,747.0,71.55,1.6,RUNNER SL 11:25 @ ₹2107.82,1.0,
IDEA|BUY|09:25|90,IDEA,BUY,ENTRY BUY,90,09:25,14.16,TELECOM,2026-09-02T09:25:00+05:30,1.529,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',1292.71,1367.0,74.29,1.66,RUNNER SL 10:45 @ ₹14.55,1.0,
MANKIND|BUY|09:25|90,MANKIND,BUY,ENTRY BUY,90,09:25,2367.8,PHA,2026-09-02T09:25:00+05:30,1.779,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',152.1,183.0,30.9,0.38,OPEN 15:10 @ ₹2376.50,1.0,
ADANIPORTS|BUY|09:30|106,ADANIPORTS,BUY,BUY-EX7,106,09:30,1648.8,LOGISTICS,2026-09-02T09:30:00+05:30,10.973,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',290.34,363.0,72.66,0.8,RUNNER SL 10:15 @ ₹1660.89,1.0,
ASIANPAINT|SELL|09:30|290,ASIANPAINT,SELL,ENTRY SELL,290,09:30,2530.8,CHEMICALS,2026-09-02T09:30:00+05:30,11.17,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',43.73,114.0,70.27,0.82,RUNNER SL 10:15 @ ₹2524.80,1.0,
BAJAJ-AUTO|SELL|09:30|209,BAJAJ-AUTO,SELL,SELL-EX8,209,09:30,12134.0,AUTO,2026-09-02T09:30:00+05:30,11.279,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',435.32,506.0,70.68,1.0,RUNNER SL 10:05 @ ₹12007.40,1.0,
BHARATFORG|SELL|09:30|203,BHARATFORG,SELL,SELL-EX3,203,09:30,2020.9,AUTO,2026-09-02T09:30:00+05:30,11.475,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',50.19,91.0,40.81,0.24,OPEN 15:10 @ ₹2017.10,1.0,
CUMMINSIND|SELL|09:30|201,CUMMINSIND,SELL,SELL-EX1,201,09:30,5041.5,CAPGOODS,2026-09-02T09:30:00+05:30,11.931,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',170.77,237.0,66.23,0.76,RUNNER SL 13:10 @ ₹5015.17,1.0,
EICHERMOT|SELL|09:30|213,EICHERMOT,SELL,SELL-EX12,213,09:30,7688.0,AUTO,2026-09-02T09:30:00+05:30,12.127,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',726.26,782.0,55.74,0.87,RUNNER SL 12:30 @ ₹7531.51,1.0,
ETERNAL|SELL|09:30|209,ETERNAL,SELL,SELL-EX8,209,09:30,321.7,NEWAGE,2026-09-02T09:30:00+05:30,12.148,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-687.45,-599.0,88.45,-1.0,SL 13:05 @ ₹325.57,0.0,
GRASIM|SELL|09:30|203,GRASIM,SELL,SELL-EX3,203,09:30,3239.0,CEMENT,2026-09-02T09:30:00+05:30,12.388,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-766.27,-680.0,86.27,-1.0,SL 14:50 @ ₹3284.36,0.0,
