day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s
2026-08-03,M5,LICHSGFIN,SELL,SELL-EX3,203,09:30,570,522.65,,BREAKOUT,1,0,,0.452,-3.428,FIN,,,,,,,MIXED/chop,337.0,,1.22,,100% trail 12:30
2026-08-03,M5,ASTRAL,SELL,SELL-EX3,203,09:35,575,1431.0,,BREAKOUT,1,0,,0.452,-2.719,BUILDMAT,,,,,,,MIXED/chop,-554.0,,-1.0,,100% SL 10:45
2026-08-03,M5,COFORGE,SELL,SELL-EX8,208,09:35,575,1721.2,,BREAKOUT,1,0,,0.452,-1.415,IT,,,,,,,MIXED/chop,-465.0,,-1.0,,100% SL 12:10
2026-08-03,M5,ETERNAL,SELL,SELL-EX3,203,09:35,575,302.3,,BREAKOUT,1,0,,0.452,-2.547,NEWAGE,,,,,,,MIXED/chop,-687.0,,-1.0,,100% SL 10:50
2026-08-03,M5,MAXHEALTH,SELL,SELL-EX3,203,09:35,575,1100.7,,BREAKOUT,1,0,,0.452,-2.073,HOSPITALS,,,,,,,MIXED/chop,-537.0,,-1.0,,100% SL 12:20
2026-08-03,M5,BAJAJHLDNG,BUY,BUY-EX,101,09:45,585,11420.0,,BREAKOUT,1,0,,0.452,4.588,FIN,,,,,,,MIXED/chop,311.0,,0.47,,100% trail 12:20
2026-08-03,M5,KALYANKJIL,SELL,SELL-EX3,203,09:45,585,609.55,,BREAKOUT,1,0,,0.452,-3.522,CDUR,,,,,,,MIXED/chop,163.0,,0.18,,OPEN
2026-08-03,M5,TIINDIA,BUY,BUY-EX,101,09:55,595,2806.7,,BREAKOUT,1,0,,0.452,4.261,AUTO,,,,,,,MIXED/chop,-786.0,,-1.0,,100% SL 12:30
2026-08-03,M5,SHRIRAMFIN,BUY,BUY-EX7,106,10:05,605,1076.1,,BREAKOUT,1,0,,0.452,4.577,FIN,,,,,,,MIXED/chop,215.0,,0.3,,100% trail 13:55
2026-08-03,M5,ALKEM,SELL,SELL-EX3,203,09:35,575,5678.0,,BREAKOUT,1,0,,0.452,-2.364,PHA,,,,,,,MIXED/chop,8.0,,0.02,,OPEN
2026-08-03,M5,KPITTECH,BUY,BUY-EX6,105,10:05,605,612.95,,BREAKOUT,1,0,,0.452,3.802,IT,,,,,,,MIXED/chop,485.0,,0.54,,OPEN
2026-08-03,M5,LICHSGFIN,SELL,SELL-EX8,208,09:30,570,522.65,,BREAKOUT,1,0,,0.452,-3.428,FIN,,,,,,,MIXED/chop,337.0,,1.22,,100% trail 12:30
2026-08-03,M5,LICHSGFIN,SELL,SELL-EX8,208,09:30,570,522.65,,BREAKOUT,1,0,,0.452,-3.428,FIN,,,,,,,MIXED/chop,337.0,,1.22,,100% trail 12:30
