day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-08-04,M10,360ONE,BUY,BUY-EX17,102,09:35,575,1169.6,,BREAKOUT,1,0,,0.614,2.777,CAPMKTS,,,,,,,,-390.0,,-0.43,,OPEN,-455,-0.48,OPEN,0.17,0.5,0.17,0.17,-1.05,0.714,MIXED
2026-08-04,M10,CGPOWER,BUY,BUY-EX17,102,09:35,575,867.1,,BREAKOUT,1,0,,0.614,4.094,CAPGOODS,,,,,,,,557.0,,0.63,,OPEN,590,0.68,OPEN,0.75,0.18,0.35,0.35,1.64,0.714,MIXED
2026-08-04,M10,GAIL,BUY,BUY-EX17,102,09:35,575,174.3,,BREAKOUT,1,0,,0.614,0.374,OIL,,,,,,,,422.0,,1.28,,100% trail 15:00,16,0.61,100% trail 11:45,4.87,0.43,4.42,4.42,0.75,0.714,MIXED
2026-08-04,M10,GVT&D,BUY,BUY-EX7,106,09:35,575,4393.9,,BREAKOUT,1,0,,0.614,4.244,CAPGOODS,,,,,,,,-602.0,,-1.0,,100% SL 10:45,-687,-1.0,100% SL 10:45,0.48,1.26,0.11,0.11,-0.58,0.714,MIXED
2026-08-04,M10,HEROMOTOCO,BUY,BUY-EX17,102,09:30,570,5515.5,,BREAKOUT,1,0,,0.614,3.556,AUTO,,,,,,,,530.0,,0.71,,100% trail 13:50,505,0.65,OPEN,0.99,0.36,0.22,0.22,1.08,0.714,MIXED
2026-08-04,M10,HINDZINC,BUY,BUY-EX17,102,09:35,575,559.8,,BREAKOUT,1,0,,0.614,4.265,MET,,,,,,,,229.0,,0.26,,OPEN,191,0.24,OPEN,0.31,0.42,0.26,0.26,0.57,0.714,MIXED
2026-08-04,M10,NAM-INDIA,BUY,BUY-EX17,102,09:35,575,1190.0,,BREAKOUT,1,0,,0.614,3.659,CAPMKTS,,,,,,,,122.0,,0.14,,OPEN,101,0.14,OPEN,0.37,0.25,0.23,0.37,0.34,0.714,MIXED
2026-08-04,M10,POWERINDIA,BUY,BUY-EX17,102,09:35,575,32480.0,,BREAKOUT,1,0,,0.614,3.588,CAPGOODS,,,,,,,,-381.0,,-1.0,,100% SL 14:40,-350,-0.68,OPEN,0.44,0.99,0.44,0.44,-1.02,0.714,MIXED
2026-08-04,M10,CDSL,BUY,BUY-EX17,102,09:40,580,1342.9,,BREAKOUT,1,0,,0.614,0.441,CAPMKTS,,,,,,,,-87.0,,-0.1,,OPEN,-108,-0.09,OPEN,0.62,0.35,0.62,0.62,-0.22,0.714,MIXED
2026-08-04,M10,NESTLEIND,BUY,BUY-EX17,102,09:40,580,1527.7,,BREAKOUT,1,0,,0.614,0.573,FMCG,,,,,,,,-480.0,,-1.0,,100% SL 13:30,-601,-1.0,100% SL 13:30,0.51,4.93,0.45,0.51,-2.46,0.714,MIXED
2026-08-04,M10,SBILIFE,BUY,BUY-EX7,106,09:40,580,1889.1,,BREAKOUT,1,0,,0.614,1.178,INSURANCE,,,,,,,,-444.0,,-1.0,,100% SL 11:50,-551,-1.0,100% SL 11:50,0.45,1.82,0.45,0.45,-0.96,0.714,MIXED
2026-08-04,M10,CANBK,BUY,BUY-EX17,102,09:45,585,128.35,,BREAKOUT,1,0,,0.614,3.01,PSUBK,,,,,,,,-136.0,,-0.17,,OPEN,-241,-0.26,OPEN,0.28,0.34,0.28,0.28,-0.42,0.714,MIXED
2026-08-04,M10,GODREJCP,BUY,BUY-EX17,102,09:45,585,1077.1,,BREAKOUT,1,0,,0.614,0.485,FMCG,,,,,,,,-599.0,,-1.0,,100% SL 13:35,-722,-1.0,100% SL 13:40,0.22,1.41,0.22,0.22,-1.26,0.714,MIXED
2026-08-04,M10,ONGC,BUY,BUY-EX12,111,09:45,585,242.89,,PULLBACK,1,0,,0.614,0.659,OIL,,,,,,,,-143.0,,-1.0,,100% SL 11:25,-536,-1.0,100% SL 12:00,0.14,1.05,0.14,0.14,-0.41,0.714,MIXED
2026-08-04,M10,TATACONSUM,BUY,BUY-EX7,106,09:45,585,1097.7,,PULLBACK,1,0,,0.614,0.247,FMCG,,,,,,,,-167.0,,-1.0,,100% SL 11:35,-394,-1.0,100% SL 12:05,0.34,2.64,0.34,0.34,-1.2,0.714,MIXED
2026-08-04,M10,TRENT,BUY,BUY-EX17,102,09:45,585,3083.1,,BREAKOUT,1,0,,0.614,2.637,CONSUMPTION,,,,,,,,394.0,,0.68,,OPEN,-129,-0.13,OPEN,0.61,0.51,0.15,0.15,-0.2,0.714,MIXED
2026-08-04,M10,HINDALCO,BUY,BUY-EX7,106,09:50,590,1009.1,,BREAKOUT,1,0,,0.614,4.085,MET,,,,,,,,407.0,,0.51,,OPEN,395,0.54,OPEN,0.54,0.55,0.14,0.14,0.86,0.714,MIXED
2026-08-04,M10,RADICO,BUY,BUY-EX17,102,10:10,610,4469.5,,BREAKOUT,1,0,,0.614,2.3,FMCG,,,,,,,,-356.0,,-1.0,,100% SL 11:00,-473,-1.0,100% SL 12:25,0.43,1.04,0.43,0.43,-0.44,0.714,MIXED
2026-08-04,M10,DLF,BUY,BUY-EX7,106,10:15,615,658.6,,BREAKOUT,1,0,,0.614,0.458,REALTY,,,,,,,,-823.0,,-1.0,,100% SL 13:30,-369,-1.0,100% SL 11:25,0.32,3.83,0.32,0.32,-1.82,0.714,MIXED
2026-08-04,M10,TCS,BUY,BUY-EX7,106,10:50,650,2449.4,,PULLBACK,1,0,,0.614,0.591,IT,,,,,,,,72.0,,0.52,,100% trail 14:15,-24,0.45,100% trail 14:15,1.49,1.3,0.81,1.49,-0.23,0.714,MIXED
2026-08-04,M10,JINDALSTEL,BUY,BUY-EX5,104,11:00,660,1120.7,,BREAKOUT,1,0,,0.614,2.394,MET,,,,,,,,145.0,,0.28,,OPEN,-40,-0.02,OPEN,0.1,0.57,0.08,0.08,-0.02,0.714,MIXED
2026-08-04,M10,MARUTI,BUY,BUY-EX17,102,11:00,660,14204.0,,BREAKOUT,1,0,,0.614,0.169,AUTO,,,,,,,,-287.0,,-1.0,,100% SL 12:40,-362,-1.0,100% SL 12:40,0.52,1.5,0.52,0.52,-0.74,0.714,MIXED
2026-08-04,M10,GMRAIRPORT,BUY,BUY-EX12,111,11:05,665,106.62,,PULLBACK,1,0,,0.614,2.421,INFRA,,,,,,,,-188.0,,-1.0,,100% SL 11:45,-270,-1.0,100% SL 11:45,0.21,2.59,0.21,0.21,-0.77,0.714,MIXED
2026-08-04,M10,ITC,BUY,BUY-EX7,106,11:10,670,287.0,,BREAKOUT,1,0,,0.614,0.508,FMCG,,,,,,,,348.0,,0.93,,OPEN,-211,-0.86,100% trail 12:00,2.26,1.16,1.89,1.89,-0.21,0.714,MIXED
2026-08-04,M10,RBLBANK,BUY,BUY-EX6,105,11:10,670,383.25,,BREAKOUT,1,0,,0.614,1.874,BANK,,,,,,,,-273.0,,-0.34,,OPEN,-323,-0.37,OPEN,0.2,0.44,0.11,0.11,-0.59,0.714,MIXED
2026-08-04,M10,360ONE,BUY,ENTRY BUY,90,09:25,565,1156.7,,,0,0,scanner-table preview (90/290) — no chart label,0.614,1.643,CAPMKTS,,,,,,,,,,,,,280,0.68,100% trail 10:25,1.38,0.3,1.38,1.38,0.05,0.714,MIXED
2026-08-04,M10,ASIANPAINT,BUY,ENTRY BUY,90,09:20,560,2790.5,,,0,0,scanner-table preview (90/290) — no chart label,0.614,1.473,CHEMICALS,,,,,,,,,,,,,-439,-1.0,100% SL 12:40,0.8,2.77,0.8,0.8,-1.56,0.714,MIXED
2026-08-04,M10,BDL,BUY,ENTRY BUY,90,09:20,560,1267.5,,,0,0,scanner-table preview (90/290) — no chart label,0.614,1.644,DEF,,,,,,,,,,,,,-70,0.07,100% trail 11:25,1.73,1.34,1.17,1.73,-0.2,0.714,MIXED
2026-08-04,M10,BEL,BUY,ENTRY BUY,90,09:25,565,390.9,,,0,0,scanner-table preview (90/290) — no chart label,0.614,1.532,DEF,,,,,,,,,,,,,67,0.73,100% trail 10:55,1.9,0.98,1.9,1.9,-0.32,0.714,MIXED
2026-08-04,M10,BOSCHLTD,SELL,ENTRY SELL,290,09:25,565,41060.0,,,0,0,scanner-table preview (90/290) — no chart label,0.614,-1.298,AUTO,,,,,,,,,,,,,-266,-1.0,100% SL 09:30,0.31,2.56,0.31,0.31,-0.34,0.714,MIXED
2026-08-04,M10,COLPAL,SELL,ENTRY SELL,290,09:20,560,2036.5,,,0,0,scanner-table preview (90/290) — no chart label,0.614,-2.326,FMCG,,,,,,,,,,,,,296,0.37,OPEN,0.53,0.17,0.1,0.1,0.81,0.714,MIXED
2026-08-04,M10,DELHIVERY,BUY,ENTRY BUY,90,09:20,560,476.25,,,0,0,scanner-table preview (90/290) — no chart label,0.614,1.546,LOGISTICS,,,,,,,,,,,,,-824,-1.0,100% SL 11:40,0.17,1.05,0.17,0.17,-0.68,0.714,MIXED
2026-08-04,M10,DLF,SELL,ENTRY SELL,290,09:20,560,650.3,,,0,0,scanner-table preview (90/290) — no chart label,0.614,-0.808,REALTY,,,,,,,,,,,,,-793,-1.0,100% SL 10:15,0.66,1.02,0.3,0.3,0.57,0.714,MIXED
2026-08-04,M10,FORTIS,SELL,ENTRY SELL,290,09:25,565,936.7,,,0,0,scanner-table preview (90/290) — no chart label,0.614,-1.14,HOSPITALS,,,,,,,,,,,,,359,1.53,100% trail 14:25,2.3,0.89,0.77,0.77,1.3,0.714,MIXED
2026-08-04,M10,GLENMARK,BUY,ENTRY BUY,90,09:20,560,2220.0,,,0,0,scanner-table preview (90/290) — no chart label,0.614,0.589,PHA,,,,,,,,,,,,,134,0.56,100% trail 12:00,1.35,1.12,0.17,0.17,-0.14,0.714,MIXED
2026-08-04,M10,GMRAIRPORT,BUY,ENTRY BUY,90,09:20,560,106.3,,,0,0,scanner-table preview (90/290) — no chart label,0.614,2.113,INFRA,,,,,,,,,,,,,-266,-0.39,OPEN,0.46,0.53,0.4,0.46,-0.47,0.714,MIXED
2026-08-04,M10,HCLTECH,BUY,ENTRY BUY,90,09:20,560,1368.5,,,0,0,scanner-table preview (90/290) — no chart label,0.614,1.446,IT,,,,,,,,,,,,,-268,-1.0,100% SL 09:45,0.22,4.2,0.22,0.22,-0.94,0.714,MIXED
2026-08-04,M10,HDFCBANK,SELL,ENTRY SELL,290,09:20,560,749.95,,,0,0,scanner-table preview (90/290) — no chart label,0.614,-0.458,BANK,,,,,,,,,,,,,151,1.06,100% trail 10:15,3.51,0.29,0.85,1.49,1.46,0.714,MIXED
2026-08-04,M10,HDFCLIFE,SELL,ENTRY SELL,290,09:25,565,545.35,,,0,0,scanner-table preview (90/290) — no chart label,0.614,0.055,INSURANCE,,,,,,,,,,,,,1078,1.95,100% trail 14:10,2.26,0.21,0.15,0.43,2.05,0.714,MIXED
2026-08-04,M10,HINDPETRO,BUY,ENTRY BUY,90,09:20,560,393.2,,,0,0,scanner-table preview (90/290) — no chart label,0.614,1.21,OIL,,,,,,,,,,,,,4,0.48,100% trail 11:15,1.17,1.48,1.04,1.17,-0.28,0.714,MIXED
2026-08-04,M10,HINDUNILVR,BUY,ENTRY BUY,90,09:25,565,2106.5,,,0,0,scanner-table preview (90/290) — no chart label,0.614,-0.024,FMCG,,,,,,,,,,,,,-210,-1.0,100% SL 10:55,0.87,6.7,0.87,0.87,-1.21,0.714,MIXED
2026-08-04,M10,ICICIBANK,BUY,ENTRY BUY,90,09:20,560,1450.3,,,0,0,scanner-table preview (90/290) — no chart label,0.614,1.455,BANK,,,,,,,,,,,,,-342,-1.0,100% SL 12:00,0.41,2.6,0.41,0.41,-0.71,0.714,MIXED
2026-08-04,M10,IDEA,BUY,ENTRY BUY,90,09:25,565,12.98,,,0,0,scanner-table preview (90/290) — no chart label,0.614,0.776,TELECOM,,,,,,,,,,,,,-599,-1.0,100% SL 11:30,0.54,1.92,0.54,0.54,-1.46,0.714,MIXED
2026-08-04,M10,IDFCFIRSTB,BUY,ENTRY BUY,90,09:25,565,85.6,,,0,0,scanner-table preview (90/290) — no chart label,0.614,1.063,BANK,,,,,,,,,,,,,-51,0.19,100% trail 10:45,1.56,1.29,1.38,1.56,-0.08,0.714,MIXED
2026-08-04,M10,INDUSINDBK,BUY,ENTRY BUY,90,09:20,560,1022.5,,,0,0,scanner-table preview (90/290) — no chart label,0.614,1.157,BANK,,,,,,,,,,,,,-208,-0.46,OPEN,0.46,0.9,0.04,0.46,-0.36,0.714,MIXED
2026-08-04,M10,IREDA,BUY,ENTRY BUY,90,09:20,560,121.12,,,0,0,scanner-table preview (90/290) — no chart label,0.614,0.95,FIN,,,,,,,,,,,,,-260,-0.26,OPEN,0.16,0.41,0.16,0.16,-0.64,0.714,MIXED
2026-08-04,M10,ITC,BUY,ENTRY BUY,90,09:20,560,286.7,,,0,0,scanner-table preview (90/290) — no chart label,0.614,0.403,FMCG,,,,,,,,,,,,,-37,0.14,100% trail 13:40,1.04,0.87,0.24,0.24,-0.1,0.714,MIXED
2026-08-04,M10,JINDALSTEL,BUY,ENTRY BUY,90,09:20,560,1115.0,,,0,0,scanner-table preview (90/290) — no chart label,0.614,1.873,MET,,,,,,,,,,,,,212,0.4,OPEN,0.5,0.42,0.35,0.35,0.49,0.714,MIXED
2026-08-04,M10,JSWSTEEL,BUY,ENTRY BUY,90,09:20,560,1284.1,,,0,0,scanner-table preview (90/290) — no chart label,0.614,1.23,MET,,,,,,,,,,,,,136,0.69,100% trail 11:45,1.35,0.46,0.82,0.82,0.5,0.714,MIXED
2026-08-04,M10,NTPC,BUY,ENTRY BUY,90,09:20,560,347.65,,,0,0,scanner-table preview (90/290) — no chart label,0.614,0.812,ENE,,,,,,,,,,,,,-128,-0.23,100% trail 10:25,1.07,4.96,0.82,1.07,-1.64,0.714,MIXED
2026-08-04,M10,OIL,SELL,ENTRY SELL,290,09:20,560,450.0,,,0,0,scanner-table preview (90/290) — no chart label,0.614,-1.586,OIL,,,,,,,,,,,,,169,0.46,OPEN,0.71,0.27,0.11,0.2,0.42,0.714,MIXED
2026-08-04,M10,PIDILITIND,BUY,ENTRY BUY,90,09:20,560,1646.3,,,0,0,scanner-table preview (90/290) — no chart label,0.614,1.0,CHEMICALS,,,,,,,,,,,,,-576,-1.0,100% SL 13:40,0.78,2.71,0.67,0.67,-1.94,0.714,MIXED
2026-08-04,M10,RELIANCE,BUY,ENTRY BUY,90,09:20,560,1308.6,,,0,0,scanner-table preview (90/290) — no chart label,0.614,1.489,ENE,,,,,,,,,,,,,-197,-1.0,100% SL 09:30,0.31,7.76,0.31,0.31,-1.38,0.714,MIXED
2026-08-04,M10,SHREECEM,BUY,ENTRY BUY,90,09:20,560,26840.0,,,0,0,scanner-table preview (90/290) — no chart label,0.614,1.245,CEMENT,,,,,,,,,,,,,93,0.45,OPEN,0.82,0.37,0.65,0.73,0.41,0.714,MIXED
2026-08-04,M10,TECHM,SELL,ENTRY SELL,290,09:25,565,1642.0,,,0,0,scanner-table preview (90/290) — no chart label,0.614,-1.168,IT,,,,,,,,,,,,,-41,0.0,OPEN,0.11,0.66,0.11,0.11,-0.0,0.714,MIXED
2026-08-04,M10,TRENT,BUY,ENTRY BUY,90,09:20,560,3063.7,,,0,0,scanner-table preview (90/290) — no chart label,0.614,1.991,CONSUMPTION,,,,,,,,,,,,,100,0.44,100% trail 12:35,1.8,0.21,1.0,1.0,0.43,0.714,MIXED
2026-08-04,M10,ULTRACEMCO,BUY,ENTRY BUY,90,09:20,560,11964.0,,,0,0,scanner-table preview (90/290) — no chart label,0.614,0.962,CEMENT,,,,,,,,,,,,,50,0.33,OPEN,0.67,0.67,0.51,0.59,0.17,0.714,MIXED
2026-08-04,M10,VEDL,BUY,ENTRY BUY,90,09:25,565,271.65,,,0,0,scanner-table preview (90/290) — no chart label,0.614,1.875,MET,,,,,,,,,,,,,-472,-0.5,OPEN,0.04,0.78,0.04,0.04,-1.03,0.714,MIXED
2026-08-04,M10,VOLTAS,BUY,ENTRY BUY,90,09:20,560,1336.0,,,0,0,scanner-table preview (90/290) — no chart label,0.614,-0.149,CDUR,,,,,,,,,,,,,-97,-0.03,100% trail 11:40,2.37,2.79,2.27,2.37,-1.57,0.714,MIXED
2026-08-04,M10,WAAREEENER,BUY,ENTRY BUY,90,09:20,560,2689.0,,,0,0,scanner-table preview (90/290) — no chart label,0.614,2.166,GREEN,,,,,,,,,,,,,-496,-1.0,100% SL 11:00,0.26,1.18,0.26,0.26,-0.45,0.714,MIXED
2026-08-04,M10,WIPRO,BUY,ENTRY BUY,90,09:20,560,187.93,,,0,0,scanner-table preview (90/290) — no chart label,0.614,0.794,IT,,,,,,,,,,,,,-105,-0.24,OPEN,0.41,0.62,0.4,0.4,-0.15,0.714,MIXED
2026-08-04,M10,ADANIPOWER,BUY,BUY-EX,101,09:35,575,212.98,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.614,1.904,ENE,,,,,,,,,,,,,-276,-1.0,100% SL 10:25,0.46,4.97,0.46,0.46,-1.42,0.714,MIXED
2026-08-04,M10,ANGELONE,BUY,BUY-EX,101,09:35,575,303.75,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.614,4.095,CAPMKTS,,,,,,,,,,,,,-589,-0.71,OPEN,0.27,0.87,0.08,0.27,-1.12,0.714,MIXED
2026-08-04,M10,ASIANPAINT,BUY,BUY-EX,101,09:30,570,2798.6,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.614,1.767,CHEMICALS,,,,,,,,,,,,,-577,-1.0,100% SL 12:40,0.3,2.28,0.3,0.3,-1.84,0.714,MIXED
2026-08-04,M10,AUBANK,BUY,BUY-EX,101,09:35,575,1050.0,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.614,1.646,BANK,,,,,,,,,,,,,-477,-1.0,100% SL 11:20,0.36,1.78,0.36,0.36,-0.67,0.714,MIXED
2026-08-04,M10,BANKBARODA,BUY,BUY-EX,101,09:30,570,247.14,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.614,2.145,PSUBK,,,,,,,,,,,,,-225,-0.45,OPEN,0.93,0.86,0.93,0.93,-0.39,0.714,MIXED
2026-08-04,M10,BDL,BUY,BUY-EX,101,09:30,570,1269.3,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.614,1.788,DEF,,,,,,,,,,,,,-140,-0.17,100% trail 11:25,1.12,1.27,1.12,1.12,-0.34,0.714,MIXED
2026-08-04,M10,BEL,BUY,BUY-EX,101,09:35,575,391.45,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.614,1.675,DEF,,,,,,,,,,,,,-3,0.3,100% trail 10:55,1.19,0.99,1.19,1.19,-0.46,0.714,MIXED
2026-08-04,M10,BHEL,BUY,BUY-EX,101,09:35,575,411.7,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.614,1.843,CAPGOODS,,,,,,,,,,,,,-502,-1.0,100% SL 11:50,0.34,1.59,0.34,0.34,-1.11,0.714,MIXED
2026-08-04,M10,BIOCON,SELL,SELL-EX2,202,09:30,570,423.3,,,0,0,BULL tape (adv ≥55%) — SELL side blocked (v2.1 alignment),0.614,-0.634,PHA,,,,,,,,,,,,,-278,-0.53,OPEN,0.44,0.98,0.44,0.44,-0.47,0.714,MIXED
2026-08-04,M10,CAMS,BUY,BUY-EX,101,09:35,575,810.9,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.614,2.231,CAPMKTS,,,,,,,,,,,,,-80,-0.07,OPEN,0.89,0.45,0.57,0.87,-0.18,0.714,MIXED
2026-08-04,M10,CIPLA,SELL,SELL-EX1,201,09:30,570,1454.8,,,0,0,BULL tape (adv ≥55%) — SELL side blocked (v2.1 alignment),0.614,-0.696,PHA,,,,,,,,,,,,,67,0.21,OPEN,0.36,0.68,0.12,0.12,0.22,0.714,MIXED
