day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-08-13,M10,ADANIGREEN,SELL,SELL-EX19,219,09:45,585,1322.9,,BREAKOUT,1,0,,0.548,-0.758,GREEN,,,,,,,,116.0,,0.13,,OPEN,84,0.13,OPEN,0.27,0.18,0.12,0.15,0.29,0.471,MIXED
2026-08-13,M10,ADANIPORTS,SELL,SELL-EX19,219,09:45,585,1651.5,,PULLBACK,1,0,,0.548,-0.344,LOGISTICS,,,,,,,,89.0,,0.49,,100% trail 12:00,-237,-0.36,OPEN,0.56,0.36,0.25,0.25,-0.39,0.471,MIXED
2026-08-13,M10,PETRONET,SELL,SELL-EX19,219,10:20,620,275.45,,PULLBACK,1,0,,0.548,-1.414,OIL,,,,,,,,-388.0,,-1.0,,100% SL 11:25,-542,-1.0,100% SL 14:50,0.24,1.53,0.24,0.24,-1.4,0.471,MIXED
2026-08-13,M10,ABCAPITAL,SELL,ENTRY SELL,290,09:25,565,404.0,,,0,0,scanner-table preview (90/290) — no chart label,0.548,-0.321,FIN,,,,,,,,,,,,,-584,-1.0,100% SL 14:25,0.84,1.03,0.56,0.74,-0.92,0.471,MIXED
2026-08-13,M10,AMBER,BUY,ENTRY BUY,90,09:20,560,7038.5,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.723,CDUR,,,,,,,,,,,,,-366,-1.0,100% SL 09:25,3.72,1.84,0.44,0.44,1.94,0.471,MIXED
2026-08-13,M10,ANGELONE,BUY,ENTRY BUY,90,09:20,560,291.55,,,0,0,scanner-table preview (90/290) — no chart label,0.548,1.075,CAPMKTS,,,,,,,,,,,,,-567,-1.0,100% SL 11:45,0.25,1.07,0.25,0.25,0.15,0.471,MIXED
2026-08-13,M10,APLAPOLLO,BUY,ENTRY BUY,90,09:20,560,1999.0,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.201,MET,,,,,,,,,,,,,706,3.21,100% trail 11:10,7.42,0.97,1.0,3.96,3.27,0.471,MIXED
2026-08-13,M10,APOLLOHOSP,BUY,ENTRY BUY,90,09:20,560,8779.0,,,0,0,scanner-table preview (90/290) — no chart label,0.548,2.475,HOSPITALS,,,,,,,,,,,,,-648,-1.0,100% SL 09:35,0.04,1.97,0.04,0.04,-2.04,0.471,MIXED
2026-08-13,M10,ASHOKLEY,BUY,ENTRY BUY,90,09:20,560,179.89,,,0,0,scanner-table preview (90/290) — no chart label,0.548,2.239,AUTO,,,,,,,,,,,,,74,0.21,100% trail 11:15,1.01,1.34,0.96,1.01,-2.03,0.471,MIXED
2026-08-13,M10,AUROPHARMA,BUY,ENTRY BUY,90,09:20,560,1676.0,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.782,PHA,,,,,,,,,,,,,-585,-1.0,100% SL 13:50,0.35,1.25,0.35,0.35,-0.75,0.471,MIXED
2026-08-13,M10,BAJAJ-AUTO,SELL,ENTRY SELL,290,09:25,565,11675.0,,,0,0,scanner-table preview (90/290) — no chart label,0.548,-0.477,AUTO,,,,,,,,,,,,,-95,-0.07,100% trail 11:45,1.34,1.52,0.45,1.16,0.12,0.471,MIXED
2026-08-13,M10,BANKINDIA,SELL,ENTRY SELL,290,09:20,560,144.49,,,0,0,scanner-table preview (90/290) — no chart label,0.548,-0.633,PSUBK,,,,,,,,,,,,,-316,-1.0,100% SL 09:45,0.29,2.67,0.14,0.14,-0.26,0.471,MIXED
2026-08-13,M10,BDL,BUY,ENTRY BUY,90,09:20,560,1347.4,,,0,0,scanner-table preview (90/290) — no chart label,0.548,1.691,DEF,,,,,,,,,,,,,43,0.3,100% trail 11:15,2.68,0.98,1.98,1.98,2.09,0.471,MIXED
2026-08-13,M10,BLUESTARCO,BUY,ENTRY BUY,90,09:20,560,1497.7,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.517,CDUR,,,,,,,,,,,,,-450,-1.0,100% SL 09:45,1.55,1.02,0.25,0.25,1.09,0.471,MIXED
2026-08-13,M10,BOSCHLTD,BUY,ENTRY BUY,90,09:20,560,47140.0,,,0,0,scanner-table preview (90/290) — no chart label,0.548,1.704,AUTO,,,,,,,,,,,,,-646,-1.0,100% SL 14:50,0.26,1.12,0.26,0.26,-0.83,0.471,MIXED
2026-08-13,M10,BPCL,SELL,ENTRY SELL,290,09:20,560,313.25,,,0,0,scanner-table preview (90/290) — no chart label,0.548,-0.35,OIL,,,,,,,,,,,,,-320,-0.65,OPEN,0.94,0.81,0.54,0.55,-0.56,0.471,MIXED
2026-08-13,M10,BSE,BUY,ENTRY BUY,90,09:20,560,3530.0,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.085,CAPMKTS,,,,,,,,,,,,,-550,-1.0,100% SL 11:35,0.23,1.18,0.23,0.23,-0.77,0.471,MIXED
2026-08-13,M10,CAMS,BUY,ENTRY BUY,90,09:20,560,781.25,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.696,CAPMKTS,,,,,,,,,,,,,-396,-1.0,100% SL 09:45,0.74,2.61,0.74,0.74,-1.06,0.471,MIXED
2026-08-13,M10,COCHINSHIP,BUY,ENTRY BUY,90,09:20,560,1515.9,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.471,DEF,,,,,,,,,,,,,-171,-0.26,100% trail 11:30,2.06,1.4,0.74,2.06,-0.59,0.471,MIXED
2026-08-13,M10,COFORGE,BUY,ENTRY BUY,90,09:25,565,1812.2,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.79,IT,,,,,,,,,,,,,424,0.81,OPEN,0.84,0.51,0.17,0.17,0.93,0.471,MIXED
2026-08-13,M10,COLPAL,SELL,ENTRY SELL,290,09:25,565,1992.1,,,0,0,scanner-table preview (90/290) — no chart label,0.548,-0.385,FMCG,,,,,,,,,,,,,142,1.11,100% trail 12:40,1.7,0.41,0.71,0.71,-0.17,0.471,MIXED
2026-08-13,M10,CUMMINSIND,BUY,ENTRY BUY,90,09:25,565,5374.5,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.402,CAPGOODS,,,,,,,,,,,,,-189,-1.0,100% SL 09:30,0.82,5.14,0.82,0.82,-1.11,0.471,MIXED
2026-08-13,M10,DELHIVERY,BUY,ENTRY BUY,90,09:20,560,472.8,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.724,LOGISTICS,,,,,,,,,,,,,-569,-1.0,100% SL 09:45,0.04,1.43,0.04,0.04,-1.23,0.471,MIXED
2026-08-13,M10,DIXON,SELL,ENTRY SELL,290,09:25,565,13695.0,,,0,0,scanner-table preview (90/290) — no chart label,0.548,-0.255,CDUR,,,,,,,,,,,,,-489,-1.0,100% SL 11:40,0.32,2.67,0.25,0.32,-2.48,0.471,MIXED
2026-08-13,M10,DRREDDY,SELL,ENTRY SELL,290,09:25,565,1186.4,,,0,0,scanner-table preview (90/290) — no chart label,0.548,-0.72,PHA,,,,,,,,,,,,,-522,-1.0,100% SL 10:10,0.42,2.1,0.31,0.42,-1.65,0.471,MIXED
2026-08-13,M10,FORCEMOT,BUY,ENTRY BUY,90,09:20,560,19320.0,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.265,AUTO,,,,,,,,,,,,,-576,-1.0,100% SL 10:20,0.12,3.67,0.12,0.12,-4.11,0.471,MIXED
2026-08-13,M10,GLENMARK,BUY,ENTRY BUY,90,09:20,560,2309.0,,,0,0,scanner-table preview (90/290) — no chart label,0.548,1.05,PHA,,,,,,,,,,,,,201,0.42,OPEN,0.54,0.81,0.0,0.0,0.48,0.471,MIXED
2026-08-13,M10,HINDALCO,SELL,ENTRY SELL,290,09:25,565,1056.4,,,0,0,scanner-table preview (90/290) — no chart label,0.548,-1.455,MET,,,,,,,,,,,,,466,0.73,100% trail 15:15,1.01,0.21,0.31,0.5,0.96,0.471,MIXED
2026-08-13,M10,HINDZINC,BUY,ENTRY BUY,90,09:20,560,587.85,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.556,MET,,,,,,,,,,,,,-455,-1.0,100% SL 09:50,1.57,3.19,0.19,1.57,-1.62,0.471,MIXED
2026-08-13,M10,HYUNDAI,BUY,ENTRY BUY,90,09:25,565,2247.0,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.313,AUTO,,,,,,,,,,,,,-28,0.21,100% trail 10:00,2.02,2.05,2.02,2.02,-0.44,0.471,MIXED
2026-08-13,M10,ICICIBANK,SELL,ENTRY SELL,290,09:20,560,1418.7,,,0,0,scanner-table preview (90/290) — no chart label,0.548,-0.519,BANK,,,,,,,,,,,,,162,0.72,100% trail 13:40,1.24,0.24,0.46,0.46,0.84,0.471,MIXED
2026-08-13,M10,IDEA,BUY,ENTRY BUY,90,09:20,560,13.83,,,0,0,scanner-table preview (90/290) — no chart label,0.548,3.829,TELECOM,,,,,,,,,,,,,-711,-1.0,100% SL 09:25,0.18,2.18,0.18,0.18,-2.31,0.471,MIXED
2026-08-13,M10,INDUSINDBK,SELL,ENTRY SELL,290,09:25,565,1010.9,,,0,0,scanner-table preview (90/290) — no chart label,0.548,-1.144,BANK,,,,,,,,,,,,,-363,-1.0,100% SL 10:45,0.34,2.46,0.34,0.34,-1.37,0.471,MIXED
2026-08-13,M10,IOC,BUY,ENTRY BUY,90,09:25,565,140.94,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.242,OIL,,,,,,,,,,,,,-240,-1.0,100% SL 10:10,1.37,2.47,0.23,0.23,0.4,0.471,MIXED
2026-08-13,M10,KPITTECH,BUY,ENTRY BUY,90,09:20,560,616.65,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.76,IT,,,,,,,,,,,,,281,0.47,OPEN,0.53,0.63,0.21,0.21,0.62,0.471,MIXED
2026-08-13,M10,M&M,BUY,ENTRY BUY,90,09:20,560,3436.0,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.556,AUTO,,,,,,,,,,,,,-473,-1.0,100% SL 10:10,0.13,1.37,0.13,0.13,-0.23,0.471,MIXED
2026-08-13,M10,MANAPPURAM,SELL,ENTRY SELL,290,09:20,560,348.35,,,0,0,scanner-table preview (90/290) — no chart label,0.548,-1.457,FIN,,,,,,,,,,,,,-46,-0.01,OPEN,0.49,0.54,0.36,0.36,-0.01,0.471,MIXED
2026-08-13,M10,MAZDOCK,BUY,ENTRY BUY,90,09:25,565,2570.7,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.733,DEF,,,,,,,,,,,,,-24,0.01,OPEN,0.62,0.94,0.43,0.43,0.01,0.471,MIXED
2026-08-13,M10,MCX,BUY,ENTRY BUY,90,09:20,560,3019.3,,,0,0,scanner-table preview (90/290) — no chart label,0.548,1.626,CAPMKTS,,,,,,,,,,,,,-932,-1.0,100% SL 09:50,0.05,1.59,0.05,0.05,-1.63,0.471,MIXED
2026-08-13,M10,MOTHERSON,BUY,ENTRY BUY,90,09:20,560,170.86,,,0,0,scanner-table preview (90/290) — no chart label,0.548,1.262,AUTO,,,,,,,,,,,,,-282,-1.0,100% SL 09:50,0.62,5.53,0.62,0.62,-2.03,0.471,MIXED
2026-08-13,M10,MOTILALOFS,BUY,ENTRY BUY,90,09:20,560,902.45,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.754,CAPMKTS,,,,,,,,,,,,,-303,-0.47,OPEN,0.41,0.76,0.26,0.41,-0.55,0.471,MIXED
2026-08-13,M10,MUTHOOTFIN,BUY,ENTRY BUY,90,09:20,560,2885.4,,,0,0,scanner-table preview (90/290) — no chart label,0.548,-0.304,FIN,,,,,,,,,,,,,-76,0.05,100% trail 10:05,1.54,1.59,1.23,1.54,-0.34,0.471,MIXED
2026-08-13,M10,NAUKRI,BUY,ENTRY BUY,90,09:20,560,1344.8,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.659,NEWAGE,,,,,,,,,,,,,-367,-1.0,100% SL 09:55,3.22,1.1,0.53,0.53,0.93,0.471,MIXED
2026-08-13,M10,NTPC,BUY,ENTRY BUY,90,09:25,565,340.5,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.71,ENE,,,,,,,,,,,,,517,1.46,OPEN,1.46,0.62,0.41,0.41,1.1,0.471,MIXED
2026-08-13,M10,PAGEIND,SELL,ENTRY SELL,290,09:25,565,37625.0,,,0,0,scanner-table preview (90/290) — no chart label,0.548,-1.026,CONSUMPTION,,,,,,,,,,,,,-300,-0.5,100% trail 14:45,2.63,1.08,0.7,0.7,2.94,0.471,MIXED
2026-08-13,M10,PAYTM,BUY,ENTRY BUY,90,09:25,565,1609.0,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.418,NEWAGE,,,,,,,,,,,,,226,0.99,100% trail 12:50,3.96,0.86,0.47,0.47,2.52,0.471,MIXED
2026-08-13,M10,PERSISTENT,BUY,ENTRY BUY,90,09:20,560,5472.0,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.128,IT,,,,,,,,,,,,,428,0.76,OPEN,0.85,0.45,0.51,0.51,0.93,0.471,MIXED
2026-08-13,M10,PFC,SELL,ENTRY SELL,290,09:25,565,375.2,,,0,0,scanner-table preview (90/290) — no chart label,0.548,-0.345,FIN,,,,,,,,,,,,,-357,-1.0,100% SL 12:35,0.54,1.85,0.44,0.54,-1.0,0.471,MIXED
2026-08-13,M10,PNBHOUSING,BUY,ENTRY BUY,90,09:20,560,1164.6,,,0,0,scanner-table preview (90/290) — no chart label,0.548,1.393,FIN,,,,,,,,,,,,,-22,0.01,OPEN,0.39,0.54,0.11,0.11,0.02,0.471,MIXED
2026-08-13,M10,POWERGRID,SELL,ENTRY SELL,290,09:20,560,267.2,,,0,0,scanner-table preview (90/290) — no chart label,0.548,-0.669,ENE,,,,,,,,,,,,,70,0.41,OPEN,0.79,0.62,0.31,0.79,0.22,0.471,MIXED
2026-08-13,M10,RELIANCE,SELL,ENTRY SELL,290,09:25,565,1311.1,,,0,0,scanner-table preview (90/290) — no chart label,0.548,-0.712,ENE,,,,,,,,,,,,,-266,-0.48,OPEN,0.3,0.48,0.3,0.3,-0.45,0.471,MIXED
2026-08-13,M10,SBIN,SELL,ENTRY SELL,290,09:20,560,1077.4,,,0,0,scanner-table preview (90/290) — no chart label,0.548,-0.287,PSUBK,,,,,,,,,,,,,-346,-1.0,100% SL 09:45,0.39,1.64,0.11,0.11,-0.52,0.471,MIXED
2026-08-13,M10,SHRIRAMFIN,BUY,ENTRY BUY,90,09:25,565,1128.7,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.777,FIN,,,,,,,,,,,,,245,1.64,100% trail 11:05,4.39,0.69,3.2,4.39,0.32,0.471,MIXED
2026-08-13,M10,SOLARINDS,BUY,ENTRY BUY,90,09:20,560,18876.0,,,0,0,scanner-table preview (90/290) — no chart label,0.548,1.109,DEF,,,,,,,,,,,,,607,3.31,100% trail 10:55,14.98,1.12,0.48,5.61,7.67,0.471,MIXED
2026-08-13,M10,SONACOMS,BUY,ENTRY BUY,90,09:20,560,806.95,,,0,0,scanner-table preview (90/290) — no chart label,0.548,1.122,AUTO,,,,,,,,,,,,,-544,-1.0,100% SL 11:00,0.56,1.96,0.56,0.56,-0.87,0.471,MIXED
2026-08-13,M10,SUNPHARMA,BUY,ENTRY BUY,90,09:20,560,1945.2,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.475,PHA,,,,,,,,,,,,,-315,-1.0,100% SL 11:50,0.04,1.53,0.04,0.04,-0.68,0.471,MIXED
2026-08-13,M10,TATAELXSI,BUY,ENTRY BUY,90,09:20,560,3739.9,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.481,IT,,,,,,,,,,,,,117,0.59,100% trail 12:50,1.56,0.5,0.57,0.57,1.02,0.471,MIXED
2026-08-13,M10,TECHM,BUY,ENTRY BUY,90,09:20,560,1643.0,,,0,0,scanner-table preview (90/290) — no chart label,0.548,1.095,IT,,,,,,,,,,,,,-151,-0.27,OPEN,0.67,0.64,0.31,0.31,-0.24,0.471,MIXED
2026-08-13,M10,TMPV,BUY,ENTRY BUY,90,09:25,565,345.15,,,0,0,scanner-table preview (90/290) — no chart label,0.548,0.921,AUTO,,,,,,,,,,,,,204,0.75,100% trail 10:55,2.3,0.46,2.3,2.3,1.29,0.471,MIXED
