day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-08-14,M10,BAJAJFINSV,SELL,SELL-EX19,219,09:30,570,2019.9,,BREAKOUT,1,0,,0.686,-0.129,FIN,,,,,,,,310.0,,0.96,,OPEN,237,0.86,OPEN,0.98,0.75,0.13,0.13,0.57,0.652,TREND-DOWN
2026-08-14,M10,BSE,SELL,SELL-EX12,212,09:30,570,3477.0,,BREAKOUT,1,0,,0.686,-0.737,CAPMKTS,,,,,,,,452.0,,1.49,,100% trail 14:15,254,0.99,100% trail 11:40,1.7,0.87,0.24,0.63,0.86,0.652,TREND-DOWN
2026-08-14,M10,GVT&D,SELL,SELL-EX19,219,09:35,575,4282.6,,BREAKOUT,1,0,,0.686,-0.235,CAPGOODS,,,,,,,,-850.0,,-1.0,,100% SL 14:50,-934,-1.0,100% SL 14:50,0.13,1.09,0.13,0.13,-1.57,0.652,TREND-DOWN
2026-08-14,M10,KAYNES,SELL,SELL-EX12,212,09:50,590,3701.4,,BREAKOUT,1,0,,0.686,-1.532,CAPGOODS,,,,,,,,424.0,,0.48,,OPEN,381,0.47,OPEN,0.57,0.26,0.11,0.22,1.11,0.652,TREND-DOWN
2026-08-14,M10,KEI,SELL,SELL-EX19,219,09:40,580,5727.8,,BREAKOUT,1,0,,0.686,-0.126,CAPGOODS,,,,,,,,294.0,,0.54,,OPEN,183,0.41,OPEN,0.8,0.74,0.04,0.31,0.49,0.652,TREND-DOWN
2026-08-14,M10,M&M,SELL,SELL-EX12,212,09:40,580,3389.7,,BREAKOUT,1,0,,0.686,-0.321,AUTO,,,,,,,,-266.0,,-1.0,,100% SL 12:00,-539,-1.0,100% SL 13:45,0.3,1.19,0.22,0.3,-1.14,0.652,TREND-DOWN
2026-08-14,M10,PATANJALI,SELL,SELL-EX12,212,09:30,570,350.0,,BREAKOUT,1,0,,0.686,-0.85,FMCG,,,,,,,,-436.0,,-1.0,,100% SL 15:10,-524,-1.0,100% SL 15:10,0.88,1.07,0.6,0.62,-0.57,0.652,TREND-DOWN
2026-08-14,M10,PAYTM,SELL,SELL-EX12,212,09:30,570,1627.0,,BREAKOUT,1,0,,0.686,-0.974,NEWAGE,,,,,,,,606.0,,0.68,,OPEN,679,0.8,OPEN,0.8,0.5,0.16,0.16,1.48,0.652,TREND-DOWN
2026-08-14,M10,PFC,SELL,SELL-EX12,212,09:30,570,377.05,,BREAKOUT,1,0,,0.686,-0.33,FIN,,,,,,,,7.0,,0.02,,OPEN,97,0.38,OPEN,0.74,0.49,0.45,0.52,0.28,0.652,TREND-DOWN
2026-08-14,M10,RECLTD,SELL,SELL-EX12,212,09:30,570,341.85,,BREAKOUT,1,0,,0.686,-1.299,FIN,,,,,,,,808.0,,2.2,,100% trail 11:15,721,2.2,100% trail 11:15,2.9,0.34,1.77,2.54,2.0,0.652,TREND-DOWN
2026-08-14,M10,ABCAPITAL,SELL,ENTRY SELL,290,09:25,565,403.1,,,0,0,scanner-table preview (90/290) — no chart label,0.686,-0.714,FIN,,,,,,,,,,,,,218,0.42,OPEN,0.42,0.45,-0.0,-0.0,0.52,0.652,TREND-DOWN
