day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-08-20,M10,HAVELLS,SELL,ENTRY SELL,290,09:20,560,1279.6,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-1.766,CDUR,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,HEROMOTOCO,SELL,ENTRY SELL,290,09:20,560,5688.5,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-1.07,AUTO,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,HINDALCO,SELL,ENTRY SELL,290,09:25,565,1023.2,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-2.212,MET,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,IDFCFIRSTB,BUY,ENTRY BUY,90,09:25,565,86.01,,,0,0,scanner-table preview (90/290) — no chart label,0.529,1.475,BANK,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,INDUSTOWER,SELL,ENTRY SELL,290,09:20,560,369.1,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-1.363,TELECOM,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,IOC,SELL,ENTRY SELL,290,09:20,560,135.96,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-2.117,OIL,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,JUBLFOOD,SELL,ENTRY SELL,290,09:20,560,499.5,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-1.479,CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,KOTAKBANK,BUY,ENTRY BUY,90,09:20,560,395.55,,,0,0,scanner-table preview (90/290) — no chart label,0.529,1.241,BANK,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,LAURUSLABS,BUY,ENTRY BUY,90,09:25,565,1823.3,,,0,0,scanner-table preview (90/290) — no chart label,0.529,0.785,PHA,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,MANAPPURAM,BUY,ENTRY BUY,90,09:25,565,350.35,,,0,0,scanner-table preview (90/290) — no chart label,0.529,1.14,FIN,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,MPHASIS,SELL,ENTRY SELL,290,09:20,560,2421.4,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-2.312,IT,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,NHPC,SELL,ENTRY SELL,290,09:25,565,76.16,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-0.223,ENE,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,NMDC,SELL,ENTRY SELL,290,09:25,565,83.89,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-0.604,MET,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,NTPC,SELL,ENTRY SELL,290,09:20,560,335.55,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-0.563,ENE,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,OFSS,SELL,ENTRY SELL,290,09:20,560,11713.0,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-0.051,IT,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,ONGC,SELL,ENTRY SELL,290,09:20,560,235.75,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-2.109,OIL,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,PFC,SELL,ENTRY SELL,290,09:25,565,368.25,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-1.983,FIN,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,PIDILITIND,SELL,ENTRY SELL,290,09:20,560,1656.1,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-0.205,CHEMICALS,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,POWERGRID,SELL,ENTRY SELL,290,09:25,565,263.35,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-1.312,ENE,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,RBLBANK,BUY,ENTRY BUY,90,09:25,565,385.0,,,0,0,scanner-table preview (90/290) — no chart label,0.529,1.758,BANK,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,RECLTD,SELL,ENTRY SELL,290,09:20,560,333.85,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-1.953,FIN,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,RELIANCE,SELL,ENTRY SELL,290,09:20,560,1308.7,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-1.148,ENE,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,SAIL,BUY,ENTRY BUY,90,09:20,560,174.82,,,0,0,scanner-table preview (90/290) — no chart label,0.529,0.848,MET,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,SHRIRAMFIN,BUY,ENTRY BUY,90,09:20,560,1130.0,,,0,0,scanner-table preview (90/290) — no chart label,0.529,1.327,FIN,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,SRF,SELL,ENTRY SELL,290,09:20,560,2581.8,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-1.522,CHEMICALS,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,TATAPOWER,SELL,ENTRY SELL,290,09:20,560,377.1,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-0.75,ENE,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,TITAN,BUY,ENTRY BUY,90,09:25,565,5102.5,,,0,0,scanner-table preview (90/290) — no chart label,0.529,0.556,CDUR,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,ULTRACEMCO,SELL,ENTRY SELL,290,09:25,565,11477.0,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-0.932,CEMENT,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,UNIONBANK,SELL,ENTRY SELL,290,09:20,560,186.91,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-0.394,PSUBK,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,WAAREEENER,SELL,ENTRY SELL,290,09:20,560,2688.9,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-0.837,GREEN,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,360ONE,BUY,BUY-EX,101,09:30,570,1197.0,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,3.484,CAPMKTS,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,APOLLOHOSP,SELL,SELL-EX12,212,09:30,570,8724.0,,,0,0,"below prev close ₹8,856.50 — not green (v2.1: red BUY −0.31R · chop-tape red SEL",0.529,-1.496,HOSPITALS,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,ASIANPAINT,SELL,ENTRY SELL,290,09:40,580,2626.0,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-1.297,CHEMICALS,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,ASIANPAINT,SELL,SELL-EX3,203,09:45,585,2620.8,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.529,-1.492,CHEMICALS,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,ASTRAL,BUY,BUY-EX,101,09:35,575,1548.6,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,1.156,BUILDMAT,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,AUBANK,BUY,BUY-EX,101,09:35,575,1088.1,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,1.73,BANK,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,AXISBANK,BUY,ENTRY BUY,90,09:30,570,1244.2,,,0,0,scanner-table preview (90/290) — no chart label,0.529,0.884,BANK,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,AXISBANK,BUY,BUY-EX,101,09:35,575,1247.3,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,1.135,BANK,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,BANKINDIA,SELL,ENTRY SELL,290,09:35,575,142.65,,,0,0,scanner-table preview (90/290) — no chart label,0.529,0.14,PSUBK,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,BDL,SELL,SELL-EX3,203,09:30,570,1340.5,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.529,-2.926,DEF,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,BHARATFORG,SELL,SELL-EX3,203,09:40,580,2064.9,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.529,-1.016,AUTO,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,BHARTIARTL,SELL,SELL-EX12,212,09:30,570,1936.5,,,0,0,"below prev close ₹1,939.00 — not green (v2.1: red BUY −0.31R · chop-tape red SEL",0.529,-0.129,TELECOM,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,BHEL,SELL,SELL-EX12,212,09:30,570,418.2,,,0,0,below prev close ₹431.85 — not green (v2.1: red BUY −0.31R · chop-tape red SELL ,0.529,-3.161,CAPGOODS,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,CGPOWER,SELL,SELL-EX12,212,09:30,570,865.75,,,0,0,below prev close ₹895.95 — not green (v2.1: red BUY −0.31R · chop-tape red SELL ,0.529,-3.371,CAPGOODS,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,COALINDIA,SELL,SELL-EX12,212,09:30,570,396.4,,,0,0,below prev close ₹410.70 — not green (v2.1: red BUY −0.31R · chop-tape red SELL ,0.529,-3.482,ENE,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,COCHINSHIP,BUY,BUY-EX,101,09:35,575,1494.3,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,0.714,DEF,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,COFORGE,BUY,BUY-EX,101,09:30,570,1852.6,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,3.921,IT,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,COLPAL,SELL,SELL-EX1,201,09:40,580,1876.3,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.529,-2.011,FMCG,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,CROMPTON,BUY,BUY-EX,101,09:30,570,248.05,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,1.535,CDUR,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,DIVISLAB,BUY,ENTRY BUY,90,09:30,570,8574.0,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-0.087,PHA,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,DIXON,BUY,BUY-EX,101,09:30,570,14608.0,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,1.961,CDUR,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,DLF,BUY,BUY-EX,101,09:40,580,676.85,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,2.545,REALTY,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,DMART,BUY,BUY-EX,101,09:30,570,4062.8,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,2.454,CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,ETERNAL,BUY,BUY-EX,101,09:30,570,326.65,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,2.19,NEWAGE,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,FEDERALBNK,BUY,BUY-EX,101,09:40,580,362.75,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,2.777,BANK,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,FORCEMOT,SELL,SELL-EX3,203,09:45,585,17926.0,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.529,-2.966,AUTO,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,GODFRYPHLP,BUY,BUY-EX,101,09:45,585,2142.5,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,1.272,FMCG,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,HDFCBANK,SELL,ENTRY SELL,290,09:35,575,725.7,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-0.034,BANK,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,HDFCLIFE,SELL,SELL-EX1,201,09:30,570,537.5,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.529,-0.223,INSURANCE,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,ICICIGI,SELL,ENTRY SELL,290,09:40,580,1619.9,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-0.068,INSURANCE,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,ICICIGI,SELL,SELL-EX5,205,09:45,585,1619.1,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.529,-0.117,INSURANCE,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,ICICIPRULI,SELL,SELL-EX1,201,09:35,575,501.0,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.529,-0.704,INSURANCE,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,IEX,SELL,SELL-EX1,201,09:35,575,123.76,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.529,-0.45,CAPMKTS,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,INDHOTEL,BUY,BUY-EX,101,09:35,575,729.15,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,1.908,TRAVEL,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,INDIGO,SELL,SELL-EX8,208,09:35,575,5183.0,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.529,-0.308,TRAVEL,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,JINDALSTEL,BUY,BUY-EX,101,09:30,570,1121.6,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,0.529,MET,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,JSWENERGY,SELL,SELL-EX12,212,09:30,570,543.55,,,0,0,below prev close ₹553.50 — not green (v2.1: red BUY −0.31R · chop-tape red SELL ,0.529,-1.798,ENE,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,KAYNES,BUY,BUY-EX,101,09:35,575,3854.4,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,4.181,CAPGOODS,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,LUPIN,SELL,SELL-EX1,201,09:30,570,2226.0,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.529,-0.638,PHA,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,MAZDOCK,BUY,BUY-EX,101,09:40,580,2580.2,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,0.334,DEF,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,MOTILALOFS,BUY,BUY-EX,101,09:35,575,961.25,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,2.125,CAPMKTS,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,NATIONALUM,SELL,ENTRY SELL,290,09:40,580,387.35,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-0.296,MET,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,NBCC,SELL,ENTRY SELL,290,09:40,580,88.06,,,0,0,scanner-table preview (90/290) — no chart label,0.529,-1.167,PSE,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,NHPC,SELL,SELL-EX3,203,09:30,570,76.09,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.529,-0.314,ENE,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,NMDC,SELL,SELL-EX12,212,09:30,570,83.87,,,0,0,below prev close ₹84.40 — not green (v2.1: red BUY −0.31R · chop-tape red SELL c,0.529,-0.628,MET,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,NTPC,SELL,SELL-EX12,212,09:30,570,334.95,,,0,0,below prev close ₹337.45 — not green (v2.1: red BUY −0.31R · chop-tape red SELL ,0.529,-0.741,ENE,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,OIL,SELL,SELL-EX3,203,09:30,570,465.1,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.529,-4.034,OIL,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,ONGC,SELL,SELL-EX3,203,09:30,570,233.96,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.529,-2.853,OIL,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,PATANJALI,BUY,BUY-EX,101,09:45,585,353.9,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,0.568,FMCG,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,PAYTM,BUY,BUY-EX,101,09:35,575,1606.4,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,2.711,NEWAGE,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,PERSISTENT,BUY,BUY-EX,101,09:35,575,5598.5,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,0.783,IT,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,PETRONET,BUY,BUY-EX,101,09:40,580,289.7,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,2.476,OIL,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,PIDILITIND,SELL,SELL-EX12,212,09:30,570,1654.1,,,0,0,"below prev close ₹1,659.50 — not green (v2.1: red BUY −0.31R · chop-tape red SEL",0.529,-0.325,CHEMICALS,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,PNBHOUSING,BUY,BUY-EX,101,09:30,570,1201.9,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,5.96,FIN,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,PRESTIGE,BUY,BUY-EX,101,09:40,580,1592.9,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,1.607,REALTY,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,RBLBANK,BUY,BUY-EX,101,09:40,580,386.3,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.529,2.101,BANK,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,M10,RECLTD,SELL,SELL-EX12,212,09:30,570,331.9,,,0,0,below prev close ₹340.50 — not green (v2.1: red BUY −0.31R · chop-tape red SELL ,0.529,-2.526,FIN,,,,,,,,,,,,,,,,,,,,,,
