day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s
2026-08-05,M10,360ONE,BUY,BUY-EX17,102,09:30,570,1182.6,,BREAKOUT,1,0,,0.586,3.919,CAPMKTS,,,,,,,,311.0,,0.4,,OPEN
2026-08-05,M10,INDIANB,BUY,BUY-EX17,102,09:30,570,862.6,,BREAKOUT,1,0,,0.586,4.362,PSUBK,,,,,,,,-716.0,,-1.0,,100% SL 13:20
2026-08-05,M10,AMBER,BUY,BUY-EX17,102,09:35,575,7467.0,,BREAKOUT,1,0,,0.586,1.22,CDUR,,,,,,,,309.0,,0.8,,100% trail 11:55
2026-08-05,M10,BIOCON,BUY,BUY-EX17,102,09:40,580,428.3,,BREAKOUT,1,0,,0.586,0.54,PHA,,,,,,,,-439.0,,-1.0,,100% SL 10:05
2026-08-05,M10,PERSISTENT,BUY,BUY-EX17,102,09:40,580,5551.5,,BREAKOUT,1,0,,0.586,0.845,IT,,,,,,,,-112.0,,-0.21,,OPEN
2026-08-05,M10,PRESTIGE,BUY,BUY-EX17,102,09:40,580,1633.3,,BREAKOUT,1,0,,0.586,2.749,REALTY,,,,,,,,-532.0,,-1.0,,100% SL 11:50
2026-08-05,M10,SBILIFE,BUY,BUY-EX17,102,09:35,575,1883.4,,BREAKOUT,1,0,,0.586,0.873,INSURANCE,,,,,,,,-172.0,,-0.49,,OPEN
2026-08-05,M10,SUPREMEIND,BUY,BUY-EX6,105,09:40,580,3521.0,,BREAKOUT,1,0,,0.586,1.91,BUILDMAT,,,,,,,,-444.0,,-1.0,,100% SL 09:55
2026-08-05,M10,TIINDIA,BUY,BUY-EX17,102,09:40,580,2805.1,,BREAKOUT,1,0,,0.586,4.201,AUTO,,,,,,,,-611.0,,-1.0,,100% SL 11:55
2026-08-05,M10,AMBUJACEM,BUY,BUY-EX17,102,09:45,585,444.85,,CONTINUATION,1,0,,0.586,2.17,CEMENT,,,,,,,,469.0,,1.09,,100% trail 11:15
2026-08-05,M10,ANGELONE,BUY,BUY-EX6,105,09:45,585,300.25,,BREAKOUT,1,0,,0.586,2.896,CAPMKTS,,,,,,,,-208.0,,-0.38,,OPEN
2026-08-05,M10,MPHASIS,BUY,BUY-EX7,106,10:10,610,2416.1,,BREAKOUT,1,0,,0.586,2.9,IT,,,,,,,,1048.0,,2.17,,100% trail 11:50
2026-08-05,M10,NBCC,BUY,BUY-EX7,106,10:40,640,96.15,,PULLBACK,1,0,,0.586,2.56,PSE,,,,,,,,-213.0,,-1.0,,100% SL 11:20
2026-08-05,M10,DIXON,BUY,BUY-EX12,111,10:45,645,14330.0,,BREAKOUT,1,0,,0.586,0.063,CDUR,,,,,,,,90.0,,0.23,,OPEN
2026-08-05,M10,GLENMARK,BUY,BUY-EX7,106,10:50,650,2223.0,,BREAKOUT,1,0,,0.586,0.725,PHA,,,,,,,,812.0,,1.9,,OPEN
2026-08-05,M10,JSWSTEEL,BUY,BUY-EX7,106,10:55,655,1300.6,,BREAKOUT,1,0,,0.586,2.531,MET,,,,,,,,1117.0,,1.82,,OPEN
2026-08-05,M10,ZYDUSLIFE,BUY,BUY-EX5,104,10:50,650,1120.2,,BREAKOUT,1,0,,0.586,0.134,PHA,,,,,,,,-432.0,,-1.0,,100% SL 12:25
2026-08-05,M10,ADANIENT,BUY,ENTRY BUY,90,09:20,560,3076.5,,,0,0,scanner-table preview (90/290) — no chart label,0.586,0.869,INFRA,,,,,,,,,,,,
2026-08-05,M10,ADANIPOWER,BUY,ENTRY BUY,90,09:20,560,210.82,,,0,0,scanner-table preview (90/290) — no chart label,0.586,0.871,ENE,,,,,,,,,,,,
2026-08-05,M10,APOLLOHOSP,SELL,ENTRY SELL,290,09:20,560,8852.5,,,0,0,scanner-table preview (90/290) — no chart label,0.586,-1.189,HOSPITALS,,,,,,,,,,,,
2026-08-05,M10,BANDHANBNK,BUY,ENTRY BUY,90,09:20,560,175.67,,,0,0,scanner-table preview (90/290) — no chart label,0.586,1.631,BANK,,,,,,,,,,,,
2026-08-05,M10,BOSCHLTD,BUY,ENTRY BUY,90,09:20,560,41875.0,,,0,0,scanner-table preview (90/290) — no chart label,0.586,0.661,AUTO,,,,,,,,,,,,
2026-08-05,M10,CIPLA,SELL,ENTRY SELL,290,09:20,560,1452.8,,,0,0,scanner-table preview (90/290) — no chart label,0.586,-0.833,PHA,,,,,,,,,,,,
2026-08-05,M10,COFORGE,BUY,ENTRY BUY,90,09:20,560,1761.1,,,0,0,scanner-table preview (90/290) — no chart label,0.586,0.871,IT,,,,,,,,,,,,
2026-08-05,M10,DLF,BUY,ENTRY BUY,90,09:20,560,659.25,,,0,0,scanner-table preview (90/290) — no chart label,0.586,0.557,REALTY,,,,,,,,,,,,
2026-08-05,M10,EICHERMOT,BUY,ENTRY BUY,90,09:20,560,7934.5,,,0,0,scanner-table preview (90/290) — no chart label,0.586,0.322,AUTO,,,,,,,,,,,,
2026-08-05,M10,FORTIS,SELL,ENTRY SELL,290,09:20,560,921.1,,,0,0,scanner-table preview (90/290) — no chart label,0.586,-2.786,HOSPITALS,,,,,,,,,,,,
2026-08-05,M10,GAIL,BUY,ENTRY BUY,90,09:20,560,177.0,,,0,0,scanner-table preview (90/290) — no chart label,0.586,1.929,OIL,,,,,,,,,,,,
2026-08-05,M10,HDFCAMC,BUY,ENTRY BUY,90,09:25,565,2574.0,,,0,0,scanner-table preview (90/290) — no chart label,0.586,0.961,CAPMKTS,,,,,,,,,,,,
2026-08-05,M10,LUPIN,SELL,ENTRY SELL,290,09:20,560,2361.2,,,0,0,scanner-table preview (90/290) — no chart label,0.586,-2.43,PHA,,,,,,,,,,,,
2026-08-05,M10,MANAPPURAM,SELL,ENTRY SELL,290,09:25,565,361.25,,,0,0,scanner-table preview (90/290) — no chart label,0.586,-1.781,FIN,,,,,,,,,,,,
2026-08-05,M10,MARICO,SELL,ENTRY SELL,290,09:20,560,848.65,,,0,0,scanner-table preview (90/290) — no chart label,0.586,-4.324,FMCG,,,,,,,,,,,,
2026-08-05,M10,MCX,SELL,ENTRY SELL,290,09:20,560,2583.9,,,0,0,scanner-table preview (90/290) — no chart label,0.586,-3.625,CAPMKTS,,,,,,,,,,,,
2026-08-05,M10,NMDC,SELL,ENTRY SELL,290,09:20,560,84.72,,,0,0,scanner-table preview (90/290) — no chart label,0.586,-0.505,MET,,,,,,,,,,,,
2026-08-05,M10,NTPC,BUY,ENTRY BUY,90,09:25,565,346.55,,,0,0,scanner-table preview (90/290) — no chart label,0.586,0.493,ENE,,,,,,,,,,,,
2026-08-05,M10,PFC,SELL,ENTRY SELL,290,09:20,560,420.05,,,0,0,scanner-table preview (90/290) — no chart label,0.586,-1.547,FIN,,,,,,,,,,,,
2026-08-05,M10,PGEL,BUY,ENTRY BUY,90,09:25,565,624.2,,,0,0,scanner-table preview (90/290) — no chart label,0.586,1.422,CDUR,,,,,,,,,,,,
2026-08-05,M10,RECLTD,SELL,ENTRY SELL,290,09:25,565,370.5,,,0,0,scanner-table preview (90/290) — no chart label,0.586,-1.226,FIN,,,,,,,,,,,,
2026-08-05,M10,TECHM,SELL,ENTRY SELL,290,09:25,565,1649.8,,,0,0,scanner-table preview (90/290) — no chart label,0.586,-0.698,IT,,,,,,,,,,,,
2026-08-05,M10,TITAN,BUY,ENTRY BUY,90,09:25,565,4902.8,,,0,0,scanner-table preview (90/290) — no chart label,0.586,1.216,CDUR,,,,,,,,,,,,
2026-08-05,M10,WIPRO,BUY,ENTRY BUY,90,09:20,560,188.25,,,0,0,scanner-table preview (90/290) — no chart label,0.586,0.965,IT,,,,,,,,,,,,
2026-08-05,M10,ZYDUSLIFE,SELL,ENTRY SELL,290,09:20,560,1105.8,,,0,0,scanner-table preview (90/290) — no chart label,0.586,-1.153,PHA,,,,,,,,,,,,
2026-08-05,M10,BANKINDIA,BUY,BUY-EX,101,09:30,570,142.42,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.586,3.654,PSUBK,,,,,,,,,,,,
