decision_id,symbol,side,signal,code,time,entry,sector,bar_dt,signal_age_min,spurt_rank,score,accepted,model_reason,subtype,taken,why,cf_net,cf_gross,cf_drag,cf_r,cf_exit,cf_win,trade_key
ASIANPAINT|BUY|09:25|90,ASIANPAINT,BUY,ENTRY BUY,90,09:25,2411.6001,CHEMICALS,2026-09-25T09:25:00+05:30,1.076,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',185.23,256.0,70.77,0.95,RUNNER SL 10:40 @ ₹2424.41,1,
AUROPHARMA|BUY|09:25|90,AUROPHARMA,BUY,ENTRY BUY,90,09:25,1725.8,PHA,2026-09-25T09:25:00+05:30,1.098,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-648.54,-564.0,84.54,-1.0,SL 12:45 @ ₹1705.66,0,
CROMPTON|BUY|09:25|90,CROMPTON,BUY,ENTRY BUY,90,09:25,220.98,CDUR,2026-09-25T09:25:00+05:30,1.32,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-413.66,-326.0,87.66,-1.0,SL 09:40 @ ₹219.54,0,
DELHIVERY|SELL|09:25|290,DELHIVERY,SELL,ENTRY SELL,290,09:25,423.5,LOGISTICS,2026-09-25T09:25:00+05:30,1.349,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',93.0,166.0,73.0,0.54,RUNNER SL 10:30 @ ₹422.10,1,
DIVISLAB|SELL|09:25|290,DIVISLAB,SELL,ENTRY SELL,290,09:25,9625.5,PHA,2026-09-25T09:25:00+05:30,1.356,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',222.78,293.0,70.22,1.3,RUNNER SL 10:40 @ ₹9566.91,1,
DIXON|BUY|09:25|90,DIXON,BUY,ENTRY BUY,90,09:25,13446.0,CDUR,2026-09-25T09:25:00+05:30,1.363,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-118.07,-93.0,25.07,-0.13,OPEN 15:10 @ ₹13415.00,0,
HCLTECH|BUY|09:25|90,HCLTECH,BUY,ENTRY BUY,90,09:25,1254.2,IT,2026-09-25T09:25:00+05:30,1.508,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',195.6,226.0,30.4,0.29,OPEN 15:10 @ ₹1260.00,1,
HEROMOTOCO|BUY|09:25|90,HEROMOTOCO,BUY,ENTRY BUY,90,09:25,5348.0,AUTO,2026-09-25T09:25:00+05:30,1.537,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-409.48,-325.0,84.48,-1.0,SL 09:50 @ ₹5311.94,0,
INDIGO|BUY|09:25|90,INDIGO,BUY,ENTRY BUY,90,09:25,4928.0,TRAVEL,2026-09-25T09:25:00+05:30,1.639,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-406.51,-320.0,86.51,-1.0,SL 12:50 @ ₹4896.02,0,
INDUSTOWER|SELL|09:25|290,INDUSTOWER,SELL,ENTRY SELL,290,09:25,376.4,TELECOM,2026-09-25T09:25:00+05:30,1.653,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-335.81,-248.0,87.81,-1.0,SL 10:10 @ ₹378.28,0,
JSWSTEEL|BUY|09:25|90,JSWSTEEL,BUY,ENTRY BUY,90,09:25,1281.3,MET,2026-09-25T09:25:00+05:30,1.725,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-103.07,-30.0,73.07,-0.28,RUNNER SL 09:45 @ ₹1280.54,0,
KAYNES|BUY|09:25|90,KAYNES,BUY,ENTRY BUY,90,09:25,3579.8999,CAPGOODS,2026-09-25T09:25:00+05:30,1.746,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',676.3,745.0,68.7,0.94,RUNNER SL 15:00 @ ₹3637.23,1,
MARUTI|BUY|09:25|90,MARUTI,BUY,ENTRY BUY,90,09:25,12065.0,AUTO,2026-09-25T09:25:00+05:30,1.869,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-366.75,-282.0,84.75,-1.0,SL 12:50 @ ₹11994.60,0,
MOTILALOFS|BUY|09:25|90,MOTILALOFS,BUY,ENTRY BUY,90,09:25,1043.9,CAPMKTS,2026-09-25T09:25:00+05:30,1.912,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-390.0,-366.0,24.0,-0.41,OPEN 15:10 @ ₹1034.00,0,
POLYCAB|BUY|09:25|90,POLYCAB,BUY,ENTRY BUY,90,09:25,8430.5,CAPGOODS,2026-09-25T09:25:00+05:30,2.126,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-188.19,-162.0,26.19,-0.4,OPEN 15:10 @ ₹8398.00,0,
TMPV|SELL|09:25|290,TMPV,SELL,ENTRY SELL,290,09:25,295.45,AUTO,2026-09-25T09:25:00+05:30,2.355,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',213.14,286.0,72.86,0.73,RUNNER SL 10:00 @ ₹293.76,1,
TORNTPHARM|BUY|09:25|90,TORNTPHARM,BUY,ENTRY BUY,90,09:25,4941.5,PHA,2026-09-25T09:25:00+05:30,2.362,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',207.48,280.0,72.52,1.02,RUNNER SL 11:35 @ ₹4969.51,1,
WAAREEENER|BUY|09:25|90,WAAREEENER,BUY,ENTRY BUY,90,09:25,2491.8999,GREEN,2026-09-25T09:25:00+05:30,2.448,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-108.87,-36.0,72.87,-0.08,RUNNER SL 09:45 @ ₹2490.10,0,
ANGELONE|SELL|09:30|203,ANGELONE,SELL,SELL-EX3,203,09:30,288.15,CAPMKTS,2026-09-25T09:30:00+05:30,11.169,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',70.06,112.0,41.94,0.16,OPEN 15:10 @ ₹287.50,1,
APLAPOLLO|BUY|09:30|102,APLAPOLLO,BUY,BUY-EX17,102,09:30,2202.5,MET,2026-09-25T09:30:00+05:30,11.19,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',178.89,209.0,30.11,0.39,OPEN 15:10 @ ₹2212.00,1,
AUBANK|BUY|09:30|102,AUBANK,BUY,BUY-EX17,102,09:30,1010.5,BANK,2026-09-25T09:30:00+05:30,11.298,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',229.23,260.0,30.77,0.45,OPEN 15:10 @ ₹1015.80,1,
BAJAJHLDNG|SELL|09:30|203,BAJAJHLDNG,SELL,SELL-EX3,203,09:30,10836.0,FIN,2026-09-25T09:30:00+05:30,11.406,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-272.47,-236.0,36.47,-0.31,OPEN 15:10 @ ₹10895.00,0,
BDL|BUY|09:30|106,BDL,BUY,BUY-EX7,106,09:30,1164.0,DEF,2026-09-25T09:30:00+05:30,11.513,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-552.65,-467.0,85.65,-1.0,SL 10:35 @ ₹1152.87,0,
BSE|SELL|09:30|209,BSE,SELL,SELL-EX8,209,09:30,3170.1001,CAPMKTS,2026-09-25T09:30:00+05:30,11.729,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-278.01,-238.0,40.01,-0.4,OPEN 15:10 @ ₹3186.00,0,
CHOLAFIN|SELL|09:30|201,CHOLAFIN,SELL,SELL-EX1,201,09:30,1663.6,FIN,2026-09-25T09:30:00+05:30,11.836,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',324.24,397.0,72.76,0.71,RUNNER SL 11:55 @ ₹1650.36,1,
CIPLA|BUY|09:30|102,CIPLA,BUY,BUY-EX17,102,09:30,1413.2,PHA,2026-09-25T09:30:00+05:30,11.858,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-715.47,-629.0,86.47,-1.0,SL 13:05 @ ₹1395.22,0,
COALINDIA|BUY|09:30|101,COALINDIA,BUY,BUY-EX,101,09:30,424.2,ENE,2026-09-25T09:30:00+05:30,11.879,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',74.16,105.0,30.84,0.31,OPEN 15:10 @ ₹425.10,1,
CROMPTON|BUY|09:30|105,CROMPTON,BUY,BUY-EX6,105,09:30,221.49,CDUR,2026-09-25T09:30:00+05:30,11.987,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-527.35,-440.0,87.35,-1.0,SL 09:40 @ ₹219.54,0,
CUMMINSIND|BUY|09:30|102,CUMMINSIND,BUY,BUY-EX17,102,09:30,4984.0,CAPGOODS,2026-09-25T09:30:00+05:30,12.008,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-387.52,-300.0,87.52,-1.0,SL 09:45 @ ₹4954.01,0,
DIXON|BUY|09:30|101,DIXON,BUY,BUY-EX,101,09:30,13452.0,CDUR,2026-09-25T09:30:00+05:30,12.117,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-136.08,-111.0,25.08,-0.16,OPEN 15:10 @ ₹13415.00,0,
EXIDEIND|BUY|09:30|102,EXIDEIND,BUY,BUY-EX17,102,09:30,430.5,AUTO,2026-09-25T09:30:00+05:30,12.247,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-619.42,-532.0,87.42,-1.0,SL 09:45 @ ₹425.91,0,
FORTIS|SELL|09:30|203,FORTIS,SELL,SELL-EX3,203,09:30,873.6,HOSPITALS,2026-09-25T09:30:00+05:30,12.312,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',1006.83,1079.0,72.17,2.75,RUNNER SL 10:40 @ ₹854.67,1,
HINDALCO|BUY|09:30|102,HINDALCO,BUY,BUY-EX17,102,09:30,983.4,MET,2026-09-25T09:30:00+05:30,12.657,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-331.4,-245.0,86.4,-1.0,SL 09:45 @ ₹978.50,0,
HINDZINC|BUY|09:30|101,HINDZINC,BUY,BUY-EX,101,09:30,595.9,MET,2026-09-25T09:30:00+05:30,12.722,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-585.62,-499.0,86.62,-1.0,SL 10:40 @ ₹589.88,0,
IOC|BUY|09:30|102,IOC,BUY,BUY-EX17,102,09:30,136.45,OIL,2026-09-25T09:30:00+05:30,13.045,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-247.03,-216.0,31.03,-0.55,OPEN 15:10 @ ₹135.86,0,
JINDALSTEL|BUY|09:30|102,JINDALSTEL,BUY,BUY-EX17,102,09:30,1163.7,MET,2026-09-25T09:30:00+05:30,13.131,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-544.63,-459.0,85.63,-1.0,SL 09:50 @ ₹1152.77,0,
KAYNES|BUY|09:30|101,KAYNES,BUY,BUY-EX,101,09:30,3605.0,CAPGOODS,2026-09-25T09:30:00+05:30,13.26,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',448.6,471.0,22.4,0.55,OPEN 15:10 @ ₹3652.10,1,
LAURUSLABS|SELL|09:30|203,LAURUSLABS,SELL,SELL-EX3,203,09:30,2020.0,PHA,2026-09-25T09:30:00+05:30,13.367,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',325.33,396.0,70.67,0.84,RUNNER SL 10:10 @ ₹2003.50,1,
LICI|BUY|09:30|108,LICI,BUY,BUY-EX9,108,09:30,405.25,INSURANCE,2026-09-25T09:30:00+05:30,13.41,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',250.81,324.0,73.19,1.26,RUNNER SL 14:15 @ ₹407.88,1,
LTF|SELL|09:30|220,LTF,SELL,SELL-EX19,220,09:30,282.2,FIN,2026-09-25T09:30:00+05:30,13.474,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-549.48,-461.0,88.48,-1.0,SL 11:05 @ ₹284.81,0,
MANAPPURAM|BUY|09:30|101,MANAPPURAM,BUY,BUY-EX,101,09:30,328.0,FIN,2026-09-25T09:30:00+05:30,13.56,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',744.02,775.0,30.98,1.06,OPEN 15:10 @ ₹333.10,1,
MARICO|SELL|09:30|205,MARICO,SELL,SELL-EX5,205,09:30,819.5,FMCG,2026-09-25T09:30:00+05:30,13.602,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',514.24,587.0,72.76,2.18,RUNNER SL 12:00 @ ₹809.87,1,
MFSL|BUY|09:30|101,MFSL,BUY,BUY-EX,101,09:30,1447.0,INSURANCE,2026-09-25T09:30:00+05:30,13.709,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',79.61,94.0,14.39,0.11,OPEN 15:10 @ ₹1452.90,1,
NATIONALUM|BUY|09:30|101,NATIONALUM,BUY,BUY-EX,101,09:30,361.7,MET,2026-09-25T09:30:00+05:30,13.839,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-535.02,-504.0,31.02,-0.79,OPEN 15:10 @ ₹358.05,0,
PAYTM|SELL|09:30|209,PAYTM,SELL,SELL-EX8,209,09:30,1701.1,NEWAGE,2026-09-25T09:30:00+05:30,14.161,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',590.81,618.0,27.19,0.7,OPEN 15:10 @ ₹1668.60,1,
PERSISTENT|BUY|09:30|105,PERSISTENT,BUY,BUY-EX6,105,09:30,5316.0,IT,2026-09-25T09:30:00+05:30,14.182,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',434.27,464.0,29.73,0.59,OPEN 15:10 @ ₹5367.50,1,
PNB|SELL|09:30|201,PNB,SELL,SELL-EX1,201,09:30,116.78,PSUBK,2026-09-25T09:30:00+05:30,14.333,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',184.94,227.0,42.06,0.45,OPEN 15:10 @ ₹116.25,1,
POLYCAB|BUY|09:30|101,POLYCAB,BUY,BUY-EX,101,09:30,8438.0,CAPGOODS,2026-09-25T09:30:00+05:30,14.397,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-226.22,-200.0,26.22,-0.45,OPEN 15:10 @ ₹8398.00,0,
POWERGRID|BUY|09:30|102,POWERGRID,BUY,BUY-EX17,102,09:30,269.25,ENE,2026-09-25T09:30:00+05:30,14.418,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-430.42,-343.0,87.42,-1.0,SL 11:20 @ ₹267.40,0,
RELIANCE|BUY|09:30|102,RELIANCE,BUY,BUY-EX17,102,09:30,1225.4,ENE,2026-09-25T09:30:00+05:30,14.568,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-66.46,-36.0,30.46,-0.08,OPEN 15:10 @ ₹1224.50,0,
SBICARD|SELL|09:30|203,SBICARD,SELL,SELL-EX3,203,09:30,613.4,FIN,2026-09-25T09:30:00+05:30,14.633,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',209.19,251.0,41.81,0.37,OPEN 15:10 @ ₹610.30,1,
SOLARINDS|BUY|09:30|102,SOLARINDS,BUY,BUY-EX17,102,09:30,19825.0,DEF,2026-09-25T09:30:00+05:30,14.764,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-527.37,-458.0,69.37,-1.0,SL 12:25 @ ₹19596.08,0,
TATAELXSI|BUY|09:30|108,TATAELXSI,BUY,BUY-EX9,108,09:30,3187.0,IT,2026-09-25T09:30:00+05:30,14.936,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-89.71,-60.0,29.71,-0.09,OPEN 15:10 @ ₹3183.00,0,
TATASTEEL|BUY|09:30|102,TATASTEEL,BUY,BUY-EX17,102,09:30,190.07,MET,2026-09-25T09:30:00+05:30,14.979,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-665.46,-578.0,87.46,-1.0,SL 12:55 @ ₹187.87,0,
TMPV|SELL|09:30|203,TMPV,SELL,SELL-EX3,203,09:30,294.3,AUTO,2026-09-25T09:30:00+05:30,15.087,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',424.55,497.0,72.45,0.85,RUNNER SL 11:40 @ ₹291.36,1,
VEDL|BUY|09:30|102,VEDL,BUY,BUY-EX17,102,09:30,266.95,MET,2026-09-25T09:30:00+05:30,15.302,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-246.02,-215.0,31.02,-0.43,OPEN 15:10 @ ₹265.80,0,
WAAREEENER|BUY|09:30|105,WAAREEENER,BUY,BUY-EX6,105,09:30,2505.1001,GREEN,2026-09-25T09:30:00+05:30,15.366,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-295.58,-266.0,29.58,-0.39,OPEN 15:10 @ ₹2491.10,0,
ADANIENSOL|SELL|09:35|280,ADANIENSOL,SELL,NORMAL SELL,280,09:35,1324.8,ENE,2026-09-25T09:35:00+05:30,6.004,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-689.24,-648.0,41.24,-0.95,OPEN 15:10 @ ₹1342.30,0,
ADANIGREEN|SELL|09:35|201,ADANIGREEN,SELL,SELL-EX1,201,09:35,1272.4,GREEN,2026-09-25T09:35:00+05:30,6.047,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-510.87,-423.0,87.87,-1.0,SL 10:00 @ ₹1283.26,0,
ADANIPORTS|SELL|09:35|290,ADANIPORTS,SELL,ENTRY SELL,290,09:35,1778.6,LOGISTICS,2026-09-25T09:35:00+05:30,6.068,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-526.19,-438.0,88.19,-1.0,SL 11:05 @ ₹1794.26,0,
BAJAJFINSV|SELL|09:35|209,BAJAJFINSV,SELL,SELL-EX8,209,09:35,1762.5,FIN,2026-09-25T09:35:00+05:30,6.391,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-251.52,-210.0,41.52,-0.47,OPEN 15:10 @ ₹1770.00,0,
BHARATFORG|BUY|09:35|90,BHARATFORG,BUY,ENTRY BUY,90,09:35,2001.9,AUTO,2026-09-25T09:35:00+05:30,6.563,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-319.43,-235.0,84.43,-1.0,SL 09:50 @ ₹1992.10,0,
CANBK|SELL|09:35|201,CANBK,SELL,SELL-EX1,201,09:35,125.08,PSUBK,2026-09-25T09:35:00+05:30,6.779,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',46.01,88.0,41.99,0.13,OPEN 15:10 @ ₹124.86,1,
COCHINSHIP|BUY|09:35|90,COCHINSHIP,BUY,ENTRY BUY,90,09:35,1372.3,DEF,2026-09-25T09:35:00+05:30,6.908,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',126.57,199.0,72.43,0.73,RUNNER SL 12:05 @ ₹1377.82,1,
DMART|SELL|09:35|201,DMART,SELL,SELL-EX1,201,09:35,3778.0,CONSUMPTION,2026-09-25T09:35:00+05:30,7.167,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-513.97,-427.0,86.97,-1.0,SL 10:05 @ ₹3810.86,0,
HDFCLIFE|SELL|09:35|201,HDFCLIFE,SELL,SELL-EX1,201,09:35,522.3,INSURANCE,2026-09-25T09:35:00+05:30,7.621,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-834.16,-746.0,88.16,-1.0,SL 11:10 @ ₹530.16,0,
ICICIPRULI|SELL|09:35|201,ICICIPRULI,SELL,SELL-EX1,201,09:35,463.05,INSURANCE,2026-09-25T09:35:00+05:30,7.815,999.0,0.0,False,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',UNKNOWN,0,feature failure: AttributeError: module 'm14_entry' has no attribute 'causal_price_features',-653.86,-566.0,87.86,-1.0,SL 11:20 @ ₹468.34,0,
