day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s
2026-08-19,M5,ABB,SELL,SELL-EX3,203,09:30,570,7424.5,,BREAKOUT,1,0,,0.69,-3.396,CAPGOODS,,,,,,,MIXED/chop,141.0,,0.2,,OPEN
2026-08-19,M5,ADANIENSOL,SELL,SELL-EX3,203,09:30,570,1553.8,,BREAKOUT,1,0,,0.69,-2.485,ENE,,,,,,,MIXED/chop,304.0,,0.34,,OPEN
2026-08-19,M5,CUMMINSIND,SELL,SELL-EX3,203,09:30,570,5264.0,,BREAKOUT,1,0,,0.69,-3.59,CAPGOODS,,,,,,,MIXED/chop,423.0,,0.61,,OPEN
2026-08-19,M5,FORCEMOT,SELL,SELL-EX3,203,09:30,570,17995.0,,BREAKOUT,1,0,,0.69,-2.593,AUTO,,,,,,,MIXED/chop,360.0,,0.59,,OPEN
2026-08-19,M5,GVT&D,SELL,SELL-EX3,203,09:30,570,4051.7,,BREAKOUT,1,0,,0.69,-5.285,CAPGOODS,,,,,,,MIXED/chop,-531.0,,-0.6,,OPEN
2026-08-19,M5,PAGEIND,SELL,SELL-EX3,203,09:30,570,35820.0,,BREAKOUT,1,0,,0.69,-3.878,CONSUMPTION,,,,,,,MIXED/chop,350.0,,0.6,,OPEN
2026-08-19,M5,POWERINDIA,SELL,SELL-EX3,203,09:30,570,33815.0,,BREAKOUT,1,0,,0.69,-4.867,CAPGOODS,,,,,,,MIXED/chop,320.0,,0.29,,OPEN
2026-08-19,M5,SOLARINDS,SELL,SELL-EX8,208,09:30,570,19700.0,,BREAKOUT,1,0,,0.69,-2.74,DEF,,,,,,,MIXED/chop,-192.0,,-0.23,,OPEN
2026-08-19,M5,TMPV,SELL,SELL-EX3,203,09:30,570,320.6,,BREAKOUT,1,0,,0.69,-2.76,AUTO,,,,,,,MIXED/chop,-233.0,,-0.47,,OPEN
2026-08-19,M5,ANGELONE,BUY,BUY-EX,101,10:00,600,292.1,,BREAKOUT,1,0,,0.69,2.222,CAPMKTS,,,,,,,MIXED/chop,-429.0,,-1.0,,100% SL 15:05
2026-08-19,M5,BSE,BUY,BUY-EX,101,10:00,600,3343.5,,BREAKOUT,1,0,,0.69,2.631,CAPMKTS,,,,,,,MIXED/chop,49.0,,0.07,,OPEN
2026-08-19,M5,FEDERALBNK,BUY,BUY-EX,101,09:50,590,357.3,,BREAKOUT,1,0,,0.69,1.232,BANK,,,,,,,MIXED/chop,292.0,,0.97,,OPEN
2026-08-19,M5,MOTHERSON,BUY,BUY-EX,101,10:00,600,171.3,,BREAKOUT,1,0,,0.69,0.777,AUTO,,,,,,,MIXED/chop,-314.0,,-0.55,,OPEN
2026-08-19,M5,APLAPOLLO,BUY,BUY-EX,101,10:15,615,2116.0,,BREAKOUT,1,0,,0.69,1.244,MET,,,,,,,MIXED/chop,23.0,,0.05,,OPEN
2026-08-19,M5,DLF,BUY,BUY-EX6,105,10:10,610,670.6,,BREAKOUT,1,0,,0.69,1.598,REALTY,,,,,,,MIXED/chop,-187.0,,-0.21,,OPEN
2026-08-19,M5,MPHASIS,SELL,SELL-EX3,203,10:10,610,2420.8,,BREAKOUT,1,0,,0.69,-2.336,IT,,,,,,,MIXED/chop,104.0,,0.12,,OPEN
2026-08-19,M5,PAYTM,BUY,BUY-EX,101,10:10,610,1600.0,,BREAKOUT,1,0,,0.69,2.302,NEWAGE,,,,,,,MIXED/chop,-206.0,,-0.24,,OPEN
2026-08-19,M5,TORNTPHARM,BUY,BUY-EX,101,10:15,615,4989.5,,BREAKOUT,1,0,,0.69,1.248,PHA,,,,,,,MIXED/chop,255.0,,0.57,,OPEN
2026-08-19,M5,CGPOWER,SELL,NORMAL SELL,280,11:20,680,860.6,,BREAKOUT,1,0,,0.69,-3.946,CAPGOODS,,,,,,,MIXED/chop,-584.0,,-1.0,,100% SL 12:25
2026-08-19,M5,360ONE,BUY,BUY-EX17,102,09:40,580,1174.5,100,,0,0,weak EX variant (EX9+) blocked — B2 (GHOST-shadowed EOD),0.69,1.539,CAPMKTS,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,ADANIENSOL,SELL,ENTRY SELL,290,09:25,565,1560.8,16,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-2.046,ENE,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,ADANIENT,SELL,SELL-EX1,201,09:30,570,2988.9,132,,0,0,"EX1/EX2 at open blocked — razor class, allowed from 09:45",0.69,-0.839,INFRA,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,ADANIGREEN,SELL,SELL-EX1,201,09:30,570,1287.0,76,,0,0,"EX1/EX2 at open blocked — razor class, allowed from 09:45",0.69,-2.426,GREEN,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,ADANIPORTS,SELL,ENTRY SELL,290,09:25,565,1676.3,115,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.25,LOGISTICS,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,ADANIPORTS,SELL,SELL-EX8,208,09:30,570,1673.1,115,,0,0,M5 gate: spurt 115 · movers N — need both,0.69,-0.44,LOGISTICS,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,ADANIPOWER,SELL,ENTRY SELL,290,09:25,565,203.2,192,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.46,ENE,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,ADANIPOWER,SELL,SELL-EX3,203,09:30,570,202.9,192,,0,0,M5 gate: spurt 192 · movers N — need both,0.69,-0.607,ENE,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,ALKEM,BUY,ENTRY BUY,90,09:25,565,5464.5,202,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,0.092,PHA,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,AMBER,SELL,ENTRY SELL,290,09:25,565,7238.0,86,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.571,CDUR,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,AMBER,SELL,SELL-EX3,203,09:30,570,7214.0,86,,0,0,M5 gate: spurt 86 · movers N — need both,0.69,-1.897,CDUR,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,AMBUJACEM,SELL,ENTRY SELL,290,09:25,565,408.85,96,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.125,CEMENT,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,AMBUJACEM,SELL,SELL-EX3,203,09:30,570,408.3,96,,0,0,M5 gate: spurt 96 · movers N — need both,0.69,-1.258,CEMENT,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,ASTRAL,SELL,ENTRY SELL,290,09:20,560,1518.2,69,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.83,BUILDMAT,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,AUBANK,SELL,SELL-EX1,201,09:30,570,1064.6,146,,0,0,"EX1/EX2 at open blocked — razor class, allowed from 09:45",0.69,-0.467,BANK,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,BAJAJ-AUTO,SELL,ENTRY SELL,290,09:25,565,11590.0,133,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.286,AUTO,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,BANDHANBNK,SELL,ENTRY SELL,290,09:20,560,168.36,165,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-2.411,BANK,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,BANKINDIA,SELL,ENTRY SELL,290,09:20,560,142.1,179,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.246,PSUBK,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,BANKINDIA,SELL,SELL-EX3,203,09:30,570,142.07,179,,0,0,M5 gate: spurt 179 · movers N — need both,0.69,-0.267,PSUBK,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,BDL,SELL,SELL-EX19,219,09:30,570,1372.7,24,,0,0,weak EX variant (EX9+) blocked — B2 (GHOST-shadowed EOD),0.69,-0.594,DEF,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,BDL,SELL,ENTRY SELL,290,09:40,580,1364.2,24,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.209,DEF,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,BEL,SELL,ENTRY SELL,290,09:20,560,409.8,149,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.014,DEF,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,BEL,SELL,SELL-EX3,203,09:30,570,407.9,149,,0,0,M5 gate: spurt 149 · movers N — need both,0.69,-1.473,DEF,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,BHARATFORG,SELL,ENTRY SELL,290,09:25,565,2067.2,198,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.906,AUTO,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,BHARATFORG,SELL,SELL-EX3,203,09:30,570,2062.6,198,,0,0,M5 gate: spurt 198 · movers N — need both,0.69,-1.127,AUTO,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,BLUESTARCO,SELL,ENTRY SELL,290,09:20,560,1482.7,71,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.612,CDUR,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,BPCL,SELL,SELL-EX12,212,09:30,570,308.6,66,,0,0,weak EX variant (EX9+) blocked — B2 (GHOST-shadowed EOD),0.69,-2.465,OIL,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,CAMS,SELL,ENTRY SELL,290,09:20,560,757.8,101,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.805,CAPMKTS,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,CANBK,SELL,ENTRY SELL,290,09:20,560,128.67,158,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.924,PSUBK,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,CANBK,SELL,SELL-EX3,203,09:30,570,128.48,158,,0,0,M5 gate: spurt 158 · movers N — need both,0.69,-1.07,PSUBK,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,CDSL,SELL,ENTRY SELL,290,09:25,565,1337.0,139,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.432,CAPMKTS,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,CGPOWER,SELL,ENTRY SELL,290,09:20,560,867.35,17,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-3.192,CAPGOODS,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,COALINDIA,SELL,ENTRY SELL,290,09:20,560,402.55,59,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.984,ENE,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,COALINDIA,SELL,SELL-EX3,203,09:30,570,401.55,59,,0,0,M5 gate: spurt 59 · movers N — need both,0.69,-2.228,ENE,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,COLPAL,SELL,ENTRY SELL,290,09:25,565,1902.6,42,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.637,FMCG,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,COLPAL,SELL,SELL-EX3,203,09:30,570,1895.7,42,,0,0,M5 gate: spurt 42 · movers N — need both,0.69,-0.997,FMCG,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,CONCOR,SELL,ENTRY SELL,290,09:25,565,515.9,61,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.693,LOGISTICS,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,CROMPTON,SELL,ENTRY SELL,290,09:20,560,243.4,112,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.368,CDUR,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,CROMPTON,SELL,SELL-EX3,203,09:30,570,242.15,112,,0,0,M5 gate: spurt 112 · movers N — need both,0.69,-0.88,CDUR,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,DABUR,SELL,SELL-EX1,201,09:30,570,400.75,134,,0,0,"EX1/EX2 at open blocked — razor class, allowed from 09:45",0.69,-0.866,FMCG,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,DELHIVERY,SELL,ENTRY SELL,290,09:20,560,449.45,197,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.263,LOGISTICS,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,DELHIVERY,SELL,SELL-EX8,208,09:30,570,447.65,197,,0,0,M5 gate: spurt 197 · movers N — need both,0.69,-1.659,LOGISTICS,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,DLF,SELL,SELL-EX1,201,09:30,570,659.6,34,,0,0,"EX1/EX2 at open blocked — razor class, allowed from 09:45",0.69,-0.068,REALTY,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,EICHERMOT,SELL,ENTRY SELL,290,09:25,565,8014.5,157,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.602,AUTO,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,EICHERMOT,SELL,SELL-EX3,203,09:40,580,7998.0,157,,0,0,M5 gate: spurt 157 · movers N — need both,0.69,-0.806,AUTO,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,FORCEMOT,SELL,ENTRY SELL,290,09:20,560,18112.0,79,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.96,AUTO,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,GAIL,SELL,SELL-EX1,201,09:35,575,172.15,201,,0,0,"EX1/EX2 at open blocked — razor class, allowed from 09:45",0.69,-0.087,OIL,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,GLENMARK,SELL,ENTRY SELL,290,09:20,560,2293.5,151,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.528,PHA,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,GLENMARK,SELL,SELL-EX8,208,09:35,575,2267.9,151,,0,0,M5 gate: spurt 151 · movers N — need both,0.69,-2.628,PHA,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,GODREJPROP,SELL,ENTRY SELL,290,09:20,560,1988.0,103,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.55,REALTY,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,GODREJPROP,SELL,SELL-EX3,203,09:30,570,1971.1,103,,0,0,M5 gate: spurt 103 · movers N — need both,0.69,-1.396,REALTY,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,HAL,SELL,SELL-EX2,202,09:30,570,5022.8,148,,0,0,"EX1/EX2 at open blocked — razor class, allowed from 09:45",0.69,-1.581,DEF,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,HDFCBANK,SELL,ENTRY SELL,290,09:25,565,719.9,60,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.833,BANK,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,HDFCBANK,SELL,SELL-EX12,212,09:35,575,718.45,60,,0,0,weak EX variant (EX9+) blocked — B2 (GHOST-shadowed EOD),0.69,-1.033,BANK,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,HINDPETRO,SELL,ENTRY SELL,290,09:25,565,365.7,97,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.082,OIL,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,HINDPETRO,SELL,SELL-EX3,203,09:30,570,365.4,97,,0,0,M5 gate: spurt 97 · movers N — need both,0.69,-1.163,OIL,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,HINDUNILVR,SELL,ENTRY SELL,290,09:25,565,2030.9,52,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.816,FMCG,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,HINDUNILVR,SELL,SELL-EX3,203,09:30,570,2028.1,52,,0,0,M5 gate: spurt 52 · movers N — need both,0.69,-0.952,FMCG,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,HYUNDAI,SELL,ENTRY SELL,290,09:25,565,2165.0,189,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.925,AUTO,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,ICICIBANK,SELL,ENTRY SELL,290,09:20,560,1407.9,43,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.347,BANK,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,ICICIBANK,SELL,SELL-EX3,203,09:30,570,1406.2,43,,0,0,M5 gate: spurt 43 · movers N — need both,0.69,-0.467,BANK,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,ICICIGI,SELL,ENTRY SELL,290,09:25,565,1618.1,182,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.179,INSURANCE,,,,,,,MIXED/chop,,,,,
2026-08-19,M5,ICICIPRULI,SELL,ENTRY SELL,290,09:25,565,495.75,163,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.744,INSURANCE,,,,,,,MIXED/chop,,,,,
