day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s
2026-08-03,M8,ALKEM,SELL,SELL-EX1,201,09:35,575,5678.0,,BREAKOUT,1,0,,0.448,-2.364,PHA,0,0,0,1,1,12.6,,8.0,,0.01,,OPEN
2026-08-03,M8,ASTRAL,SELL,SELL-EX3,203,09:35,575,1431.0,,BREAKOUT,1,0,,0.448,-2.719,BUILDMAT,0,0,0,0,1,12.6,,-554.0,,-1.0,,100% SL 10:45
2026-08-03,M8,GLENMARK,SELL,SELL-EX3,203,09:35,575,2175.4,,BREAKOUT,1,0,,0.448,-1.432,PHA,0,0,0,1,1,12.6,,-436.0,,-0.49,,OPEN
2026-08-03,M8,GODFRYPHLP,BUY,BUY-EX,101,09:35,575,2219.8,,BREAKOUT,1,0,,0.448,3.972,FMCG,0,0,0,0,0,12.6,,263.0,,0.31,,OPEN
2026-08-03,M8,GODREJCP,BUY,BUY-EX,101,09:30,570,1090.1,,BREAKOUT,1,0,,0.448,1.698,FMCG,0,0,0,0,0,12.6,,-743.0,,-1.0,,100% SL 15:05
2026-08-03,M8,ITC,BUY,BUY-EX,101,09:30,570,290.85,,BREAKOUT,1,0,,0.448,1.856,FMCG,0,0,0,0,0,12.6,,-515.0,,-0.57,,OPEN
2026-08-03,M8,UPL,BUY,BUY-EX,101,09:30,570,614.0,,BREAKOUT,1,0,,0.448,1.883,CHEMICALS,0,0,0,0,0,12.6,,273.0,,0.42,,100% trail 12:10
2026-08-03,M8,ZYDUSLIFE,SELL,SELL-EX8,208,09:45,585,1114.5,,BREAKOUT,1,0,,0.448,-0.375,PHA,0,0,0,1,1,12.6,,-525.0,,-1.0,,100% SL 10:30
2026-08-03,M8,APOLLOHOSP,SELL,SELL-EX1,201,11:10,670,8916.5,,BREAKOUT,1,0,,0.448,-0.474,HOSPITALS,0,1,0,1,1,12.6,,456.0,,1.59,,100% trail 14:55
2026-08-03,M8,ADANIENSOL,BUY,ENTRY BUY,90,09:20,560,1669.1,,,0,0,scanner-table preview (90/290) — no chart label,0.448,1.035,ENE,0,0,0,0,0,12.6,,,,,,
2026-08-03,M8,ADANIENT,BUY,ENTRY BUY,90,09:20,560,3056.2,,,0,0,scanner-table preview (90/290) — no chart label,0.448,0.203,INFRA,0,0,0,0,0,12.6,,,,,,
2026-08-03,M8,AMBUJACEM,BUY,ENTRY BUY,90,09:20,560,436.2,,,0,0,scanner-table preview (90/290) — no chart label,0.448,0.184,CEMENT,0,0,1,0,1,12.6,,,,,,
2026-08-03,M8,AMBUJACEM,BUY,BUY-EX,101,09:35,575,437.45,,,0,0,sector CEMENT not bull-qualified (bull 49/bear 8),0.448,0.471,CEMENT,0,0,1,0,1,12.6,,,,,,
2026-08-03,M8,ASTRAL,SELL,ENTRY SELL,290,09:20,560,1438.0,,,0,0,scanner-table preview (90/290) — no chart label,0.448,-2.243,BUILDMAT,0,0,0,0,1,12.6,,,,,,
2026-08-03,M8,AXISBANK,BUY,ENTRY BUY,90,09:20,560,1237.1,,,0,0,scanner-table preview (90/290) — no chart label,0.448,0.512,BANK,0,0,0,0,0,12.6,,,,,,
2026-08-03,M8,AXISBANK,BUY,BUY-EX,101,09:40,580,1245.4,,,0,0,"sector BANK bull-qualified but outside top-2 (board FMCG 88, CHEMICALS 80)",0.448,1.186,BANK,0,0,0,0,0,12.6,,,,,,
2026-08-03,M8,BANDHANBNK,BUY,ENTRY BUY,90,09:20,560,175.5,,,0,0,scanner-table preview (90/290) — no chart label,0.448,1.533,BANK,0,0,0,0,0,12.6,,,,,,
2026-08-03,M8,BANKBARODA,BUY,BUY-EX,101,09:35,575,245.59,,,0,0,"sector PSUBK bull-qualified but outside top-2 (board FMCG 88, CHEMICALS 80)",0.448,1.504,PSUBK,0,0,0,0,0,12.6,,,,,,
2026-08-03,M8,BANKINDIA,BUY,BUY-EX,101,09:35,575,140.14,,,0,0,"sector PSUBK bull-qualified but outside top-2 (board FMCG 88, CHEMICALS 80)",0.448,1.994,PSUBK,0,0,0,0,0,12.6,,,,,,
2026-08-03,M8,BDL,BUY,ENTRY BUY,90,09:20,560,1269.6,,,0,0,scanner-table preview (90/290) — no chart label,0.448,1.812,DEF,0,0,0,0,0,12.6,,,,,,
2026-08-03,M8,BHARATFORG,BUY,BUY-EX,101,09:35,575,2226.0,,,0,0,sector AUTO not bull-qualified (bull 42/bear 13),0.448,2.718,AUTO,0,0,0,0,0,12.6,,,,,,
2026-08-03,M8,BHEL,BUY,ENTRY BUY,90,09:20,560,410.3,,,0,0,scanner-table preview (90/290) — no chart label,0.448,1.497,CAPGOODS,0,0,0,0,0,12.6,,,,,,
2026-08-03,M8,BHEL,BUY,BUY-EX,101,09:40,580,410.9,,,0,0,sector CAPGOODS not bull-qualified (bull 62/bear 6),0.448,1.645,CAPGOODS,0,0,0,0,0,12.6,,,,,,
2026-08-03,M8,BIOCON,BUY,BUY-EX17,102,09:40,580,426.3,,,0,0,sector PHA not bull-qualified (bull 4/bear 72),0.448,0.07,PHA,0,0,0,1,1,12.6,,,,,,
2026-08-03,M8,CANBK,BUY,BUY-EX,101,09:35,575,126.11,,,0,0,"sector PSUBK bull-qualified but outside top-2 (board FMCG 88, CHEMICALS 80)",0.448,1.212,PSUBK,0,0,0,0,0,12.6,,,,,,
2026-08-03,M8,CIPLA,SELL,ENTRY SELL,290,09:35,575,1464.4,,,0,0,scanner-table preview (90/290) — no chart label,0.448,-0.041,PHA,0,0,0,1,1,12.6,,,,,,
2026-08-03,M8,COFORGE,SELL,ENTRY SELL,290,09:20,560,1725.2,,,0,0,scanner-table preview (90/290) — no chart label,0.448,-1.186,IT,0,0,1,0,1,12.6,,,,,,
