day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-09-03,M10,APOLLOHOSP,BUY,BUY-EX17,102,10:00,600,8745.0,,BREAKOUT,1,0,,0.614,0.298,HOSPITALS,,,,,,,,-138.0,,-0.31,,OPEN,-292,-0.6,OPEN,0.45,0.73,0.34,0.45,-0.61,0.576,MIXED
2026-09-03,M10,BANDHANBNK,BUY,BUY-EX17,102,09:45,585,167.63,,BREAKOUT,1,0,,0.614,3.783,BANK,,,,,,,,-508.0,,-0.56,,OPEN,-651,-0.7,OPEN,0.11,0.7,0.11,0.11,-2.03,0.576,MIXED
2026-09-03,M10,BIOCON,BUY,BUY-EX17,102,09:30,570,402.1,,BREAKOUT,1,0,,0.614,0.274,PHA,,,,,,,,-22.0,,-0.12,,100% trail 11:10,-110,-0.12,100% trail 11:10,2.43,0.54,2.43,2.43,-0.02,0.576,MIXED
2026-09-03,M10,BLUESTARCO,BUY,BUY-EX6,105,09:45,585,1474.5,,BREAKOUT,1,0,,0.614,2.02,CDUR,,,,,,,,640.0,,1.04,,100% trail 14:25,553,1.04,100% trail 14:25,1.84,0.64,0.0,0.0,0.76,0.576,MIXED
2026-09-03,M10,CAMS,BUY,BUY-EX17,102,09:40,580,744.4,,BREAKOUT,1,0,,0.614,0.344,CAPMKTS,,,,,,,,295.0,,0.64,,100% trail 12:25,207,0.64,100% trail 12:25,1.11,0.26,0.38,0.38,0.4,0.576,MIXED
2026-09-03,M10,CIPLA,BUY,BUY-EX6,105,09:50,590,1413.0,,BREAKOUT,1,0,,0.614,0.014,PHA,,,,,,,,-290.0,,-1.0,,100% SL 10:20,-377,-1.0,100% SL 10:20,0.29,2.8,0.29,0.29,-1.3,0.576,MIXED
2026-09-03,M10,DELHIVERY,BUY,BUY-EX17,102,09:55,595,456.85,,BREAKOUT,1,0,,0.614,0.451,LOGISTICS,,,,,,,,867.0,,1.09,,OPEN,787,1.03,OPEN,1.1,0.34,0.04,0.43,1.64,0.576,MIXED
2026-09-03,M10,FORCEMOT,BUY,BUY-EX6,105,09:30,570,17770.0,,BREAKOUT,1,0,,0.614,0.966,AUTO,,,,,,,,33.0,,0.12,,100% trail 12:45,-30,0.12,100% trail 12:45,1.14,2.24,1.14,1.14,-1.52,0.576,MIXED
2026-09-03,M10,GODFRYPHLP,BUY,BUY-EX17,102,09:55,595,2052.3,,BREAKOUT,1,0,,0.614,1.328,FMCG,,,,,,,,-377.0,,-1.0,,100% SL 12:25,-463,-1.0,100% SL 12:25,0.14,1.14,0.14,0.14,-0.36,0.576,MIXED
2026-09-03,M10,HINDPETRO,BUY,BUY-EX7,106,09:30,570,360.3,,PULLBACK,1,0,,0.614,0.362,OIL,,,,,,,,-162.0,,-1.0,,100% SL 09:55,-318,-1.0,100% SL 10:05,0.69,1.74,0.69,0.69,0.29,0.576,MIXED
