day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-09-09,M10,BAJAJFINSV,SELL,SELL-EX12,212,09:35,575,1933.0,,BREAKOUT,1,0,,0.624,-0.263,FIN,,,,,,,,-285.0,,-1.0,,100% SL 10:45,-370,-1.0,100% SL 10:45,0.7,1.66,0.46,0.46,0.31,0.581,MIXED
2026-09-09,M10,ICICIGI,SELL,SELL-EX12,212,09:40,580,1464.5,,BREAKOUT,1,0,,0.624,-1.341,INSURANCE,,,,,,,,-34.0,,-0.06,,OPEN,-365,-0.6,OPEN,0.25,0.97,0.09,0.09,-0.65,0.581,MIXED
2026-09-09,M10,KEI,SELL,SELL-EX12,212,09:35,575,4664.5,,BREAKOUT,1,0,,0.624,-0.703,CAPGOODS,,,,,,,,40.0,,0.06,,OPEN,-89,-0.07,OPEN,0.78,0.28,0.64,0.71,-0.11,0.581,MIXED
2026-09-09,M10,MANAPPURAM,SELL,SELL-EX12,212,09:40,580,318.7,,BREAKOUT,1,0,,0.624,-1.938,FIN,,,,,,,,178.0,,0.2,,100% trail 11:20,97,0.2,100% trail 11:20,1.01,0.69,1.01,1.01,-0.41,0.581,MIXED
2026-09-09,M10,PERSISTENT,SELL,SELL-EX12,212,09:30,570,5412.5,,BREAKOUT,1,0,,0.624,-2.653,IT,,,,,,,,-527.0,,-1.0,,100% SL 10:55,-613,-1.0,100% SL 10:55,0.68,1.05,0.24,0.24,-0.12,0.581,MIXED
2026-09-09,M10,ABB,BUY,ENTRY BUY,90,09:25,565,7454.5,,,0,0,scanner-table preview (90/290) — no chart label,0.624,0.914,CAPGOODS,,,,,,,,,,,,,-402,-1.0,100% SL 10:25,0.47,1.66,0.47,0.47,-0.71,0.581,MIXED
2026-09-09,M10,ABCAPITAL,SELL,ENTRY SELL,290,09:20,560,396.0,,,0,0,scanner-table preview (90/290) — no chart label,0.624,-0.239,FIN,,,,,,,,,,,,,-331,-1.0,100% trail 10:30,1.24,3.13,0.62,1.24,-1.01,0.581,MIXED
2026-09-09,M10,ADANIENSOL,BUY,ENTRY BUY,90,09:20,560,1410.5,,,0,0,scanner-table preview (90/290) — no chart label,0.624,0.199,ENE,,,,,,,,,,,,,96,0.48,100% trail 11:40,3.14,0.69,1.41,2.52,0.91,0.581,MIXED
2026-09-09,M10,ADANIENT,BUY,ENTRY BUY,90,09:20,560,2994.8,,,0,0,scanner-table preview (90/290) — no chart label,0.624,1.412,INFRA,,,,,,,,,,,,,1605,2.5,100% trail 13:15,3.48,0.43,1.95,3.25,3.67,0.581,MIXED
2026-09-09,M10,ADANIPOWER,BUY,ENTRY BUY,90,09:20,560,208.85,,,0,0,scanner-table preview (90/290) — no chart label,0.624,0.216,ENE,,,,,,,,,,,,,1379,2.77,100% trail 14:10,3.27,0.28,1.46,2.64,2.9,0.581,MIXED
2026-09-09,M10,ALKEM,BUY,ENTRY BUY,90,09:20,560,5220.0,,,0,0,scanner-table preview (90/290) — no chart label,0.624,0.753,PHA,,,,,,,,,,,,,-349,-1.0,100% SL 09:45,0.07,2.74,0.07,0.07,-1.55,0.581,MIXED
2026-09-09,M10,APOLLOHOSP,BUY,ENTRY BUY,90,09:20,560,8900.5,,,0,0,scanner-table preview (90/290) — no chart label,0.624,0.713,HOSPITALS,,,,,,,,,,,,,304,0.71,OPEN,0.77,0.79,0.54,0.54,0.75,0.581,MIXED
2026-09-09,M10,AUROPHARMA,BUY,ENTRY BUY,90,09:20,560,1698.9,,,0,0,scanner-table preview (90/290) — no chart label,0.624,0.408,PHA,,,,,,,,,,,,,-609,-1.0,100% SL 10:20,0.27,1.49,0.27,0.27,0.0,0.581,MIXED
2026-09-09,M10,BAJFINANCE,SELL,ENTRY SELL,290,09:25,565,1046.2,,,0,0,scanner-table preview (90/290) — no chart label,0.624,-0.749,FIN,,,,,,,,,,,,,-412,-1.0,100% SL 10:50,1.07,1.97,0.72,0.72,0.66,0.581,MIXED
2026-09-09,M10,BANKINDIA,SELL,ENTRY SELL,290,09:20,560,140.19,,,0,0,scanner-table preview (90/290) — no chart label,0.624,-0.476,PSUBK,,,,,,,,,,,,,-294,-1.0,100% SL 09:40,0.67,3.9,0.67,0.67,-0.62,0.581,MIXED
2026-09-09,M10,BHARATFORG,SELL,ENTRY SELL,290,09:25,565,1990.1,,,0,0,scanner-table preview (90/290) — no chart label,0.624,-0.679,AUTO,,,,,,,,,,,,,-33,0.27,100% trail 11:10,2.41,0.6,0.75,2.2,0.53,0.581,MIXED
2026-09-09,M10,BHEL,BUY,ENTRY BUY,90,09:25,565,428.35,,,0,0,scanner-table preview (90/290) — no chart label,0.624,1.469,CAPGOODS,,,,,,,,,,,,,528,0.9,100% trail 15:00,1.29,0.67,0.24,0.24,1.25,0.581,MIXED
2026-09-09,M10,BLUESTARCO,BUY,ENTRY BUY,90,09:25,565,1458.8,,,0,0,scanner-table preview (90/290) — no chart label,0.624,-0.144,CDUR,,,,,,,,,,,,,-287,-1.0,100% SL 09:45,1.99,1.83,0.2,0.71,-0.13,0.581,MIXED
2026-09-09,M10,BRITANNIA,SELL,ENTRY SELL,290,09:20,560,5035.0,,,0,0,scanner-table preview (90/290) — no chart label,0.624,-0.573,FMCG,,,,,,,,,,,,,-251,-1.0,100% SL 10:20,0.63,3.39,0.34,0.63,-1.09,0.581,MIXED
2026-09-09,M10,CAMS,SELL,ENTRY SELL,290,09:25,565,716.0,,,0,0,scanner-table preview (90/290) — no chart label,0.624,-1.851,CAPMKTS,,,,,,,,,,,,,25,0.07,OPEN,0.33,0.45,0.27,0.33,0.14,0.581,MIXED
2026-09-09,M10,CGPOWER,BUY,ENTRY BUY,90,09:25,565,922.05,,,0,0,scanner-table preview (90/290) — no chart label,0.624,1.246,CAPGOODS,,,,,,,,,,,,,-640,-1.0,100% SL 10:40,0.83,1.01,0.18,0.18,0.53,0.581,MIXED
