day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,m9_shard
2026-07-31,M9B,BETA,BUY,ENTRY BUY,90,09:25,565,2228.6,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.182,,,,,,,,,,,,,,B
2026-07-31,M9B,BIRLACORPN,BUY,ENTRY BUY,90,09:20,560,895.65,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.083,,,,,,,,,,,,,,B
2026-07-31,M9B,BLUSPRING,BUY,ENTRY BUY,90,09:25,565,115.84,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,3.429,,,,,,,,,,,,,,B
2026-07-31,M9B,BRIGADE,BUY,ENTRY BUY,90,09:25,565,570.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.929,,,,,,,,,,,,,,B
2026-07-31,M9B,CAPACITE,BUY,ENTRY BUY,90,09:20,560,218.15,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.414,,,,,,,,,,,,,,B
2026-07-31,M9B,CAPLIPOINT,SELL,ENTRY SELL,290,09:20,560,2512.4,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.931,,,,,,,,,,,,,,B
2026-07-31,M9B,CEATLTD,SELL,ENTRY SELL,290,09:20,560,3434.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.023,,,,,,,,,,,,,,B
2026-07-31,M9B,CENTURYPLY,BUY,ENTRY BUY,90,09:25,565,795.7,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.214,,,,,,,,,,,,,,B
2026-07-31,M9B,CHENNPETRO,BUY,ENTRY BUY,90,09:20,560,1243.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.08,,,,,,,,,,,,,,B
2026-07-31,M9B,CONCORDBIO,BUY,ENTRY BUY,90,09:20,560,1346.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.241,,,,,,,,,,,,,,B
2026-07-31,M9B,CPPLUS,BUY,ENTRY BUY,90,09:20,560,3312.6,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.807,,,,,,,,,,,,,,B
2026-07-31,M9B,CYIENTDLM,BUY,ENTRY BUY,90,09:25,565,694.95,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.727,,,,,,,,,,,,,,B
2026-07-31,M9B,DCMSHRIRAM,SELL,ENTRY SELL,290,09:20,560,1036.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.435,,,,,,,,,,,,,,B
2026-07-31,M9B,DDEVPLSTIK,BUY,ENTRY BUY,90,09:20,560,269.7,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.049,,,,,,,,,,,,,,B
2026-07-31,M9B,DEEPINDS,BUY,ENTRY BUY,90,09:20,560,569.7,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,3.263,,,,,,,,,,,,,,B
2026-07-31,M9B,EDELWEISS,BUY,ENTRY BUY,90,09:25,565,115.44,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.461,,,,,,,,,,,,,,B
2026-07-31,M9B,EMSLIMITED,BUY,ENTRY BUY,90,09:25,565,386.65,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.298,,,,,,,,,,,,,,B
2026-07-31,M9B,ENGINERSIN,BUY,ENTRY BUY,90,09:20,560,223.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.54,,,,,,,,,,,,,,B
2026-07-31,M9B,EPACKPEB,BUY,ENTRY BUY,90,09:25,565,268.43,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.819,,,,,,,,,,,,,,B
2026-07-31,M9B,ERIS,SELL,ENTRY SELL,290,09:20,560,1360.1,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.442,,,,,,,,,,,,,,B
2026-07-31,M9B,ESCORTS,BUY,ENTRY BUY,90,09:25,565,3022.1,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.375,,,,,,,,,,,,,,B
2026-07-31,M9B,FCL,BUY,ENTRY BUY,90,09:20,560,38.42,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.533,,,,,,,,,,,,,,B
2026-07-31,M9B,FIVESTAR,BUY,ENTRY BUY,90,09:25,565,559.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.431,,,,,,,,,,,,,,B
2026-07-31,M9B,GARUDA,BUY,ENTRY BUY,90,09:20,560,170.75,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.637,,,,,,,,,,,,,,B
2026-07-31,M9B,GENUSPOWER,BUY,ENTRY BUY,90,09:20,560,310.45,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.124,,,,,,,,,,,,,,B
2026-07-31,M9B,GILLETTE,SELL,ENTRY SELL,290,09:25,565,7644.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.036,,,,,,,,,,,,,,B
2026-07-31,M9B,GOODYEAR,SELL,ENTRY SELL,290,09:20,560,827.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.018,,,,,,,,,,,,,,B
2026-07-31,M9B,GRINDWELL,BUY,ENTRY BUY,90,09:20,560,2112.7,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.366,,,,,,,,,,,,,,B
2026-07-31,M9B,GVPIL,BUY,ENTRY BUY,90,09:20,560,756.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.259,,,,,,,,,,,,,,B
2026-07-31,M9B,HAPPYFORGE,BUY,ENTRY BUY,90,09:20,560,1670.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.251,,,,,,,,,,,,,,B
2026-07-31,M9B,HCC,BUY,ENTRY BUY,90,09:20,560,21.28,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.141,,,,,,,,,,,,,,B
2026-07-31,M9B,HGINFRA,BUY,ENTRY BUY,90,09:20,560,535.35,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.253,,,,,,,,,,,,,,B
2026-07-31,M9B,HOMEFIRST,BUY,ENTRY BUY,90,09:25,565,1206.4,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.107,,,,,,,,,,,,,,B
2026-07-31,M9B,ICIL,BUY,ENTRY BUY,90,09:20,560,404.95,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.797,,,,,,,,,,,,,,B
2026-07-31,M9B,IGARASHI,BUY,ENTRY BUY,90,09:20,560,450.15,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.525,,,,,,,,,,,,,,B
2026-07-31,M9B,IGPL,SELL,ENTRY SELL,290,09:25,565,464.25,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.433,,,,,,,,,,,,,,B
2026-07-31,M9B,IMFA,BUY,ENTRY BUY,90,09:25,565,1421.1,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,3.579,,,,,,,,,,,,,,B
2026-07-31,M9B,INNOVACAP,SELL,ENTRY SELL,290,09:20,560,962.65,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.01,,,,,,,,,,,,,,B
2026-07-31,M9B,IPCALAB,SELL,ENTRY SELL,290,09:20,560,1758.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.062,,,,,,,,,,,,,,B
2026-07-31,M9B,ITCHOTELS,BUY,ENTRY BUY,90,09:20,560,162.09,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.677,,,,,,,,,,,,,,B
2026-07-31,M9B,JKTYRE,BUY,ENTRY BUY,90,09:20,560,400.65,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.653,,,,,,,,,,,,,,B
2026-07-31,M9B,JNKINDIA,BUY,ENTRY BUY,90,09:25,565,460.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.109,,,,,,,,,,,,,,B
2026-07-31,M9B,JYOTISTRUC,BUY,ENTRY BUY,90,09:20,560,10.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.679,,,,,,,,,,,,,,B
2026-07-31,M9B,KDDL,BUY,ENTRY BUY,90,09:25,565,3243.2,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.859,,,,,,,,,,,,,,B
2026-07-31,M9B,KERNEX,BUY,ENTRY BUY,90,09:20,560,2264.3,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.04,,,,,,,,,,,,,,B
2026-07-31,M9B,KITEX,BUY,ENTRY BUY,90,09:20,560,146.12,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.495,,,,,,,,,,,,,,B
2026-07-31,M9B,KSHINTL,BUY,ENTRY BUY,90,09:20,560,839.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.963,,,,,,,,,,,,,,B
2026-07-31,M9B,LATENTVIEW,BUY,ENTRY BUY,90,09:25,565,312.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.386,,,,,,,,,,,,,,B
2026-07-31,M9B,LGBBROSLTD,BUY,ENTRY BUY,90,09:20,560,1618.8,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.626,,,,,,,,,,,,,,B
2026-07-31,M9B,LINDEINDIA,BUY,ENTRY BUY,90,09:20,560,6705.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.078,,,,,,,,,,,,,,B
2026-07-31,M9B,LTFOODS,BUY,ENTRY BUY,90,09:25,565,408.2,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.744,,,,,,,,,,,,,,B
2026-07-31,M9B,MANINDS,BUY,ENTRY BUY,90,09:25,565,531.4,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.435,,,,,,,,,,,,,,B
2026-07-31,M9B,MASTERTR,BUY,ENTRY BUY,90,09:25,565,82.24,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.281,,,,,,,,,,,,,,B
2026-07-31,M9B,MMTC,BUY,ENTRY BUY,90,09:20,560,60.55,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.917,,,,,,,,,,,,,,B
2026-07-31,M9B,MOL,SELL,ENTRY SELL,290,09:20,560,54.12,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.51,,,,,,,,,,,,,,B
2026-07-31,M9B,MSTCLTD,BUY,ENTRY BUY,90,09:20,560,609.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.195,,,,,,,,,,,,,,B
2026-07-31,M9B,NCC,SELL,ENTRY SELL,290,09:20,560,140.38,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.44,,,,,,,,,,,,,,B
2026-07-31,M9B,NELCO,BUY,ENTRY BUY,90,09:25,565,965.1,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,3.613,,,,,,,,,,,,,,B
2026-07-31,M9B,NEULANDLAB,SELL,ENTRY SELL,290,09:20,560,19279.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.411,,,,,,,,,,,,,,B
2026-07-31,M9B,NIITLTD,BUY,ENTRY BUY,90,09:25,565,96.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.639,,,,,,,,,,,,,,B
2026-07-31,M9B,NORTHARC,BUY,ENTRY BUY,90,09:25,565,288.95,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.679,,,,,,,,,,,,,,B
2026-07-31,M9B,OMNI,BUY,ENTRY BUY,90,09:20,560,591.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.939,,,,,,,,,,,,,,B
2026-07-31,M9B,PARKHOSPS,BUY,ENTRY BUY,90,09:20,560,284.7,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.933,,,,,,,,,,,,,,B
2026-07-31,M9B,PFIZER,BUY,ENTRY BUY,90,09:25,565,4815.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.313,,,,,,,,,,,,,,B
2026-07-31,M9B,PGHH,SELL,ENTRY SELL,290,09:25,565,8437.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.484,,,,,,,,,,,,,,B
2026-07-31,M9B,PICCADIL,BUY,ENTRY BUY,90,09:20,560,727.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.957,,,,,,,,,,,,,,B
2026-07-31,M9B,PIRAMALFIN,BUY,ENTRY BUY,90,09:20,560,2064.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.77,,,,,,,,,,,,,,B
2026-07-31,M9B,PPLPHARMA,SELL,ENTRY SELL,290,09:20,560,194.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.393,,,,,,,,,,,,,,B
2026-07-31,M9B,PRICOLLTD,BUY,ENTRY BUY,90,09:20,560,708.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.773,,,,,,,,,,,,,,B
2026-07-31,M9B,PWL,BUY,ENTRY BUY,90,09:20,560,126.63,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.86,,,,,,,,,,,,,,B
2026-07-31,M9B,RAMKY,BUY,ENTRY BUY,90,09:20,560,371.4,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.869,,,,,,,,,,,,,,B
2026-07-31,M9B,RAYMONDLSL,BUY,ENTRY BUY,90,09:25,565,748.35,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.816,,,,,,,,,,,,,,B
2026-07-31,M9B,RCF,BUY,ENTRY BUY,90,09:20,560,126.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.397,,,,,,,,,,,,,,B
2026-07-31,M9B,RPOWER,BUY,ENTRY BUY,90,09:25,565,23.45,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.428,,,,,,,,,,,,,,B
2026-07-31,M9B,RTNINDIA,BUY,ENTRY BUY,90,09:20,560,31.15,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.322,,,,,,,,,,,,,,B
2026-07-31,M9B,SANDHAR,BUY,ENTRY BUY,90,09:20,560,610.6,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.344,,,,,,,,,,,,,,B
2026-07-31,M9B,SANGHVIMOV,BUY,ENTRY BUY,90,09:20,560,441.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.379,,,,,,,,,,,,,,B
2026-07-31,M9B,SBCL,BUY,ENTRY BUY,90,09:20,560,757.75,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.955,,,,,,,,,,,,,,B
2026-07-31,M9B,SHADOWFAX,BUY,ENTRY BUY,90,09:20,560,223.06,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.244,,,,,,,,,,,,,,B
2026-07-31,M9B,SHILPAMED,BUY,ENTRY BUY,90,09:20,560,611.7,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.275,,,,,,,,,,,,,,B
2026-07-31,M9B,SHREEJISPG,BUY,ENTRY BUY,90,09:20,560,647.4,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.998,,,,,,,,,,,,,,B
2026-07-31,M9B,SKMEGGPROD,BUY,ENTRY BUY,90,09:25,565,256.65,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.66,,,,,,,,,,,,,,B
2026-07-31,M9B,SOBHA,BUY,ENTRY BUY,90,09:20,560,1353.9,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.467,,,,,,,,,,,,,,B
2026-07-31,M9B,SUDARSCHEM,BUY,ENTRY BUY,90,09:20,560,1016.2,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.669,,,,,,,,,,,,,,B
2026-07-31,M9B,SWSOLAR,BUY,ENTRY BUY,90,09:20,560,205.33,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.701,,,,,,,,,,,,,,B
2026-07-31,M9B,TAJGVK,SELL,ENTRY SELL,290,09:20,560,356.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.603,,,,,,,,,,,,,,B
2026-07-31,M9B,TATVA,BUY,ENTRY BUY,90,09:20,560,1709.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.817,,,,,,,,,,,,,,B
2026-07-31,M9B,TFCILTD,BUY,ENTRY BUY,90,09:25,565,101.72,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.395,,,,,,,,,,,,,,B
2026-07-31,M9B,THELEELA,BUY,ENTRY BUY,90,09:25,565,473.8,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.674,,,,,,,,,,,,,,B
2026-07-31,M9B,THOMASCOOK,BUY,ENTRY BUY,90,09:20,560,100.34,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.844,,,,,,,,,,,,,,B
2026-07-31,M9B,TITAGARH,BUY,ENTRY BUY,90,09:25,565,830.05,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.661,,,,,,,,,,,,,,B
2026-07-31,M9B,UCOBANK,BUY,ENTRY BUY,90,09:20,560,25.98,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.231,,,,,,,,,,,,,,B
2026-07-31,M9B,UTLSOLAR,BUY,ENTRY BUY,90,09:20,560,373.65,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.812,,,,,,,,,,,,,,B
2026-07-31,M9B,VAIBHAVGBL,BUY,ENTRY BUY,90,09:25,565,267.65,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.383,,,,,,,,,,,,,,B
2026-07-31,M9B,VGUARD,BUY,ENTRY BUY,90,09:20,560,324.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.076,,,,,,,,,,,,,,B
2026-07-31,M9B,VIDYAWIRES,BUY,ENTRY BUY,90,09:20,560,90.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.344,,,,,,,,,,,,,,B
2026-07-31,M9B,VINCOFE,BUY,ENTRY BUY,90,09:20,560,151.22,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,2.176,,,,,,,,,,,,,,B
2026-07-31,M9B,VMART,SELL,ENTRY SELL,290,09:20,560,748.6,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.24,,,,,,,,,,,,,,B
2026-07-31,M9B,VSSL,BUY,ENTRY BUY,90,09:20,560,300.75,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.25,,,,,,,,,,,,,,B
2026-07-31,M9B,WABAG,BUY,ENTRY BUY,90,09:20,560,1930.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.419,,,,,,,,,,,,,,B
2026-07-31,M9B,AARTIDRUGS,BUY,ENTRY BUY,90,09:35,575,420.55,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.337,,,,,,,,,,,,,,B
2026-07-31,M9B,ADVENZYMES,BUY,ENTRY BUY,90,09:40,580,309.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.341,,,,,,,,,,,,,,B
2026-07-31,M9B,AGI,SELL,SELL-EX5,205,09:35,575,699.05,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.38,-0.703,,,,,,,,,,,,,,B
2026-07-31,M9B,AJANTPHARM,SELL,SELL-EX8,208,09:30,570,3372.8,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.38,-2.01,,,,,,,,,,,,,,B
2026-07-31,M9B,ALEMBICLTD,BUY,ENTRY BUY,90,09:40,580,90.15,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.659,,,,,,,,,,,,,,B
2026-07-31,M9B,APEX,SELL,ENTRY SELL,290,09:30,570,368.95,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.553,,,,,,,,,,,,,,B
2026-07-31,M9B,APEX,SELL,SELL-EX5,205,09:35,575,368.05,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.38,-0.795,,,,,,,,,,,,,,B
2026-07-31,M9B,AVL,BUY,BUY-EX,101,09:40,580,646.85,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,3.117,,,,,,,,,,,,,,B
2026-07-31,M9B,BASF,BUY,ENTRY BUY,90,09:30,570,3702.0,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.598,,,,,,,,,,,,,,B
2026-07-31,M9B,BEML,BUY,BUY-EX,101,09:30,570,1788.5,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,2.147,,,,,,,,,,,,,,B
2026-07-31,M9B,BHARTIHEXA,SELL,SELL-EX5,205,09:35,575,1623.6,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.38,-2.14,,,,,,,,,,,,,,B
2026-07-31,M9B,BLUSPRING,BUY,BUY-EX,101,09:40,580,116.85,,,0,0,signal close ₹116.85 ≤ ₹200 — price floor (rule 4),0.38,4.33,,,,,,,,,,,,,,B
2026-07-31,M9B,BRIGADE,BUY,BUY-EX,101,09:40,580,570.6,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,0.982,,,,,,,,,,,,,,B
2026-07-31,M9B,CEATLTD,SELL,SELL-EX8,208,09:35,575,3425.1,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.38,-1.294,,,,,,,,,,,,,,B
2026-07-31,M9B,CENTURYPLY,BUY,BUY-EX,101,09:30,570,799.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,0.63,,,,,,,,,,,,,,B
2026-07-31,M9B,CMSINFO,SELL,SELL-EX1,201,09:35,575,264.9,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.38,-1.707,,,,,,,,,,,,,,B
2026-07-31,M9B,DIGITIDE,BUY,ENTRY BUY,90,09:40,580,102.55,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,1.938,,,,,,,,,,,,,,B
2026-07-31,M9B,DREDGECORP,BUY,ENTRY BUY,90,09:30,570,1123.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.925,,,,,,,,,,,,,,B
2026-07-31,M9B,DREDGECORP,BUY,BUY-EX,101,09:35,575,1135.8,,,0,0,entry-candle range 1.33% > 1.25% — volatility brake (rule 7),0.38,2.03,,,,,,,,,,,,,,B
2026-07-31,M9B,EUROPRATIK,BUY,ENTRY BUY,90,09:35,575,307.5,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,0.985,,,,,,,,,,,,,,B
2026-07-31,M9B,FIVESTAR,BUY,BUY-EX,101,09:30,570,567.0,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,2.717,,,,,,,,,,,,,,B
2026-07-31,M9B,GILLETTE,SELL,SELL-EX3,203,09:30,570,7600.0,,,0,0,SELL-side master signal — M9 is BUY-only (logged for evidence),0.38,-1.605,,,,,,,,,,,,,,B
2026-07-31,M9B,GRAVITA,BUY,BUY-EX7,106,09:40,580,1598.1,,,0,0,not on NSE top-20 gainers (all-securities) snapshot — entry blocked (user rule A,0.38,1.152,,,,,,,,,,,,,,B
2026-07-31,M9B,GREENPANEL,SELL,ENTRY SELL,290,09:35,575,191.88,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-0.379,,,,,,,,,,,,,,B
2026-07-31,M9B,GSPCROP,SELL,ENTRY SELL,290,09:30,570,579.4,,,0,0,"scanner-table preview (90/290) — no TradingView chart label, blocked",0.38,-1.63,,,,,,,,,,,,,,B
