day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-08-11,M10,KAYNES,BUY,BUY-EX17,102,09:30,570,3810.6,,BREAKOUT,1,0,,0.71,2.298,CAPGOODS,,,,,,,,-859.0,,-1.0,,100% SL 10:10,-939,-1.0,100% SL 10:10,0.66,1.93,0.66,0.66,-2.44,0.657,MIXED
2026-08-11,M10,PATANJALI,BUY,BUY-EX17,102,09:30,570,358.75,,BREAKOUT,1,0,,0.71,1.485,FMCG,,,,,,,,-726.0,,-1.0,,100% SL 13:10,-813,-1.0,100% SL 13:10,0.8,1.58,0.8,0.8,-1.6,0.657,MIXED
2026-08-11,M10,BPCL,BUY,BUY-EX12,111,10:15,615,318.2,,BREAKOUT,1,0,,0.71,-0.251,OIL,,,,,,,,-316.0,,-1.0,,100% SL 11:55,-404,-1.0,100% SL 11:55,0.37,1.59,0.37,0.37,-0.13,0.657,MIXED
2026-08-11,M10,HCLTECH,BUY,BUY-EX17,102,09:55,595,1379.5,,BREAKOUT,1,0,,0.71,1.898,IT,,,,,,,,-370.0,,-1.0,,100% SL 10:10,-457,-1.0,100% SL 10:10,0.03,1.98,0.03,0.03,-1.02,0.657,MIXED
2026-08-11,M10,HINDPETRO,BUY,BUY-EX17,102,09:55,595,390.65,,BREAKOUT,1,0,,0.71,-0.395,OIL,,,,,,,,19.0,,0.04,,OPEN,-6,0.05,OPEN,0.91,0.55,0.67,0.91,0.05,0.657,MIXED
2026-08-11,M10,ICICIGI,BUY,BUY-EX6,105,10:10,610,1639.2,,PULLBACK,1,0,,0.71,-0.588,INSURANCE,,,,,,,,-58.0,,-0.36,,100% trail 11:05,-145,-0.34,100% trail 11:05,1.71,1.07,1.03,1.03,0.26,0.657,MIXED
2026-08-11,M10,JSWSTEEL,BUY,BUY-EX12,111,09:45,585,1303.2,,BREAKOUT,1,0,,0.71,0.154,MET,,,,,,,,-264.0,,-1.0,,100% SL 10:40,-351,-1.0,100% SL 10:40,0.09,3.85,0.09,0.09,-1.52,0.657,MIXED
2026-08-11,M10,POLICYBZR,BUY,BUY-EX17,102,09:45,585,1659.0,,BREAKOUT,1,0,,0.71,1.842,INSURANCE,,,,,,,,1480.0,,1.69,,100% trail 15:00,1411,1.69,100% trail 15:00,2.31,0.09,0.36,0.46,4.46,0.657,MIXED
2026-08-11,M10,BAJFINANCE,BUY,BUY-EX12,111,10:35,635,1094.8,,PULLBACK,1,0,,0.71,-0.923,FIN,,,,,,,,-162.0,,-1.0,,100% SL 12:15,-216,-1.0,100% trail 11:00,2.33,1.74,1.11,1.11,-0.14,0.657,MIXED
2026-08-11,M10,GLENMARK,BUY,BUY-EX7,106,10:45,645,2270.2,,PULLBACK,1,0,,0.71,0.589,PHA,,,,,,,,43.0,,0.24,,100% trail 13:10,213,0.74,100% trail 15:10,1.13,0.3,0.25,0.25,0.26,0.657,MIXED
