day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s
2026-08-27,M5,CUMMINSIND,SELL,NORMAL SELL,280,09:50,590,5214.0,,BREAKOUT,1,0,,0.69,-4.505,CAPGOODS,,,,,,,MIXED/chop,432.0,,1.05,,100% trail 13:15
2026-08-27,M5,INOXWIND,SELL,SELL-EX3,203,09:30,570,73.05,,BREAKOUT,1,0,,0.69,-4.87,GREEN,,,,,,,MIXED/chop,838.0,,1.99,,100% trail 14:35
2026-08-27,M5,JSWENERGY,SELL,SELL-EX3,203,09:50,590,537.55,,BREAKOUT,1,0,,0.69,-2.882,ENE,,,,,,,MIXED/chop,232.0,,0.31,,100% trail 10:35
2026-08-27,M5,ONGC,SELL,SELL-EX3,203,09:40,580,232.31,,BREAKOUT,1,0,,0.69,-3.538,OIL,,,,,,,MIXED/chop,82.0,,0.18,,OPEN
2026-08-27,M5,PFC,SELL,NORMAL SELL,280,09:50,590,356.25,,BREAKOUT,1,0,,0.69,-5.177,FIN,,,,,,,MIXED/chop,224.0,,0.26,,OPEN
2026-08-27,M5,POLYCAB,SELL,SELL-EX1,201,10:15,615,9063.5,,BREAKOUT,1,0,,0.69,-2.417,CAPGOODS,,,,,,,MIXED/chop,424.0,,1.29,,100% trail 11:50
2026-08-27,M5,LAURUSLABS,BUY,BUY-EX,101,10:35,635,1902.2,,BREAKOUT,1,0,,0.69,5.146,PHA,,,,,,,MIXED/chop,598.0,,2.33,,OPEN
2026-08-27,M5,OIL,SELL,NORMAL SELL,280,10:45,645,465.5,,BREAKOUT,1,0,,0.69,-3.951,OIL,,,,,,,MIXED/chop,-550.0,,-1.0,,100% SL 13:35
2026-08-27,M5,ABB,SELL,ENTRY SELL,290,09:20,560,7614.5,177,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.924,CAPGOODS,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,ADANIENSOL,BUY,ENTRY BUY,90,09:20,560,1604.8,16,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,0.715,ENE,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,ADANIGREEN,SELL,ENTRY SELL,290,09:25,565,1306.9,121,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.917,GREEN,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,APOLLOHOSP,SELL,ENTRY SELL,290,09:20,560,8783.5,79,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.824,HOSPITALS,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,AUROPHARMA,SELL,ENTRY SELL,290,09:20,560,1613.9,165,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.741,PHA,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,BAJAJ-AUTO,SELL,ENTRY SELL,290,09:25,565,11670.0,29,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.605,AUTO,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,BANDHANBNK,SELL,ENTRY SELL,290,09:25,565,171.78,90,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.429,BANK,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,BANKBARODA,SELL,ENTRY SELL,290,09:25,565,243.05,114,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.885,PSUBK,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,BHARTIARTL,SELL,ENTRY SELL,290,09:25,565,1897.9,26,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-2.12,TELECOM,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,CHOLAFIN,SELL,ENTRY SELL,290,09:20,560,1869.8,61,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.134,FIN,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,CONCOR,SELL,ENTRY SELL,290,09:20,560,515.65,105,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.741,LOGISTICS,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,DRREDDY,SELL,ENTRY SELL,290,09:20,560,1182.5,68,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.245,PHA,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,EICHERMOT,SELL,ENTRY SELL,290,09:25,565,7999.5,62,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.788,AUTO,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,GODREJCP,SELL,ENTRY SELL,290,09:20,560,924.7,147,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,0.184,FMCG,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,HCLTECH,SELL,ENTRY SELL,290,09:20,560,1290.5,40,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.661,IT,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,HDFCBANK,SELL,ENTRY SELL,290,09:20,560,718.1,22,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.081,BANK,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,INFY,SELL,ENTRY SELL,290,09:25,565,1116.9,59,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.25,IT,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,JSWENERGY,SELL,ENTRY SELL,290,09:20,560,541.05,75,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-2.249,ENE,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,JUBLFOOD,SELL,ENTRY SELL,290,09:20,560,499.7,138,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.44,CONSUMPTION,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,M&M,SELL,ENTRY SELL,290,09:20,560,3387.2,30,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.959,AUTO,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,NESTLEIND,SELL,ENTRY SELL,290,09:25,565,1451.8,131,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.479,FMCG,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,NTPC,SELL,ENTRY SELL,290,09:25,565,333.7,56,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.111,ENE,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,POLYCAB,SELL,ENTRY SELL,290,09:20,560,9074.5,21,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-2.299,CAPGOODS,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,RADICO,SELL,ENTRY SELL,290,09:25,565,4609.7,157,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.939,FMCG,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,RELIANCE,SELL,ENTRY SELL,290,09:25,565,1301.5,83,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.692,ENE,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,SBILIFE,SELL,ENTRY SELL,290,09:25,565,1769.5,85,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.701,INSURANCE,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,SBIN,SELL,ENTRY SELL,290,09:25,565,1048.4,74,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.188,PSUBK,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,SHRIRAMFIN,SELL,ENTRY SELL,290,09:20,560,1106.7,14,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.762,FIN,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,TCS,SELL,ENTRY SELL,290,09:20,560,2264.8,66,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.243,IT,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,UNOMINDA,SELL,ENTRY SELL,290,09:20,560,1254.2,167,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-1.693,AUTO,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,ABB,SELL,SELL-EX12,212,10:05,605,7592.0,162,,0,0,weak EX variant (EX9+) blocked — B2 (GHOST-shadowed EOD),0.69,-1.217,CAPGOODS,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,ADANIENSOL,SELL,ENTRY SELL,290,09:30,570,1595.0,38,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,0.1,ENE,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,ADANIENSOL,BUY,BUY-EX,101,09:40,580,1607.7,38,,0,0,"EX1/EX2 at open blocked — razor class, allowed from 09:45",0.69,0.897,ENE,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,ADANIPOWER,BUY,BUY-EX,101,09:30,570,209.42,10,,0,0,"EX1/EX2 at open blocked — razor class, allowed from 09:45",0.69,2.586,ENE,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,ALKEM,SELL,SELL-EX3,203,09:45,585,5309.5,62,,0,0,M5 gate: spurt 62 · movers N — need both,0.69,-2.748,PHA,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,AMBER,BUY,BUY-EX17,102,09:30,570,7655.5,1,,0,0,weak EX variant (EX9+) blocked — B2 (GHOST-shadowed EOD),0.69,4.107,CDUR,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,ANGELONE,BUY,BUY-EX,101,09:45,585,298.15,89,,0,0,M5 gate: spurt 89 · movers N — need both,0.69,4.339,CAPMKTS,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,APOLLOHOSP,SELL,SELL-EX8,208,09:35,575,8772.5,5,,0,0,M5 gate: spurt 5 · movers N — need both,0.69,-0.948,HOSPITALS,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,ASIANPAINT,SELL,SELL-EX1,201,09:45,585,2632.7,17,,0,0,M5 gate: spurt 17 · movers N — need both,0.69,-1.045,CHEMICALS,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,ASTRAL,BUY,BUY-EX,101,09:30,570,1546.5,48,,0,0,"EX1/EX2 at open blocked — razor class, allowed from 09:45",0.69,1.019,BUILDMAT,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,AXISBANK,BUY,BUY-EX,101,09:45,585,1261.0,85,,0,0,M5 gate: spurt 85 · movers N — need both,0.69,2.246,BANK,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,BAJAJ-AUTO,SELL,SELL-EX8,208,09:35,575,11641.0,34,,0,0,M5 gate: spurt 34 · movers N — need both,0.69,-0.852,AUTO,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,BAJAJHLDNG,BUY,ENTRY BUY,90,09:30,570,11470.0,53,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,1.191,FIN,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,BAJAJHLDNG,BUY,BUY-EX,101,09:50,590,11494.0,53,,0,0,M5 gate: spurt 53 · movers N — need both,0.69,1.403,FIN,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,BANDHANBNK,SELL,NORMAL SELL,280,09:55,595,171.55,84,,0,0,M5 gate: spurt 84 · movers N — need both,0.69,-0.562,BANK,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,BANKBARODA,SELL,SELL-EX3,203,09:50,590,242.43,148,,0,0,M5 gate: spurt 148 · movers N — need both,0.69,-1.138,PSUBK,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,BDL,SELL,SELL-EX1,201,10:20,620,1354.7,119,,0,0,M5 gate: spurt 119 · movers N — need both,0.69,-1.897,DEF,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,BHARTIARTL,SELL,SELL-EX12,212,09:30,570,1895.3,42,,0,0,weak EX variant (EX9+) blocked — B2 (GHOST-shadowed EOD),0.69,-2.254,TELECOM,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,BOSCHLTD,BUY,BUY-EX,101,09:45,585,48925.0,51,,0,0,M5 gate: spurt 51 · movers N — need both,0.69,3.294,AUTO,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,BPCL,SELL,SELL-EX8,208,09:55,595,316.45,172,,0,0,M5 gate: spurt 172 · movers N — need both,0.69,0.016,OIL,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,BRITANNIA,SELL,SELL-EX2,202,10:00,600,5320.5,13,,0,0,M5 gate: spurt 13 · movers N — need both,0.69,-3.614,FMCG,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,CAMS,SELL,SELL-EX12,212,09:30,570,747.9,78,,0,0,weak EX variant (EX9+) blocked — B2 (GHOST-shadowed EOD),0.69,-2.101,CAPMKTS,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,CANBK,SELL,ENTRY SELL,290,09:30,570,129.36,150,,0,0,"scanner-table preview (90/290) — no chart label, blocked",0.69,-0.393,PSUBK,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,CANBK,SELL,SELL-EX1,201,10:10,610,129.06,150,,0,0,M5 gate: spurt 150 · movers N — need both,0.69,-0.624,PSUBK,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,CHOLAFIN,SELL,SELL-EX8,208,09:35,575,1864.9,91,,0,0,M5 gate: spurt 91 · movers N — need both,0.69,-0.395,FIN,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,CIPLA,SELL,SELL-EX3,203,09:35,575,1404.7,20,,0,0,M5 gate: spurt 20 · movers N — need both,0.69,-2.043,PHA,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,COALINDIA,SELL,SELL-EX3,203,09:50,590,402.2,175,,0,0,M5 gate: spurt 175 · movers N — need both,0.69,-2.07,ENE,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,COCHINSHIP,BUY,BUY-EX,101,09:40,580,1572.8,9,,0,0,"EX1/EX2 at open blocked — razor class, allowed from 09:45",0.69,6.005,DEF,,,,,,,MIXED/chop,,,,,
2026-08-27,M5,COLPAL,SELL,SELL-EX3,203,09:50,590,1864.8,179,,0,0,M5 gate: spurt 179 · movers N — need both,0.69,-2.611,FMCG,,,,,,,MIXED/chop,,,,,
