day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s
2026-08-21,M2,FORCEMOT,SELL,SELL-EX3,203,09:30,570,17828.0,,BREAKOUT,1,0,,0.538,-3.497,AUTO,,,,,,,,116.0,,0.31,,OPEN
2026-08-21,M2,HAVELLS,SELL,SELL-EX8,208,09:30,570,1262.2,,BREAKOUT,1,0,,0.538,-3.101,CDUR,,,,,,,,-226.0,,-0.38,,OPEN
2026-08-21,M2,LTM,SELL,SELL-EX3,203,09:35,575,4428.3,,BREAKOUT,1,0,,0.538,-4.507,IT,,,,,,,,-692.0,,-1.0,,100% SL 12:30
2026-08-21,M2,PAGEIND,SELL,SELL-EX3,203,09:30,570,35260.0,,BREAKOUT,1,0,,0.538,-5.38,CONSUMPTION,,,,,,,,-407.0,,-1.0,,100% SL 15:00
2026-08-21,M2,PETRONET,BUY,BUY-EX,101,09:45,585,291.75,,BREAKOUT,1,0,,0.538,3.201,OIL,,,,,,,,214.0,,0.66,,OPEN
2026-08-21,M2,PFC,SELL,SELL-EX3,203,09:30,570,361.7,,BREAKOUT,1,0,,0.538,-3.726,FIN,,,,,,,,-355.0,,-1.0,,100% SL 10:55
2026-08-21,M2,PNBHOUSING,BUY,BUY-EX,101,09:45,585,1185.5,,BREAKOUT,1,0,,0.538,4.514,FIN,,,,,,,,-451.0,,-1.0,,100% SL 12:40
2026-08-21,M2,RECLTD,SELL,SELL-EX3,203,09:30,570,326.8,,BREAKOUT,1,0,,0.538,-4.023,FIN,,,,,,,,23.0,,0.06,,OPEN
2026-08-21,M2,TMPV,SELL,SELL-EX8,208,09:30,570,320.55,,BREAKOUT,1,0,,0.538,-2.775,AUTO,,,,,,,,424.0,,1.6,,100% trail 14:00
2026-08-21,M2,VOLTAS,SELL,SELL-EX3,203,09:30,570,1220.0,,BREAKOUT,1,0,,0.538,-3.159,CDUR,,,,,,,,-434.0,,-1.0,,100% SL 11:15
2026-08-21,M2,ZYDUSLIFE,SELL,SELL-EX3,203,09:30,570,1105.4,,BREAKOUT,1,0,,0.538,-2.779,PHA,,,,,,,,-366.0,,-1.0,,100% SL 14:25
2026-08-21,M2,360ONE,BUY,BUY-EX,101,09:50,590,1210.5,,BREAKOUT,1,0,,0.538,4.651,CAPMKTS,,,,,,,,-440.0,,-1.0,,100% SL 13:50
2026-08-21,M2,KEI,SELL,SELL-EX3,203,09:55,595,5628.1,,BREAKOUT,1,0,,0.538,-3.628,CAPGOODS,,,,,,,,703.0,,0.89,,OPEN
2026-08-21,M2,BHARATFORG,SELL,SELL-EX1,201,10:30,630,2027.4,,BREAKOUT,1,0,,0.538,-2.814,AUTO,,,,,,,,-264.0,,-1.0,,100% SL 11:35
2026-08-21,M2,BHEL,SELL,SELL-EX2,202,10:05,605,413.7,,BREAKOUT,1,0,,0.538,-4.203,CAPGOODS,,,,,,,,326.0,,0.91,,100% trail 14:15
2026-08-21,M2,BRITANNIA,SELL,NORMAL SELL,280,10:10,610,5374.0,,BREAKOUT,1,0,,0.538,-2.645,FMCG,,,,,,,,81.0,,0.21,,OPEN
2026-08-21,M2,360ONE,BUY,BUY-EX,101,09:50,590,1210.5,,BREAKOUT,1,0,,0.538,4.651,CAPMKTS,,,,,,,,-440.0,,-1.0,,100% SL 13:50
2026-08-21,M2,CDSL,BUY,BUY-EX,101,10:15,615,1367.0,,BREAKOUT,1,0,,0.538,1.802,CAPMKTS,,,,,,,,825.0,,1.25,,100% trail 12:35
2026-08-21,M2,CDSL,BUY,BUY-EX,101,10:15,615,1367.0,,BREAKOUT,1,0,,0.538,1.802,CAPMKTS,,,,,,,,825.0,,1.25,,100% trail 12:35
2026-08-21,M2,ABCAPITAL,BUY,BUY-EX,101,09:40,580,411.2,54,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.538,4.022,FIN,,,,,,,,,,,,
2026-08-21,M2,ADANIENT,SELL,SELL-EX1,201,09:30,570,2989.0,41,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.538,-0.836,INFRA,,,,,,,,,,,,
2026-08-21,M2,ADANIGREEN,SELL,ENTRY SELL,290,09:25,565,1314.0,176,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.538,-0.379,GREEN,,,,,,,,,,,,
2026-08-21,M2,ALKEM,SELL,ENTRY SELL,290,09:20,560,5376.5,194,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.538,-1.52,PHA,,,,,,,,,,,,
2026-08-21,M2,AMBUJACEM,SELL,SELL-EX1,201,09:30,570,410.3,55,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.538,-0.774,CEMENT,,,,,,,,,,,,
2026-08-21,M2,ANGELONE,BUY,BUY-EX,101,09:40,580,292.15,49,,0,0,EX1/EX2 before 09:45 blocked — razor-edge class (B2),0.538,2.24,CAPMKTS,,,,,,,,,,,,
2026-08-21,M2,APOLLOHOSP,SELL,ENTRY SELL,290,09:20,560,8670.0,28,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.538,-2.106,HOSPITALS,,,,,,,,,,,,
2026-08-21,M2,ASIANPAINT,SELL,ENTRY SELL,290,09:20,560,2619.9,61,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.538,-1.526,CHEMICALS,,,,,,,,,,,,
