day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s
2026-08-10,M7,ABCAPITAL,BUY,BUY-EX17,102,09:30,570,406.9,,BREAKOUT,1,0,,0.486,3.287,FIN,,,,,,,,378.0,,0.66,,OPEN
2026-08-10,M7,ADANIENSOL,SELL,SELL-EX1,201,09:35,575,1621.3,,BREAKOUT,1,0,,0.486,-1.858,ENE,,,,,,,,-382.0,,-1.0,,100% SL 13:45
2026-08-10,M7,ADANIENT,SELL,SELL-EX1,201,09:30,570,3000.1,,BREAKOUT,1,0,,0.486,-1.636,INFRA,,,,,,,,-69.0,,-0.19,,OPEN
2026-08-10,M7,AMBER,SELL,SELL-EX1,201,09:30,570,7280.0,,BREAKOUT,1,0,,0.486,-1.315,CDUR,,,,,,,,1167.0,,1.76,,OPEN
2026-08-10,M7,ANGELONE,SELL,SELL-EX1,201,09:30,570,287.9,,BREAKOUT,1,0,,0.486,-1.337,CAPMKTS,,,,,,,,-434.0,,-1.0,,100% SL 10:15
2026-08-10,M7,APOLLOHOSP,SELL,SELL-EX8,208,09:35,575,8922.5,,BREAKOUT,1,0,,0.486,-0.407,HOSPITALS,,,,,,,,162.0,,0.65,,OPEN
2026-08-10,M7,ASTRAL,SELL,SELL-EX5,205,09:30,570,1438.2,,BREAKOUT,1,0,,0.486,-2.23,BUILDMAT,,,,,,,,146.0,,0.6,,OPEN
2026-08-10,M7,CAMS,SELL,SELL-EX1,201,09:35,575,782.65,,CONTINUATION,1,0,,0.486,-1.33,CAPMKTS,,,,,,,,-347.0,,-1.0,,100% SL 09:50
2026-08-10,M7,CDSL,SELL,SELL-EX2,202,09:30,570,1320.5,,BREAKOUT,1,0,,0.486,-1.234,CAPMKTS,,,,,,,,-306.0,,-1.0,,100% SL 10:05
2026-08-10,M7,CHOLAFIN,BUY,BUY-EX,101,09:30,570,1880.0,,BREAKOUT,1,0,,0.486,5.886,FIN,,,,,,,,1027.0,,2.83,,OPEN
2026-08-10,M7,COALINDIA,SELL,SELL-EX1,201,09:30,570,412.55,,BREAKOUT,1,0,,0.486,-1.115,ENE,,,,,,,,188.0,,0.82,,OPEN
2026-08-10,M7,COLPAL,SELL,SELL-EX3,203,09:30,570,2015.6,,BREAKOUT,1,0,,0.486,-3.329,FMCG,,,,,,,,132.0,,0.34,,OPEN
2026-08-10,M7,DABUR,SELL,SELL-EX3,203,09:30,570,409.85,,BREAKOUT,1,0,,0.486,-4.084,FMCG,,,,,,,,-415.0,,-1.0,,100% SL 14:50
2026-08-10,M7,DIXON,SELL,SELL-EX1,201,09:35,575,14121.0,,BREAKOUT,1,0,,0.486,-1.397,CDUR,,,,,,,,-333.0,,-1.0,,100% SL 12:55
2026-08-10,M7,DLF,SELL,SELL-EX3,203,09:30,570,641.4,,BREAKOUT,1,0,,0.486,-2.166,REALTY,,,,,,,,-564.0,,-1.0,,100% SL 10:15
2026-08-10,M7,EICHERMOT,BUY,BUY-EX,101,09:30,570,7997.5,,BREAKOUT,1,0,,0.486,1.119,AUTO,,,,,,,,-313.0,,-1.0,,100% SL 11:05
2026-08-10,M7,EXIDEIND,BUY,BUY-EX,101,09:30,570,491.7,,BREAKOUT,1,0,,0.486,7.829,AUTO,,,,,,,,-520.0,,-1.0,,100% SL 10:10
2026-08-10,M7,GAIL,SELL,SELL-EX1,201,09:30,570,172.27,,BREAKOUT,1,0,,0.486,-0.795,OIL,,,,,,,,403.0,,1.26,,OPEN
2026-08-10,M7,GODREJCP,SELL,SELL-EX3,203,09:30,570,1038.0,,BREAKOUT,1,0,,0.486,-3.163,FMCG,,,,,,,,250.0,,0.47,,OPEN
2026-08-10,M7,GODREJPROP,SELL,SELL-EX3,203,09:30,570,2063.1,,BREAKOUT,1,0,,0.486,-2.592,REALTY,,,,,,,,-536.0,,-1.0,,100% SL 10:15
2026-08-10,M7,HDFCAMC,SELL,SELL-EX1,201,09:30,570,2532.2,,BREAKOUT,1,0,,0.486,-0.679,CAPMKTS,,,,,,,,-173.0,,-1.0,,100% SL 10:45
2026-08-10,M7,HDFCBANK,SELL,SELL-EX3,203,09:30,570,729.3,,BREAKOUT,1,0,,0.486,-3.199,BANK,,,,,,,,-255.0,,-1.0,,100% SL 10:00
2026-08-10,M7,HDFCLIFE,SELL,SELL-EX1,201,09:30,570,534.05,,BREAKOUT,1,0,,0.486,-2.018,INSURANCE,,,,,,,,-219.0,,-1.0,,100% SL 11:25
2026-08-10,M7,HINDUNILVR,SELL,SELL-EX1,201,09:30,570,2081.7,,BREAKOUT,1,0,,0.486,-1.201,FMCG,,,,,,,,-329.0,,-1.0,,100% SL 12:50
2026-08-10,M7,ICICIBANK,SELL,SELL-EX6,206,09:35,575,1427.3,,BREAKOUT,1,0,,0.486,-0.154,BANK,,,,,,,,-35.0,,-0.07,,OPEN
2026-08-10,M7,ICICIGI,SELL,SELL-EX12,212,09:30,570,1618.6,,BREAKOUT,1,0,,0.486,-0.827,INSURANCE,,,,,,,,-343.0,,-1.0,,100% SL 10:55
2026-08-10,M7,ICICIPRULI,SELL,SELL-EX3,203,09:30,570,494.15,,BREAKOUT,1,0,,0.486,-3.373,INSURANCE,,,,,,,,-374.0,,-1.0,,100% SL 11:20
2026-08-10,M7,IDFCFIRSTB,SELL,SELL-EX8,208,09:30,570,84.57,,BREAKOUT,1,0,,0.486,-0.153,BANK,,,,,,,,-353.0,,-1.0,,100% SL 15:00
2026-08-10,M7,INDHOTEL,SELL,SELL-EX3,203,09:30,570,730.0,,BREAKOUT,1,0,,0.486,-2.459,TRAVEL,,,,,,,,238.0,,0.71,,OPEN
2026-08-10,M7,INDIGO,BUY,BUY-EX,101,09:30,570,5325.0,,BREAKOUT,1,0,,0.486,2.051,TRAVEL,,,,,,,,-45.0,,-0.22,,OPEN
2026-08-10,M7,IREDA,SELL,SELL-EX12,212,09:30,570,118.75,,BREAKOUT,1,0,,0.486,-1.025,FIN,,,,,,,,-296.0,,-1.0,,100% SL 10:15
2026-08-10,M7,KFINTECH,SELL,SELL-EX2,202,09:30,570,925.1,,BREAKOUT,1,0,,0.486,-1.58,CAPMKTS,,,,,,,,-184.0,,-0.43,,OPEN
2026-08-10,M7,LTM,BUY,BUY-EX,101,09:35,575,4727.3,,BREAKOUT,1,0,,0.486,6.468,IT,,,,,,,,654.0,,1.43,,OPEN
2026-08-10,M7,LUPIN,SELL,SELL-EX3,203,09:35,575,2294.0,,BREAKOUT,1,0,,0.486,-5.207,PHA,,,,,,,,375.0,,0.44,,OPEN
2026-08-10,M7,NAM-INDIA,BUY,BUY-EX,101,09:35,575,1188.3,,BREAKOUT,1,0,,0.486,3.51,CAPMKTS,,,,,,,,-627.0,,-1.0,,100% SL 13:50
2026-08-10,M7,NHPC,SELL,SELL-EX8,208,09:30,570,76.69,,BREAKOUT,1,0,,0.486,-1.881,ENE,,,,,,,,-270.0,,-1.0,,100% SL 10:00
2026-08-10,M7,NTPC,SELL,SELL-EX1,201,09:30,570,341.8,,BREAKOUT,1,0,,0.486,-0.884,ENE,,,,,,,,321.0,,1.12,,OPEN
2026-08-10,M7,NYKAA,SELL,SELL-EX1,201,09:30,570,329.8,,BREAKOUT,1,0,,0.486,-1.257,NEWAGE,,,,,,,,921.0,,2.88,,OPEN
2026-08-10,M7,OBEROIRLTY,SELL,SELL-EX12,212,09:30,570,1766.1,,BREAKOUT,1,0,,0.486,-2.694,REALTY,,,,,,,,-360.0,,-1.0,,100% SL 10:20
2026-08-10,M7,ONGC,SELL,SELL-EX1,201,09:35,575,238.9,,BREAKOUT,1,0,,0.486,-0.995,OIL,,,,,,,,-73.0,,-0.14,,OPEN
2026-08-10,M7,PATANJALI,SELL,SELL-EX3,203,09:35,575,353.4,,BREAKOUT,1,0,,0.486,-0.296,FMCG,,,,,,,,-334.0,,-1.0,,100% SL 13:20
2026-08-10,M7,PIDILITIND,BUY,BUY-EX,101,09:35,575,1665.0,,CONTINUATION,1,0,,0.486,2.147,CHEMICALS,,,,,,,,291.0,,1.0,,OPEN
2026-08-10,M7,PRESTIGE,SELL,SELL-EX12,212,09:30,570,1570.1,,BREAKOUT,1,0,,0.486,-1.227,REALTY,,,,,,,,-528.0,,-1.0,,100% SL 10:20
2026-08-10,M7,RECLTD,SELL,SELL-EX3,203,09:35,575,357.65,,BREAKOUT,1,0,,0.486,-4.652,FIN,,,,,,,,2071.0,,4.7,,OPEN
2026-08-10,M7,SBICARD,SELL,SELL-EX2,202,09:30,570,651.4,,BREAKOUT,1,0,,0.486,-1.003,FIN,,,,,,,,-274.0,,-0.31,,OPEN
2026-08-10,M7,SBILIFE,SELL,SELL-EX1,201,09:35,575,1848.7,,BREAKOUT,1,0,,0.486,-0.985,INSURANCE,,,,,,,,-272.0,,-1.0,,100% SL 11:15
2026-08-10,M7,SIEMENS,BUY,BUY-EX,101,09:35,575,3953.0,,BREAKOUT,1,0,,0.486,7.858,CAPGOODS,,,,,,,,-440.0,,-1.0,,100% SL 15:05
2026-08-10,M7,SRF,SELL,SELL-EX8,208,09:30,570,2600.8,,BREAKOUT,1,0,,0.486,-0.238,CHEMICALS,,,,,,,,-325.0,,-1.0,,100% SL 13:40
2026-08-10,M7,SUPREMEIND,SELL,SELL-EX5,205,09:30,570,3416.2,,BREAKOUT,1,0,,0.486,-1.123,BUILDMAT,,,,,,,,-259.0,,-1.0,,100% SL 11:05
2026-08-10,M7,TATASTEEL,BUY,BUY-EX,101,09:35,575,189.3,,BREAKOUT,1,0,,0.486,1.235,MET,,,,,,,,222.0,,0.58,,OPEN
2026-08-10,M7,TVSMOTOR,BUY,BUY-EX,101,09:30,570,4467.3,,BREAKOUT,1,0,,0.486,6.238,AUTO,,,,,,,,-146.0,,-0.23,,OPEN
2026-08-10,M7,VBL,SELL,SELL-EX3,203,09:30,570,442.1,,BREAKOUT,1,0,,0.486,-1.973,FMCG,,,,,,,,-552.0,,-1.0,,100% SL 14:40
2026-08-10,M7,VMM,SELL,SELL-EX19,219,09:30,570,107.78,,BREAKOUT,1,0,,0.486,-0.028,CONSUMPTION,,,,,,,,-343.0,,-1.0,,100% SL 11:35
2026-08-10,M7,DMART,BUY,BUY-EX17,102,09:40,580,3921.0,,BREAKOUT,1,0,,0.486,0.901,CONSUMPTION,,,,,,,,1369.0,,4.92,,OPEN
2026-08-10,M7,ITC,SELL,SELL-EX8,208,09:40,580,284.35,,BREAKOUT,1,0,,0.486,-0.42,FMCG,,,,,,,,420.0,,1.77,,OPEN
2026-08-10,M7,NATIONALUM,BUY,BUY-EX,101,09:40,580,385.6,,BREAKOUT,1,0,,0.486,10.519,MET,,,,,,,,-374.0,,-0.63,,OPEN
2026-08-10,M7,PAGEIND,SELL,SELL-EX3,203,09:40,580,39345.0,,BREAKOUT,1,0,,0.486,-4.572,CONSUMPTION,,,,,,,,615.0,,1.36,,OPEN
2026-08-10,M7,VOLTAS,SELL,SELL-EX3,203,09:40,580,1274.1,,BREAKOUT,1,0,,0.486,-4.776,CDUR,,,,,,,,261.0,,0.33,,OPEN
2026-08-10,M7,LTF,BUY,BUY-EX,101,09:45,585,310.35,,BREAKOUT,1,0,,0.486,1.422,FIN,,,,,,,,346.0,,0.5,,OPEN
2026-08-10,M7,BAJAJHLDNG,BUY,BUY-EX,101,09:55,595,11352.0,,BREAKOUT,1,0,,0.486,3.966,FIN,,,,,,,,392.0,,0.81,,OPEN
2026-08-10,M7,BHARTIARTL,SELL,SELL-EX1,201,09:55,595,1940.0,,BREAKOUT,1,0,,0.486,-0.339,TELECOM,,,,,,,,-207.0,,-1.0,,100% SL 10:45
2026-08-10,M7,DALBHARAT,BUY,BUY-EX,101,09:50,590,1833.7,,BREAKOUT,1,0,,0.486,1.986,CEMENT,,,,,,,,8.0,,0.02,,OPEN
2026-08-10,M7,HCLTECH,BUY,BUY-EX4,103,09:50,590,1361.4,,BREAKOUT,1,0,,0.486,0.919,IT,,,,,,,,-301.0,,-1.0,,100% SL 15:00
2026-08-10,M7,INFY,BUY,BUY-EX,101,09:55,595,1189.0,,BREAKOUT,1,0,,0.486,2.792,IT,,,,,,,,-294.0,,-0.5,,OPEN
2026-08-10,M7,JSWENERGY,BUY,BUY-EX,101,09:50,590,569.0,,BREAKOUT,1,0,,0.486,4.769,ENE,,,,,,,,740.0,,2.23,,OPEN
2026-08-10,M7,JSWSTEEL,BUY,BUY-EX,101,09:55,595,1308.0,,BREAKOUT,1,0,,0.486,3.114,MET,,,,,,,,-258.0,,-0.55,,OPEN
2026-08-10,M7,MFSL,SELL,SELL-EX8,208,09:50,590,1481.0,,BREAKOUT,1,0,,0.486,-2.018,INSURANCE,,,,,,,,-739.0,,-1.0,,100% SL 15:10
2026-08-10,M7,MPHASIS,BUY,BUY-EX,101,09:55,595,2504.4,,BREAKOUT,1,0,,0.486,6.661,IT,,,,,,,,68.0,,0.14,,OPEN
2026-08-10,M7,NMDC,BUY,BUY-EX,101,09:50,590,86.24,,BREAKOUT,1,0,,0.486,1.28,MET,,,,,,,,-457.0,,-0.54,,OPEN
2026-08-10,M7,SUNPHARMA,SELL,SELL-EX3,203,09:55,595,1947.7,,BREAKOUT,1,0,,0.486,-2.858,PHA,,,,,,,,-40.0,,-0.09,,OPEN
2026-08-10,M7,TCS,BUY,BUY-EX12,111,09:55,595,2463.7,,BREAKOUT,1,0,,0.486,1.179,IT,,,,,,,,-344.0,,-1.0,,100% SL 11:45
