day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-09-07,M10,ADANIENSOL,BUY,BUY-EX6,105,09:45,585,1411.8,,BREAKOUT,1,0,,0.719,0.156,ENE,,,,,,,,-832.0,,-1.0,,100% SL 15:10,-918,-1.0,100% SL 15:10,0.28,1.01,0.28,0.28,-1.54,0.714,TREND-DOWN
2026-09-07,M10,ADANIENT,BUY,BUY-EX6,105,09:55,595,2959.9,,BREAKOUT,1,0,,0.719,0.745,INFRA,,,,,,,,-528.0,,-1.0,,100% SL 10:25,-611,-1.0,100% SL 10:25,0.12,1.25,0.12,0.12,-0.33,0.714,TREND-DOWN
2026-09-07,M10,ANGELONE,BUY,BUY-EX7,106,10:15,615,306.3,,BREAKOUT,1,0,,0.719,2.168,CAPMKTS,,,,,,,,-270.0,,-0.3,,OPEN,-291,-0.3,OPEN,0.08,0.47,0.06,0.06,-0.82,0.714,TREND-DOWN
2026-09-07,M10,APOLLOHOSP,BUY,BUY-EX7,106,10:20,620,8709.5,,BREAKOUT,1,0,,0.719,0.688,HOSPITALS,,,,,,,,356.0,,1.49,,100% trail 14:50,279,1.49,100% trail 14:50,2.62,0.62,1.41,1.41,0.58,0.714,TREND-DOWN
2026-09-07,M10,BDL,BUY,BUY-EX5,104,10:00,600,1263.8,,BREAKOUT,1,0,,0.719,0.701,DEF,,,,,,,,-509.0,,-1.0,,100% SL 12:00,-595,-1.0,100% SL 12:00,0.25,1.82,0.25,0.25,-1.68,0.714,TREND-DOWN
2026-09-07,M10,BHARTIARTL,BUY,BUY-EX7,106,09:30,570,1853.0,,BREAKOUT,1,0,,0.719,0.707,TELECOM,,,,,,,,-283.0,,-1.0,,100% SL 10:20,-368,-1.0,100% SL 10:20,0.09,2.07,0.07,0.07,0.05,0.714,TREND-DOWN
2026-09-07,M10,BLUESTARCO,BUY,BUY-EX17,102,09:40,580,1490.6,,BREAKOUT,1,0,,0.719,0.445,CDUR,,,,,,,,99.0,,0.21,,OPEN,147,0.39,OPEN,0.89,0.71,0.16,0.64,0.36,0.714,TREND-DOWN
2026-09-07,M10,CDSL,BUY,BUY-EX17,102,09:35,575,1399.2,,BREAKOUT,1,0,,0.719,0.33,CAPMKTS,,,,,,,,932.0,,1.84,,100% trail 10:55,845,1.84,100% trail 10:55,2.67,0.41,1.99,2.67,1.12,0.714,TREND-DOWN
2026-09-07,M10,COCHINSHIP,BUY,BUY-EX6,105,09:55,595,1514.0,,BREAKOUT,1,0,,0.719,0.994,DEF,,,,,,,,-132.0,,-0.17,,OPEN,-163,-0.17,OPEN,0.26,0.33,0.26,0.26,-0.26,0.714,TREND-DOWN
2026-09-07,M10,CONCOR,BUY,BUY-EX17,102,09:40,580,508.9,,BREAKOUT,1,0,,0.719,0.177,LOGISTICS,,,,,,,,-510.0,,-0.69,,OPEN,-541,-0.69,OPEN,0.19,0.87,0.19,0.19,-1.02,0.714,TREND-DOWN
2026-09-07,M10,CUMMINSIND,BUY,BUY-EX17,102,10:00,600,5059.0,,BREAKOUT,1,0,,0.719,0.477,CAPGOODS,,,,,,,,-369.0,,-1.0,,100% SL 14:25,-449,-1.0,100% SL 14:25,0.32,1.72,0.07,0.07,-1.04,0.714,TREND-DOWN
2026-09-07,M10,DIVISLAB,BUY,BUY-EX17,102,09:30,570,9195.0,,BREAKOUT,1,0,,0.719,1.044,PHA,,,,,,,,236.0,,0.7,,100% trail 11:35,155,0.7,100% trail 11:35,1.56,0.62,0.01,0.68,1.13,0.714,TREND-DOWN
2026-09-07,M10,DIXON,BUY,BUY-EX17,102,10:05,605,14404.0,,BREAKOUT,1,0,,0.719,1.152,CDUR,,,,,,,,-318.0,,-1.0,,100% SL 11:00,-394,-1.0,100% SL 11:00,0.24,4.36,0.24,0.24,-1.56,0.714,TREND-DOWN
2026-09-07,M10,DRREDDY,BUY,BUY-EX5,104,09:55,595,1156.8,,BREAKOUT,1,0,,0.719,0.504,PHA,,,,,,,,-292.0,,-0.75,,OPEN,-323,-0.75,OPEN,0.55,0.92,0.55,0.55,-0.59,0.714,TREND-DOWN
2026-09-07,M10,FORCEMOT,BUY,BUY-EX7,106,10:20,620,17715.0,,BREAKOUT,1,0,,0.719,1.229,AUTO,,,,,,,,230.0,,0.55,,OPEN,206,0.54,OPEN,1.11,0.53,0.17,0.64,0.64,0.714,TREND-DOWN
2026-09-07,M10,GLENMARK,BUY,BUY-EX17,102,09:55,595,2446.4,,BREAKOUT,1,0,,0.719,0.377,PHA,,,,,,,,150.0,,0.31,,100% trail 11:50,64,0.31,100% trail 11:50,1.05,0.14,0.43,1.05,0.22,0.714,TREND-DOWN
2026-09-07,M10,GVT&D,BUY,BUY-EX7,106,09:30,570,4366.3,,PULLBACK,1,0,,0.719,1.393,CAPGOODS,,,,,,,,-281.0,,-1.0,,100% SL 10:15,-365,-1.0,100% SL 10:15,0.85,1.31,0.66,0.66,-0.26,0.714,TREND-DOWN
2026-09-07,M10,HAL,BUY,BUY-EX7,106,10:00,600,4902.3,,BREAKOUT,1,0,,0.719,0.953,DEF,,,,,,,,-522.0,,-1.0,,100% SL 15:05,-608,-1.0,100% SL 15:05,0.15,1.25,0.15,0.15,-0.96,0.714,TREND-DOWN
2026-09-07,M10,ICICIBANK,BUY,BUY-EX7,106,09:35,575,1433.0,,BREAKOUT,1,0,,0.719,0.689,BANK,,,,,,,,-329.0,,-1.0,,100% SL 11:25,-415,-1.0,100% SL 11:25,0.11,1.06,0.11,0.11,-0.38,0.714,TREND-DOWN
2026-09-07,M10,INDUSTOWER,BUY,BUY-EX17,102,09:40,580,383.5,,BREAKOUT,1,0,,0.719,1.778,TELECOM,,,,,,,,-601.0,,-1.0,,100% SL 10:05,-688,-1.0,100% SL 10:05,0.03,1.6,0.03,0.03,-1.9,0.714,TREND-DOWN
2026-09-07,M10,INOXWIND,BUY,BUY-EX17,102,09:35,575,75.0,,BREAKOUT,1,0,,0.719,0.806,GREEN,,,,,,,,320.0,,0.37,,OPEN,369,0.46,OPEN,0.76,0.38,0.16,0.76,0.8,0.714,TREND-DOWN
2026-09-07,M10,KFINTECH,BUY,BUY-EX17,102,10:05,605,930.8,,BREAKOUT,1,0,,0.719,0.205,CAPMKTS,,,,,,,,-366.0,,-0.57,,OPEN,-471,-0.68,OPEN,0.07,0.78,0.07,0.07,-0.89,0.714,TREND-DOWN
2026-09-07,M10,MARUTI,BUY,BUY-EX17,102,09:45,585,12748.0,,BREAKOUT,1,0,,0.719,0.425,AUTO,,,,,,,,0.0,,0.0,,OPEN,-24,0.0,OPEN,0.69,0.47,0.16,0.16,0.0,0.714,TREND-DOWN
