day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-09-08,M10,GAIL,SELL,SELL-EX19,219,09:30,570,174.97,,BREAKOUT,1,0,,0.543,-0.585,OIL,,,,,,,,262.0,,0.74,,OPEN,-76,-0.1,OPEN,0.91,0.35,0.29,0.29,-0.07,0.481,MIXED
2026-09-08,M10,ICICIGI,SELL,SELL-EX12,212,09:30,570,1491.7,,BREAKOUT,1,0,,0.543,-0.114,INSURANCE,,,,,,,,386.0,,0.98,,100% trail 14:10,300,0.98,100% trail 14:10,1.44,0.3,0.76,0.82,0.49,0.481,MIXED
2026-09-08,M10,LT,SELL,SELL-EX12,212,09:40,580,3967.2,,BREAKOUT,1,0,,0.543,-0.795,INFRA,,,,,,,,-66.0,,-0.25,,OPEN,213,0.95,OPEN,0.95,0.61,0.23,0.23,0.53,0.481,MIXED
2026-09-08,M10,M&M,SELL,SELL-EX12,212,09:50,590,3119.6,,BREAKOUT,1,0,,0.543,-1.278,AUTO,,,,,,,,-79.0,,-0.44,,100% trail 11:05,-167,-0.44,100% trail 11:05,2.03,3.9,2.03,2.03,-1.3,0.481,MIXED
2026-09-08,M10,MARICO,SELL,SELL-EX12,212,09:50,590,802.45,,BREAKOUT,1,0,,0.543,-0.44,FMCG,,,,,,,,-379.0,,-1.0,,100% SL 10:20,-467,-1.0,100% SL 10:20,0.18,3.76,0.18,0.18,-2.67,0.481,MIXED
2026-09-08,M10,TIINDIA,SELL,SELL-EX12,212,09:40,580,2646.7,,BREAKOUT,1,0,,0.543,-1.353,AUTO,,,,,,,,-458.0,,-1.0,,100% SL 14:00,-542,-1.0,100% SL 14:00,0.81,1.07,0.81,0.81,0.3,0.481,MIXED
2026-09-08,M10,360ONE,SELL,ENTRY SELL,290,09:20,560,1114.0,,,0,0,scanner-table preview (90/290) — no chart label,0.543,-2.014,CAPMKTS,,,,,,,,,,,,,135,0.39,OPEN,0.94,0.71,0.37,0.37,0.36,0.481,MIXED
2026-09-08,M10,ABCAPITAL,SELL,ENTRY SELL,290,09:20,560,398.9,,,0,0,scanner-table preview (90/290) — no chart label,0.543,-1.079,FIN,,,,,,,,,,,,,-29,0.38,100% trail 12:15,3.56,0.72,2.04,3.56,0.49,0.481,MIXED
2026-09-08,M10,AMBER,SELL,ENTRY SELL,290,09:20,560,7343.5,,,0,0,scanner-table preview (90/290) — no chart label,0.543,-1.284,CDUR,,,,,,,,,,,,,176,0.53,OPEN,0.98,0.54,0.88,0.98,0.48,0.481,MIXED
2026-09-08,M10,ANGELONE,SELL,ENTRY SELL,290,09:20,560,300.7,,,0,0,scanner-table preview (90/290) — no chart label,0.543,-1.02,CAPMKTS,,,,,,,,,,,,,209,0.62,100% trail 12:30,1.1,0.29,0.52,0.82,0.9,0.481,MIXED
2026-09-08,M10,APLAPOLLO,SELL,ENTRY SELL,290,09:20,560,2184.4,,,0,0,scanner-table preview (90/290) — no chart label,0.543,-1.381,MET,,,,,,,,,,,,,132,0.57,100% trail 11:50,1.13,0.82,0.35,1.06,-0.03,0.481,MIXED
2026-09-08,M10,ASHOKLEY,SELL,ENTRY SELL,290,09:20,560,168.9,,,0,0,scanner-table preview (90/290) — no chart label,0.543,-0.647,AUTO,,,,,,,,,,,,,-350,-1.0,100% trail 10:20,1.22,1.14,0.65,1.22,-0.06,0.481,MIXED
2026-09-08,M10,ASIANPAINT,SELL,ENTRY SELL,290,09:20,560,2482.8,,,0,0,scanner-table preview (90/290) — no chart label,0.543,-0.724,CHEMICALS,,,,,,,,,,,,,-18,0.07,OPEN,0.51,0.98,0.44,0.51,0.05,0.481,MIXED
2026-09-08,M10,AUBANK,BUY,ENTRY BUY,90,09:25,565,1063.5,,,0,0,scanner-table preview (90/290) — no chart label,0.543,0.997,BANK,,,,,,,,,,,,,448,0.91,OPEN,1.01,0.56,0.2,0.2,0.96,0.481,MIXED
2026-09-08,M10,AUROPHARMA,BUY,ENTRY BUY,90,09:20,560,1675.8,,,0,0,scanner-table preview (90/290) — no chart label,0.543,0.952,PHA,,,,,,,,,,,,,322,0.67,100% trail 12:00,1.08,0.33,0.6,0.6,0.97,0.481,MIXED
2026-09-08,M10,BANDHANBNK,BUY,ENTRY BUY,90,09:25,565,167.81,,,0,0,scanner-table preview (90/290) — no chart label,0.543,1.888,BANK,,,,,,,,,,,,,733,0.84,OPEN,1.02,0.25,0.17,0.97,2.25,0.481,MIXED
2026-09-08,M10,BANKBARODA,BUY,ENTRY BUY,90,09:25,565,237.07,,,0,0,scanner-table preview (90/290) — no chart label,0.543,0.03,PSUBK,,,,,,,,,,,,,-310,-1.0,100% SL 11:35,0.55,2.38,0.3,0.55,-0.2,0.481,MIXED
2026-09-08,M10,BANKINDIA,SELL,ENTRY SELL,290,09:20,560,141.9,,,0,0,scanner-table preview (90/290) — no chart label,0.543,-0.084,PSUBK,,,,,,,,,,,,,-204,-1.0,100% SL 09:35,6.09,1.39,6.09,6.09,0.73,0.481,MIXED
2026-09-08,M10,BDL,SELL,ENTRY SELL,290,09:25,565,1240.0,,,0,0,scanner-table preview (90/290) — no chart label,0.543,-0.137,DEF,,,,,,,,,,,,,-658,-1.0,100% SL 09:50,0.4,1.53,0.22,0.22,-0.2,0.481,MIXED
2026-09-08,M10,BEL,BUY,ENTRY BUY,90,09:20,560,409.75,,,0,0,scanner-table preview (90/290) — no chart label,0.543,1.423,DEF,,,,,,,,,,,,,377,1.15,100% trail 11:55,1.88,0.6,1.28,1.65,0.2,0.481,MIXED
2026-09-08,M10,BHARATFORG,SELL,ENTRY SELL,290,09:25,565,1931.0,,,0,0,scanner-table preview (90/290) — no chart label,0.543,-1.228,AUTO,,,,,,,,,,,,,-518,-1.0,100% SL 10:10,0.03,5.58,0.03,0.03,-3.76,0.481,MIXED
2026-09-08,M10,CAMS,SELL,ENTRY SELL,290,09:20,560,732.8,,,0,0,scanner-table preview (90/290) — no chart label,0.543,-0.502,CAPMKTS,,,,,,,,,,,,,182,0.52,OPEN,0.63,0.31,0.24,0.61,0.45,0.481,MIXED
2026-09-08,M10,COALINDIA,BUY,ENTRY BUY,90,09:25,565,422.5,,,0,0,scanner-table preview (90/290) — no chart label,0.543,0.871,ENE,,,,,,,,,,,,,-297,-0.36,OPEN,0.17,0.83,0.17,0.17,-0.53,0.481,MIXED
2026-09-08,M10,CONCOR,SELL,ENTRY SELL,290,09:20,560,501.5,,,0,0,scanner-table preview (90/290) — no chart label,0.543,-0.476,LOGISTICS,,,,,,,,,,,,,2,0.56,100% trail 11:25,1.53,6.94,0.62,1.47,-0.1,0.481,MIXED
2026-09-08,M10,CROMPTON,SELL,ENTRY SELL,290,09:20,560,228.86,,,0,0,scanner-table preview (90/290) — no chart label,0.543,-0.935,CDUR,,,,,,,,,,,,,-449,-1.0,100% SL 10:55,0.76,3.33,0.76,0.76,-1.33,0.481,MIXED
2026-09-08,M10,DELHIVERY,SELL,ENTRY SELL,290,09:20,560,451.4,,,0,0,scanner-table preview (90/290) — no chart label,0.543,-0.529,LOGISTICS,,,,,,,,,,,,,-489,-1.0,100% SL 09:55,0.23,1.87,0.23,0.23,-0.78,0.481,MIXED
2026-09-08,M10,DRREDDY,SELL,ENTRY SELL,290,09:20,560,1147.8,,,0,0,scanner-table preview (90/290) — no chart label,0.543,0.315,PHA,,,,,,,,,,,,,-252,-1.0,100% SL 11:35,0.99,1.62,0.99,0.99,-0.28,0.481,MIXED
2026-09-08,M10,FEDERALBNK,BUY,ENTRY BUY,90,09:25,565,342.75,,,0,0,scanner-table preview (90/290) — no chart label,0.543,0.219,BANK,,,,,,,,,,,,,156,1.44,100% trail 14:35,2.65,0.38,0.6,0.94,0.41,0.481,MIXED
2026-09-08,M10,FORCEMOT,SELL,ENTRY SELL,290,09:25,565,17685.0,,,0,0,scanner-table preview (90/290) — no chart label,0.543,-0.808,AUTO,,,,,,,,,,,,,90,0.36,OPEN,0.56,0.39,0.31,0.31,0.34,0.481,MIXED
2026-09-08,M10,GLENMARK,SELL,ENTRY SELL,290,09:20,560,2455.4,,,0,0,scanner-table preview (90/290) — no chart label,0.543,0.143,PHA,,,,,,,,,,,,,203,0.96,100% trail 09:30,1.05,2.43,1.05,1.05,-0.78,0.481,MIXED
2026-09-08,M10,GODFRYPHLP,SELL,ENTRY SELL,290,09:20,560,2017.1,,,0,0,scanner-table preview (90/290) — no chart label,0.543,-0.586,FMCG,,,,,,,,,,,,,129,0.35,OPEN,0.63,0.48,0.24,0.6,0.35,0.481,MIXED
2026-09-08,M10,GODREJPROP,SELL,ENTRY SELL,290,09:20,560,1892.9,,,0,0,scanner-table preview (90/290) — no chart label,0.543,-1.524,REALTY,,,,,,,,,,,,,-882,-1.0,100% SL 13:00,0.23,1.09,0.23,0.23,-0.72,0.481,MIXED
2026-09-08,M10,HAL,BUY,ENTRY BUY,90,09:20,560,4973.0,,,0,0,scanner-table preview (90/290) — no chart label,0.543,2.426,DEF,,,,,,,,,,,,,655,1.25,100% trail 12:15,1.67,0.49,0.73,1.28,1.17,0.481,MIXED
2026-09-08,M10,HAVELLS,SELL,ENTRY SELL,290,09:20,560,1138.4,,,0,0,scanner-table preview (90/290) — no chart label,0.543,-1.009,CDUR,,,,,,,,,,,,,-110,-0.18,OPEN,0.32,0.97,0.32,0.32,-0.14,0.481,MIXED
