decision_id,symbol,side,signal,code,time,entry,sector,bar_dt,signal_age_min,score,accepted,model_reason,subtype,opening_breadth_coverage,taken,why,f_dir_prev_pct,f_dir_gap_pct,f_ema9_20_atr,f_ema20_50_atr,f_close_ema20_atr,f_close_vwap_atr,f_candle_clv,f_body_atr,f_range_atr,f_relvol20,f_clock_relvol,f_master_total_score,f_opening_breadth_dir,f_live_breadth_dir,f_sector_breadth_dir,f_prior_vix_return,f_video_setups,f_video_setup_count,f_s1,f_s2,f_s3,f_s4,f_market_adv_ratio,f_market_breadth_dir,f_dir_market_pct,f_market_regime,f_sector_adv_ratio,f_sector_breadth_prev_dir,f_dir_sector_pct,f_sector_leads_market,f_sector_lags_market,f_dir_stock_pct,f_stock_leads_sector,cf_net,cf_gross,cf_drag,cf_r,cf_exit,cf_win
ASHOKLEY|BUY|09:25|90,ASHOKLEY,BUY,ENTRY BUY,90,09:25,180.72,AUTO,2026-08-13T09:25:00+05:30,1.322,89.13,False,not a real enabled chart master variant,MOMENTUM-EXTENDED,210,0,not a real enabled chart master variant,2.27504313565543,0.28296375112744077,1.8204050203585769,1.2745697999116339,6.31040757509725,1.584562863424471,1.0,1.3133053657768945,1.613944733635225,4.1572976280195775,5.452222413851349,100.0,0.3904761904761905,0.3238095238095238,0.6470588235294118,-1.2871926951001589,,0,0,0,0,0,0.3238095238095238,0.3238095238095238,-0.29114274712360166,BEAR,0.6470588235294118,0.6470588235294118,0.2798982188295218,True,False,2.27504313565543,True,646.21,832.0,185.79,0.92,60% book +0.75R 09:30 · runner stop 10:05,1
MAZDOCK|BUY|09:25|90,MAZDOCK,BUY,ENTRY BUY,90,09:25,2570.3999,DEF,2026-08-13T09:25:00+05:30,1.991,76.18,False,not a real enabled chart master variant,MOMENTUM-CONTROLLED,210,0,not a real enabled chart master variant,0.7209993081406685,-0.0822922279094862,0.8806000730836069,0.8495304742580786,2.406513533181752,0.4414994518170073,0.4999935069151354,0.8128314756847351,2.2147083640613907,1.380704097643598,4.933209779741963,95.0,0.3904761904761905,0.3238095238095238,0.6666666666666666,-1.2871926951001589,,0,0,0,0,0,0.3238095238095238,0.3238095238095238,-0.29114274712360166,BEAR,0.6666666666666666,0.6666666666666666,0.6857512370003538,True,False,0.7209993081406685,True,-131.86,90.0,221.86,0.1,momentum failure 09:35,0
NTPC|BUY|09:25|90,NTPC,BUY,ENTRY BUY,90,09:25,340.5,ENE,2026-08-13T09:25:00+05:30,2.074,64.17,False,not a real enabled chart master variant,MOMENTUM-CONTROLLED,210,0,not a real enabled chart master variant,0.3093239063190589,-0.25040326895989784,0.4968656520422633,0.7214585741295974,1.8462042541319386,0.7179608527163549,1.0,0.7201273554177714,1.6562841268437427,0.5099242656400721,4.417248454207427,85.0,0.3904761904761905,0.3238095238095238,0.3333333333333333,-1.2871926951001589,,0,0,0,0,0,0.3238095238095238,0.3238095238095238,-0.29114274712360166,BEAR,0.3333333333333333,0.3333333333333333,-0.295306382829974,False,True,0.3093239063190589,True,171.34,431.0,259.66,0.48,60% book +0.75R 09:40 · runner stop 09:45,1
PAGEIND|SELL|09:25|290,PAGEIND,SELL,ENTRY SELL,290,09:25,37625.0,CONSUMPTION,2026-08-13T09:25:00+05:30,2.116,62.5,False,not a real enabled chart master variant,MOMENTUM-EXTENDED,210,0,not a real enabled chart master variant,1.7495756626191405,0.5614309962136077,0.8096215715964316,0.830579943051242,3.0781464669872594,0.4395724960867222,0.45161290322580644,0.9294871381455508,2.058150091608005,2.5820377053050487,16.117894736842103,30.0,0.6095238095238096,0.6761904761904762,1.0,-1.2871926951001589,,0,0,0,0,0,0.3238095238095238,0.6761904761904762,0.29114274712360166,BEAR,0.0,1.0,0.5356545028456616,True,False,1.7495756626191405,True,-1170.83,-885.0,285.83,-1.0,SL 09:30,0
PFC|SELL|09:25|290,PFC,SELL,ENTRY SELL,290,09:25,375.15,FIN,2026-08-13T09:25:00+05:30,2.148,51.41,False,not a real enabled chart master variant,MOMENTUM-CONTROLLED,210,0,not a real enabled chart master variant,0.3585673581714799,-0.05312409217297365,0.41407582156832395,0.729458369028548,2.1724954204428992,1.029345320297811,0.6666779695500322,0.8916337949389603,1.3374280172191078,0.44238452747974893,5.77849702440709,10.0,0.6095238095238096,0.6761904761904762,0.75,-1.2871926951001589,,0,0,0,0,0,0.3238095238095238,0.6761904761904762,0.29114274712360166,BEAR,0.25,0.75,0.44407033935956464,True,False,0.3585673581714799,False,22.69,282.0,259.31,0.63,60% book +0.75R 09:30 · runner stop 09:35,1
IOC|BUY|09:25|90,IOC,BUY,ENTRY BUY,90,09:25,140.94,OIL,2026-08-13T09:25:00+05:30,1.823,42.27,False,not a real enabled chart master variant,MOMENTUM-CONTROLLED,210,0,not a real enabled chart master variant,0.2418225045563771,0.042676857830281634,0.5468269238093287,0.8610355374042212,2.0151653796978284,1.1950907297395001,0.8684147124959846,1.3747661854191044,2.2714242076346696,0.8410304143929861,0.5504216862632789,95.0,0.3904761904761905,0.3238095238095238,0.5714285714285714,-1.2871926951001589,,0,0,0,0,0,0.3238095238095238,0.3238095238095238,-0.29114274712360166,BEAR,0.5714285714285714,0.5714285714285714,0.025099606923895124,True,False,0.2418225045563771,True,-749.57,-514.0,235.57,-0.81,momentum failure 09:40,0
TMPV|BUY|09:25|90,TMPV,BUY,ENTRY BUY,90,09:25,345.15,AUTO,2026-08-13T09:25:00+05:30,2.385,39.82,False,not a real enabled chart master variant,MOMENTUM-EXTENDED,210,0,not a real enabled chart master variant,0.6268203779837833,0.16034629532617473,1.322831570218935,1.1626368648066157,3.002731909027217,1.1205053959035105,1.0,0.4343283889205623,1.2065168402974724,0.5512398917291986,1.0579799745595895,85.0,0.3904761904761905,0.3238095238095238,0.6470588235294118,-1.2871926951001589,,0,0,0,0,0,0.3238095238095238,0.3238095238095238,-0.29114274712360166,BEAR,0.6470588235294118,0.6470588235294118,0.2798982188295218,True,False,0.6268203779837833,True,196.31,445.0,248.69,0.5,60% book +0.75R 09:35 · runner stop 09:40,1
PAYTM|BUY|09:25|90,PAYTM,BUY,ENTRY BUY,90,09:25,1609.0,NEWAGE,2026-08-13T09:25:00+05:30,2.129,35.85,False,not a real enabled chart master variant,REVERSION-ALIGNMENT,210,0,not a real enabled chart master variant,-0.06211180124223725,0.0062096637228226115,0.4790800617016843,0.48408245856504883,0.9342579980230092,0.5648758176291199,0.4716937675618407,0.3534625808177024,1.440998904595587,0.261420554203424,0.7184726347051337,95.0,0.3904761904761905,0.3238095238095238,0.6,-1.2871926951001589,,0,0,0,0,0,0.3238095238095238,0.3238095238095238,-0.29114274712360166,BEAR,0.6,0.6,0.171773624206506,True,False,-0.06211180124223725,False,-746.92,-437.0,309.92,-1.0,SL 09:30,0
COLPAL|SELL|09:25|290,COLPAL,SELL,ENTRY SELL,290,09:25,1992.1,FMCG,2026-08-13T09:25:00+05:30,1.519,35.44,False,not a real enabled chart master variant,MOMENTUM-CONTROLLED,210,0,not a real enabled chart master variant,0.6433927388559857,0.24937655860348684,0.5044801572515925,0.35232100309568665,2.4423482261908642,0.2178608356328033,0.24359134871200977,0.6076970556774234,2.494739894871571,1.0561355727038886,2.6073963391856556,15.0,0.6095238095238096,0.6761904761904762,0.6428571428571428,-1.2871926951001589,,0,0,0,0,0,0.3238095238095238,0.6761904761904762,0.29114274712360166,BEAR,0.35714285714285715,0.6428571428571428,0.23198312288910672,False,True,0.6433927388559857,True,-597.02,-287.0,310.02,-1.0,SL 09:30,0
ABCAPITAL|SELL|09:25|290,ABCAPITAL,SELL,ENTRY SELL,290,09:25,404.0,FIN,2026-08-13T09:25:00+05:30,1.25,33.79,False,not a real enabled chart master variant,MOMENTUM-CONTROLLED,210,0,not a real enabled chart master variant,1.6912033094050316,1.0220221438131172,-0.2702050938791537,-0.48851951967744794,1.8227111073339375,0.8838870916707783,0.7646932107851937,0.41726265599521717,0.7093516087301504,1.6684311863280865,1.2305763691518579,25.0,0.6095238095238096,0.6761904761904762,0.75,-1.2871926951001589,,0,0,0,0,0,0.3238095238095238,0.6761904761904762,0.29114274712360166,BEAR,0.25,0.75,0.44407033935956464,True,False,1.6912033094050316,True,17.82,277.0,259.18,0.61,60% book +0.75R 09:30 · runner stop 09:35,1
