day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s
2026-09-11,M7,360ONE,SELL,SELL-EX3,203,09:55,595,1068.0,,BREAKOUT,1,0,,0.333,-2.457,CAPMKTS,,,,,,,,-882.0,,-1.0,,100% SL 12:45
2026-09-11,M7,ABCAPITAL,SELL,SELL-EX12,212,09:30,570,392.2,,BREAKOUT,1,0,,0.333,-1.95,FIN,,,,,,,,-289.0,,-1.0,,100% SL 12:00
2026-09-11,M7,ADANIGREEN,SELL,SELL-EX5,205,10:45,645,1278.4,,BREAKOUT,1,0,,0.333,-1.593,GREEN,,,,,,,,-168.0,,-0.49,,OPEN
2026-09-11,M7,ADANIPORTS,SELL,SELL-EX1,201,10:50,650,1752.7,,BREAKOUT,1,0,,0.333,-0.865,LOGISTICS,,,,,,,,-410.0,,-1.0,,100% SL 14:00
2026-09-11,M7,ADANIPOWER,SELL,SELL-EX1,201,10:25,625,209.73,,BREAKOUT,1,0,,0.333,-1.766,ENE,,,,,,,,21.0,,0.07,,OPEN
2026-09-11,M7,AMBER,SELL,SELL-EX3,203,09:35,575,7145.0,,BREAKOUT,1,0,,0.333,-1.854,CDUR,,,,,,,,-609.0,,-1.0,,100% SL 14:00
2026-09-11,M7,AMBUJACEM,SELL,NORMAL SELL,280,09:35,575,388.35,,BREAKOUT,1,0,,0.333,-1.833,CEMENT,,,,,,,,-368.0,,-1.0,,100% SL 14:00
2026-09-11,M7,ANGELONE,BUY,BUY-EX9,108,11:10,670,294.6,,BREAKOUT,1,0,,0.333,-0.908,CAPMKTS,,,,,,,,2028.0,,7.02,,OPEN
2026-09-11,M7,APOLLOHOSP,BUY,BUY-EX12,111,11:00,660,8898.0,,PULLBACK,1,0,,0.333,-0.022,HOSPITALS,,,,,,,,-114.0,,-1.0,,100% SL 15:05
2026-09-11,M7,ASHOKLEY,BUY,BUY-EX9,108,11:15,675,162.66,,BREAKOUT,1,0,,0.333,-2.083,AUTO,,,,,,,,657.0,,1.75,,OPEN
2026-09-11,M7,ASIANPAINT,SELL,SELL-EX1,201,10:25,625,2448.9,,BREAKOUT,1,0,,0.333,-1.97,CHEMICALS,,,,,,,,-408.0,,-1.0,,100% SL 14:30
2026-09-11,M7,ASTRAL,SELL,SELL-EX3,203,09:30,570,1420.7,,BREAKOUT,1,0,,0.333,-2.625,BUILDMAT,,,,,,,,262.0,,0.29,,OPEN
2026-09-11,M7,AUBANK,BUY,BUY-EX9,108,11:00,660,1040.7,,BREAKOUT,1,0,,0.333,-1.327,BANK,,,,,,,,816.0,,2.93,,OPEN
2026-09-11,M7,AUROPHARMA,BUY,BUY-EX4,103,10:45,645,1675.0,,BREAKOUT,1,0,,0.333,0.396,PHA,,,,,,,,23.0,,0.04,,OPEN
2026-09-11,M7,AXISBANK,BUY,BUY-EX7,106,11:10,670,1246.4,,BREAKOUT,1,0,,0.333,0.032,BANK,,,,,,,,184.0,,0.42,,OPEN
2026-09-11,M7,BAJAJ-AUTO,BUY,BUY-EX9,108,11:10,670,11685.0,,PULLBACK,1,0,,0.333,-0.705,AUTO,,,,,,,,-154.0,,-1.0,,100% SL 14:50
2026-09-11,M7,BAJAJFINSV,SELL,SELL-EX12,212,09:30,570,1901.0,,BREAKOUT,1,0,,0.333,-2.036,FIN,,,,,,,,-488.0,,-1.0,,100% SL 14:30
2026-09-11,M7,BAJAJHLDNG,BUY,BUY-EX6,105,10:10,610,11070.0,,BREAKOUT,1,0,,0.333,0.71,FIN,,,,,,,,88.0,,0.15,,OPEN
2026-09-11,M7,BAJFINANCE,SELL,SELL-EX12,212,09:40,580,1016.6,,BREAKOUT,1,0,,0.333,-2.578,FIN,,,,,,,,-755.0,,-1.0,,100% SL 13:25
2026-09-11,M7,BANDHANBNK,BUY,BUY-EX,101,10:05,605,175.39,,BREAKOUT,1,0,,0.333,0.799,BANK,,,,,,,,323.0,,0.36,,OPEN
2026-09-11,M7,BANKBARODA,BUY,BUY-EX7,106,11:10,670,236.93,,BREAKOUT,1,0,,0.333,-0.29,PSUBK,,,,,,,,-181.0,,-1.0,,100% SL 11:45
2026-09-11,M7,BANKINDIA,BUY,BUY-EX9,108,11:10,670,139.38,,BREAKOUT,1,0,,0.333,-1.149,PSUBK,,,,,,,,-250.0,,-1.0,,100% SL 11:35
2026-09-11,M7,BDL,SELL,NORMAL SELL,280,10:55,655,1165.8,,BREAKOUT,1,0,,0.333,-2.444,DEF,,,,,,,,-552.0,,-1.0,,100% SL 11:55
