decision_id,symbol,side,signal,code,time,entry,sector,bar_dt,detected_at,signal_age_min,score,accepted,model_reason,taken,why,cf_net,cf_gross,cf_drag,cf_r,cf_exit,cf_win,f_dir_prev_pct,f_ema9_20_atr,f_ema20_50_atr,f_close_ema20_atr,f_dir_gap_pct,f_sector_breadth_prev_dir,f_video_setup_count,f_video_setups,f_clock_relvol,f_market_adv_ratio,f_market_breadth_dir,f_dir_market_pct,f_market_regime,f_sector_adv_ratio,f_dir_sector_pct,f_sector_leads_market,f_sector_lags_market,f_dir_stock_pct,f_stock_leads_sector
ABCAPITAL|SELL|09:25|290,ABCAPITAL,SELL,ENTRY SELL,290,09:25,404.0,FIN,2026-08-13T09:25:00+05:30,2026-08-13T09:31:33.141827+05:30,1.552,0.0,False,signal family not in frozen reliability whitelist,0,signal family not in frozen reliability whitelist,-590.06,-502.0,88.06,-1.0,100% SL 14:20,0,1.6912033094050316,-0.2702050938791537,-0.48851951967744794,1.8227111073339375,1.0220221438131172,0.75,0,,1.2305763691518579,0.3238095238095238,0.6761904761904762,0.29114274712360166,BEAR,0.25,0.44407033935956464,True,False,1.6912033094050316,True
ASHOKLEY|BUY|09:25|90,ASHOKLEY,BUY,ENTRY BUY,90,09:25,180.72,AUTO,2026-08-13T09:25:00+05:30,2026-08-13T09:31:36.469637+05:30,1.608,0.0,False,signal family not in frozen reliability whitelist,0,signal family not in frozen reliability whitelist,-889.01,-802.0,87.01,-1.0,100% SL 12:30,0,2.27504313565543,1.8204050203585769,1.2745697999116339,6.31040757509725,0.28296375112744077,0.6470588235294118,0,,5.452222413851349,0.3238095238095238,0.3238095238095238,-0.29114274712360166,BEAR,0.6470588235294118,0.2798982188295218,True,False,2.27504313565543,True
BAJAJ-AUTO|SELL|09:25|290,BAJAJ-AUTO,SELL,ENTRY SELL,290,09:25,11675.0,AUTO,2026-08-13T09:25:00+05:30,2026-08-13T09:31:38.188620+05:30,1.636,0.0,False,signal family not in frozen reliability whitelist,0,signal family not in frozen reliability whitelist,36.79,119.0,82.21,1.09,100% trail 11:30,1,0.21367521367521292,0.7440736692641324,0.7287228978937951,2.070165771490327,0.0940170940170959,0.3529411764705882,0,,0.6090104585679806,0.3238095238095238,0.6761904761904762,0.29114274712360166,BEAR,0.6470588235294118,-0.2798982188295218,False,True,0.21367521367521292,True
COFORGE|BUY|09:25|90,COFORGE,BUY,ENTRY BUY,90,09:25,1812.2,IT,2026-08-13T09:25:00+05:30,2026-08-13T09:31:45.336037+05:30,1.756,0.0,False,signal family not in frozen reliability whitelist,0,signal family not in frozen reliability whitelist,315.59,346.0,30.41,0.61,OPEN,1,0.5939467761240547,0.32877418744911957,0.02113508336783076,2.4176681122414174,-0.44962395703233016,0.4166666666666667,0,,0.6011634942057988,0.3238095238095238,0.3238095238095238,-0.29114274712360166,BEAR,0.4166666666666667,-0.1346445813440067,True,False,0.5939467761240547,True
COLPAL|SELL|09:25|290,COLPAL,SELL,ENTRY SELL,290,09:25,1992.1,FMCG,2026-08-13T09:25:00+05:30,2026-08-13T09:31:45.685953+05:30,1.761,0.0,False,signal family not in frozen reliability whitelist,0,signal family not in frozen reliability whitelist,142.42,230.0,87.58,1.11,100% trail 12:40,1,0.6433927388559857,0.5044801572515925,0.35232100309568665,2.4423482261908642,0.24937655860348684,0.6428571428571428,0,,2.6073963391856556,0.3238095238095238,0.6761904761904762,0.29114274712360166,BEAR,0.35714285714285715,0.23198312288910672,False,True,0.6433927388559857,True
CUMMINSIND|BUY|09:25|90,CUMMINSIND,BUY,ENTRY BUY,90,09:25,5374.5,CAPGOODS,2026-08-13T09:25:00+05:30,2026-08-13T09:31:46.577364+05:30,1.776,0.0,False,signal family not in frozen reliability whitelist,0,signal family not in frozen reliability whitelist,-189.15,-104.0,85.15,-1.0,100% SL 09:30,0,0.17707362534948867,0.6651585087350833,0.3611265301033852,1.6880275384370318,-0.01863932898416021,0.4,0,,0.7293793550478043,0.3238095238095238,0.3238095238095238,-0.29114274712360166,BEAR,0.4,-0.16734474240110986,True,False,0.17707362534948867,True
DIXON|SELL|09:25|290,DIXON,SELL,ENTRY SELL,290,09:25,13695.0,CDUR,2026-08-13T09:25:00+05:30,2026-08-13T09:31:48.009817+05:30,1.8,0.0,False,signal family not in frozen reliability whitelist,0,signal family not in frozen reliability whitelist,-488.81,-416.0,72.81,-1.0,100% SL 11:40,0,0.7608695652173925,0.010569862821410599,0.5243032264947446,1.2880728899539613,-0.22463768115941196,0.5555555555555556,0,,0.8387052436258676,0.3238095238095238,0.6761904761904762,0.29114274712360166,BEAR,0.4444444444444444,0.6253770216833487,True,False,0.7608695652173925,True
DRREDDY|SELL|09:25|290,DRREDDY,SELL,ENTRY SELL,290,09:25,1186.4,PHA,2026-08-13T09:25:00+05:30,2026-08-13T09:31:48.910517+05:30,1.815,0.0,False,signal family not in frozen reliability whitelist,0,signal family not in frozen reliability whitelist,-522.24,-434.0,88.24,-1.0,100% SL 10:10,0,1.133331298828122,0.8094583977060865,0.40214893671283897,3.507041151504992,0.29166666666666785,0.7692307692307692,0,,0.7979395072140041,0.3238095238095238,0.6761904761904762,0.29114274712360166,BEAR,0.23076923076923078,0.7189215582770303,True,False,1.133331298828122,True
INDUSINDBK|SELL|09:25|290,INDUSINDBK,SELL,ENTRY SELL,290,09:25,1010.9,BANK,2026-08-13T09:25:00+05:30,2026-08-13T09:31:58.762320+05:30,1.979,0.0,False,signal family not in frozen reliability whitelist,0,signal family not in frozen reliability whitelist,-362.57,-275.0,87.57,-1.0,100% SL 10:45,0,0.6486462492321876,0.24967747425033587,-0.6735337303852169,2.7986702958595786,0.24570024570024218,1.0,0,,0.7011915140947399,0.3238095238095238,0.6761904761904762,0.29114274712360166,BEAR,0.0,0.5011623000209409,True,False,0.6486462492321876,True
IOC|BUY|09:25|90,IOC,BUY,ENTRY BUY,90,09:25,140.94,OIL,2026-08-13T09:25:00+05:30,2026-08-13T09:31:59.921121+05:30,1.999,0.0,False,signal family not in frozen reliability whitelist,0,signal family not in frozen reliability whitelist,-239.78,-152.0,87.78,-1.0,100% SL 10:10,0,0.2418225045563771,0.5468269238093287,0.8610355374042212,2.0151653796978284,0.042676857830281634,0.5714285714285714,0,,0.5504216862632789,0.3238095238095238,0.3238095238095238,-0.29114274712360166,BEAR,0.5714285714285714,0.025099606923895124,True,False,0.2418225045563771,True
MAZDOCK|BUY|09:25|90,MAZDOCK,BUY,ENTRY BUY,90,09:25,2570.3999,DEF,2026-08-13T09:25:00+05:30,2026-08-13T09:32:07.914075+05:30,2.132,0.0,False,signal family not in frozen reliability whitelist,0,signal family not in frozen reliability whitelist,56.65,87.0,30.35,0.22,OPEN,1,0.7209993081406685,0.8806000730836069,0.8495304742580786,2.406513533181752,-0.0822922279094862,0.6666666666666666,0,,4.933209779741963,0.3238095238095238,0.3238095238095238,-0.29114274712360166,BEAR,0.6666666666666666,0.6857512370003538,True,False,0.7209993081406685,True
