day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s
2026-08-28,M2,BDL,SELL,SELL-EX3,203,09:45,585,1322.0,,BREAKOUT,1,0,,0.633,-4.265,DEF,,,,,,,,592.0,,0.67,,OPEN
2026-08-28,M2,COLPAL,SELL,SELL-EX2,202,10:05,605,1831.0,,BREAKOUT,1,0,,0.633,-4.376,FMCG,,,,,,,,97.0,,0.42,,OPEN
2026-08-28,M2,HAL,SELL,NORMAL SELL,280,10:05,605,4856.4,,BREAKOUT,1,0,,0.633,-4.842,DEF,,,,,,,,254.0,,0.86,,100% trail 14:40
2026-08-28,M2,PAGEIND,SELL,NORMAL SELL,280,10:15,615,35630.0,,BREAKOUT,1,0,,0.633,-4.387,CONSUMPTION,,,,,,,,-230.0,,-0.75,,OPEN
2026-08-28,M2,VOLTAS,SELL,SELL-EX3,203,09:45,585,1209.4,,BREAKOUT,1,0,,0.633,-4.001,CDUR,,,,,,,,380.0,,0.73,,100% trail 12:20
2026-08-28,M2,HAVELLS,SELL,NORMAL SELL,280,11:05,665,1232.0,,BREAKOUT,1,0,,0.633,-5.42,CDUR,,,,,,,,398.0,,1.52,,100% trail 14:50
2026-08-28,M2,TMPV,SELL,NORMAL SELL,280,11:15,675,314.8,,BREAKOUT,1,0,,0.633,-4.519,AUTO,,,,,,,,85.0,,0.48,,100% trail 12:25
2026-08-28,M2,BAJAJFINSV,SELL,ENTRY SELL,290,09:20,560,1989.0,131,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.633,-0.62,FIN,,,,,,,,,,,,
2026-08-28,M2,BANDHANBNK,SELL,ENTRY SELL,290,09:20,560,168.75,84,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.633,-2.185,BANK,,,,,,,,,,,,
2026-08-28,M2,BEL,SELL,ENTRY SELL,290,09:20,560,408.2,141,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.633,-1.401,DEF,,,,,,,,,,,,
2026-08-28,M2,BIOCON,BUY,ENTRY BUY,90,09:20,560,416.15,155,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.633,0.738,PHA,,,,,,,,,,,,
2026-08-28,M2,CGPOWER,SELL,ENTRY SELL,290,09:20,560,886.7,180,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.633,-1.032,CAPGOODS,,,,,,,,,,,,
2026-08-28,M2,CHOLAFIN,SELL,ENTRY SELL,290,09:20,560,1865.2,172,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.633,-0.379,FIN,,,,,,,,,,,,
2026-08-28,M2,DALBHARAT,BUY,ENTRY BUY,90,09:20,560,1868.9,,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.633,1.367,CEMENT,,,,,,,,,,,,
2026-08-28,M2,GODFRYPHLP,SELL,ENTRY SELL,290,09:20,560,2110.6,67,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.633,-0.236,FMCG,,,,,,,,,,,,
2026-08-28,M2,GODREJCP,SELL,ENTRY SELL,290,09:20,560,914.3,148,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.633,-0.943,FMCG,,,,,,,,,,,,
2026-08-28,M2,HINDPETRO,SELL,ENTRY SELL,290,09:20,560,368.25,43,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.633,-0.392,OIL,,,,,,,,,,,,
2026-08-28,M2,IDFCFIRSTB,SELL,ENTRY SELL,290,09:20,560,83.03,21,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.633,-2.041,BANK,,,,,,,,,,,,
2026-08-28,M2,INDHOTEL,SELL,ENTRY SELL,290,09:20,560,708.6,108,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.633,-0.964,TRAVEL,,,,,,,,,,,,
2026-08-28,M2,INDIGO,SELL,ENTRY SELL,290,09:20,560,5178.5,40,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.633,-0.394,TRAVEL,,,,,,,,,,,,
2026-08-28,M2,LT,SELL,ENTRY SELL,290,09:20,560,4047.2,193,,0,0,"scanner-table preview signal (90/290) — no TradingView chart label, blocked",0.633,-0.261,INFRA,,,,,,,,,,,,
