day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s,cf_net,cf_r,cf_exit,mfe_r,mae_r,mfe30_r,mfe60_r,eod_pct,bear_close,day_regime
2026-08-12,M10,ABB,BUY,BUY-EX7,106,10:15,615,7674.0,,BREAKOUT,1,0,,0.59,1.28,CAPGOODS,,,,,,,,222.0,,0.86,,100% trail 14:10,141,0.89,100% trail 14:10,1.57,0.82,0.75,0.75,0.47,0.486,MIXED
2026-08-12,M10,ASTRAL,BUY,BUY-EX7,106,09:50,590,1436.3,,BREAKOUT,1,0,,0.59,0.935,BUILDMAT,,,,,,,,269.0,,0.73,,100% trail 12:45,183,0.81,100% trail 12:45,2.83,0.78,0.17,0.17,1.93,0.486,MIXED
2026-08-12,M10,HAL,BUY,BUY-EX17,102,09:30,570,4917.5,,BREAKOUT,1,0,,0.59,0.768,DEF,,,,,,,,-365.0,,-1.0,,100% SL 10:25,-451,-1.0,100% SL 10:25,3.74,3.0,0.04,0.04,1.58,0.486,MIXED
2026-08-12,M10,HEROMOTOCO,BUY,BUY-EX17,102,09:30,570,5909.5,,BREAKOUT,1,0,,0.59,1.364,AUTO,,,,,,,,-300.0,,-0.79,,100% EOD 15:20,-145,-0.22,OPEN,0.1,0.67,0.04,0.04,-0.25,0.486,MIXED
2026-08-12,M10,HYUNDAI,BUY,BUY-EX17,102,09:30,570,2215.5,,BREAKOUT,1,0,,0.59,0.705,AUTO,,,,,,,,373.0,,0.74,,100% trail 13:40,287,0.74,100% trail 13:40,1.29,0.43,0.31,0.31,1.11,0.486,MIXED
2026-08-12,M10,ICICIBANK,BUY,BUY-EX17,102,10:20,620,1433.0,,BREAKOUT,1,0,,0.59,0.491,BANK,,,,,,,,-235.0,,-0.52,,OPEN,-74,-0.1,OPEN,0.12,0.88,0.12,0.12,-0.09,0.486,MIXED
2026-08-12,M10,JINDALSTEL,BUY,BUY-EX5,104,10:20,620,1103.6,,BREAKOUT,1,0,,0.59,0.785,MET,,,,,,,,63.0,,0.15,,OPEN,347,0.9,OPEN,0.9,0.84,0.46,0.46,0.76,0.486,MIXED
2026-08-12,M10,MAZDOCK,BUY,BUY-EX7,106,10:20,620,2562.0,,PULLBACK,1,0,,0.59,0.427,DEF,,,,,,,,-183.0,,-1.0,,100% SL 10:45,-414,-1.0,100% SL 10:45,0.36,4.29,0.36,0.36,-0.39,0.486,MIXED
2026-08-12,M10,PNBHOUSING,BUY,BUY-EX7,106,10:20,620,1153.6,,BREAKOUT,1,0,,0.59,0.575,FIN,,,,,,,,141.0,,0.37,,100% trail 11:10,53,0.37,100% trail 11:10,1.35,0.78,0.94,1.35,0.35,0.486,MIXED
2026-08-12,M10,SBICARD,BUY,BUY-EX17,102,10:15,615,654.1,,BREAKOUT,1,0,,0.59,0.361,FIN,,,,,,,,-11.0,,-0.02,,100% EOD 15:20,159,0.41,OPEN,0.41,0.89,0.09,0.09,0.38,0.486,MIXED
2026-08-12,M10,SHRIRAMFIN,BUY,BUY-EX7,106,10:15,615,1134.2,,BREAKOUT,1,0,,0.59,0.71,FIN,,,,,,,,-300.0,,-1.0,,100% SL 10:45,-371,-1.0,100% SL 10:45,0.09,2.67,0.09,0.09,-1.5,0.486,MIXED
2026-08-12,M10,UNIONBANK,BUY,BUY-EX17,102,09:40,580,187.0,,BREAKOUT,1,0,,0.59,2.64,PSUBK,,,,,,,,0.0,,0.0,,100% EOD 15:20,-21,0.0,OPEN,0.11,0.49,0.08,0.11,0.0,0.486,MIXED
2026-08-12,M10,ABB,BUY,ENTRY BUY,90,09:25,565,7633.0,,,0,0,scanner-table preview (90/290) — no chart label,0.59,0.739,CAPGOODS,,,,,,,,,,,,,24,0.44,100% trail 09:35,2.65,0.22,1.15,1.26,1.01,0.486,MIXED
2026-08-12,M10,ADANIENSOL,SELL,ENTRY SELL,290,09:20,560,1611.7,,,0,0,scanner-table preview (90/290) — no chart label,0.59,-0.635,ENE,,,,,,,,,,,,,833,1.73,100% trail 11:10,2.36,0.41,1.34,2.14,0.79,0.486,MIXED
2026-08-12,M10,ADANIENT,SELL,ENTRY SELL,290,09:20,560,2978.0,,,0,0,scanner-table preview (90/290) — no chart label,0.59,-0.335,INFRA,,,,,,,,,,,,,220,0.61,100% trail 13:00,1.13,0.4,0.35,0.54,-0.26,0.486,MIXED
2026-08-12,M10,ADANIGREEN,SELL,ENTRY SELL,290,09:20,560,1354.5,,,0,0,scanner-table preview (90/290) — no chart label,0.59,-0.331,GREEN,,,,,,,,,,,,,1039,1.98,100% trail 12:30,2.49,0.26,1.2,1.48,1.64,0.486,MIXED
2026-08-12,M10,ADANIPORTS,SELL,ENTRY SELL,290,09:20,560,1661.2,,,0,0,scanner-table preview (90/290) — no chart label,0.59,-0.168,LOGISTICS,,,,,,,,,,,,,305,1.11,100% trail 14:30,1.68,0.32,0.44,0.63,-0.23,0.486,MIXED
