dt,open,high,low,close,volume
2026-05-29 09:15:00+05:30,1455.0,1455.0,1440.2,1442.0,31.0
2026-05-29 09:20:00+05:30,1446.9,1447.9,1430.2,1436.3,347.0
2026-05-29 09:25:00+05:30,1436.3,1436.8,1431.5,1436.8,131.0
2026-05-29 09:30:00+05:30,1437.7,1437.7,1432.0,1433.4,81.0
2026-05-29 09:35:00+05:30,1435.0,1435.0,1432.2,1434.6,72.0
2026-05-29 09:40:00+05:30,1434.6,1434.6,1426.1,1427.1,145.0
2026-05-29 09:45:00+05:30,1427.0,1434.2,1427.0,1433.8,62.0
2026-05-29 09:50:00+05:30,1433.8,1433.8,1430.0,1430.0,106.0
2026-05-29 09:55:00+05:30,1428.3,1436.8,1428.3,1433.3,181.0
2026-05-29 10:00:00+05:30,1433.3,1439.3,1433.3,1439.3,21.0
2026-05-29 10:05:00+05:30,1439.3,1439.8,1439.3,1439.8,3.0
2026-05-29 10:10:00+05:30,1439.8,1439.8,1439.8,1439.8,9.0
2026-05-29 10:15:00+05:30,1439.5,1440.0,1437.1,1440.0,34.0
2026-05-29 10:20:00+05:30,1440.0,1440.0,1439.9,1439.9,7.0
2026-05-29 10:25:00+05:30,1439.9,1440.0,1437.7,1437.7,176.0
2026-05-29 10:30:00+05:30,1437.7,1437.9,1437.7,1437.9,64.0
2026-05-29 10:35:00+05:30,1437.9,1437.9,1437.9,1437.9,0.0
2026-05-29 10:40:00+05:30,1437.9,1437.9,1437.9,1437.9,0.0
2026-05-29 10:45:00+05:30,1437.9,1439.9,1437.9,1439.9,11.0
2026-05-29 10:50:00+05:30,1439.9,1439.9,1433.4,1433.4,41.0
2026-05-29 10:55:00+05:30,1433.4,1433.4,1430.2,1430.2,125.0
2026-05-29 11:00:00+05:30,1430.2,1434.3,1430.2,1434.0,9.0
2026-05-29 11:05:00+05:30,1430.1,1434.8,1430.1,1434.8,115.0
2026-05-29 11:10:00+05:30,1434.0,1438.9,1434.0,1434.4,619.0
2026-05-29 11:15:00+05:30,1433.4,1437.2,1433.4,1437.2,100.0
2026-05-29 11:20:00+05:30,1437.1,1437.1,1432.9,1436.1,574.0
2026-05-29 11:25:00+05:30,1435.7,1435.7,1435.7,1435.7,5.0
2026-05-29 11:30:00+05:30,1435.7,1435.7,1435.0,1435.0,607.0
2026-05-29 11:35:00+05:30,1435.0,1437.4,1435.0,1437.4,164.0
2026-05-29 11:40:00+05:30,1437.4,1437.7,1437.4,1437.7,15.0
2026-05-29 11:45:00+05:30,1438.1,1438.1,1438.1,1438.1,2.0
2026-05-29 11:50:00+05:30,1438.1,1438.1,1438.1,1438.1,0.0
2026-05-29 11:55:00+05:30,1438.1,1438.7,1435.5,1438.7,20.0
2026-05-29 12:00:00+05:30,1438.7,1438.7,1435.5,1438.5,31.0
2026-05-29 12:05:00+05:30,1438.5,1438.5,1437.0,1437.0,92.0
2026-05-29 12:10:00+05:30,1439.8,1439.8,1437.0,1439.5,56.0
2026-05-29 12:15:00+05:30,1439.5,1439.5,1439.0,1439.5,22.0
2026-05-29 12:20:00+05:30,1440.6,1440.6,1440.6,1440.6,22.0
2026-05-29 12:25:00+05:30,1440.6,1440.6,1435.0,1435.0,140.0
2026-05-29 12:30:00+05:30,1435.0,1435.7,1435.0,1435.7,25.0
2026-05-29 12:35:00+05:30,1435.7,1436.9,1435.0,1436.9,149.0
2026-05-29 12:40:00+05:30,1433.4,1436.9,1433.4,1436.7,129.0
2026-05-29 12:45:00+05:30,1437.2,1437.2,1432.0,1432.0,181.0
2026-05-29 12:50:00+05:30,1435.5,1435.5,1432.3,1432.3,126.0
2026-05-29 12:55:00+05:30,1435.5,1437.9,1435.5,1437.9,42.0
